date,Q1,Q2,Q3,Q4,Q5,基准(等权全池)
2016-06-22,1.4612744968069122,1.3245612724020142,1.175090590307667,1.0880112286351777,0.7911488554557969,1.1964277650882809
2016-06-23,1.4568231334572992,1.3231490405831141,1.1687901764503918,1.0844875724793126,0.7827530168390497,1.1908512282168042
2016-06-24,1.4381681552697732,1.3072771257542188,1.1557888717158833,1.0698769743707546,0.7762713198793408,1.1771104328212663
2016-06-27,1.4734167485528171,1.3364083063829242,1.180482304091845,1.0894370070053219,0.7965190439019707,1.2036068902811516
2016-06-28,1.4872407287443705,1.3499701175668897,1.1934852680632708,1.0962197533951121,0.7999887726723436,1.2135105180581702
2016-06-29,1.4875410568831404,1.358545254499189,1.198017503002506,1.1004830677558621,0.801005391397281,1.2172664999429257
2016-06-30,1.4833926868246896,1.3598883334984275,1.2028496116388616,1.1017362638454018,0.7970467996813171,1.2168768666026712
2016-07-01,1.485496067232932,1.3567604714125363,1.1993391090850858,1.0970026853182184,0.7914461704263219,1.2160526959240348
2016-07-04,1.5119888160610733,1.387312070525921,1.23152112122821,1.1284119015003404,0.8128431747602446,1.2459120571560616
2016-07-05,1.5275181634661594,1.3985045020762992,1.2372768630025237,1.1317849967015416,0.8143273217857119,1.2528602272304765
2016-07-06,1.5245119582835647,1.4041311842008648,1.2443924550875802,1.140138456251076,0.8233239351782307,1.2594122618571462
2016-07-07,1.5312872881298858,1.405944409257625,1.2500037277312683,1.1380841826652581,0.8287943392099341,1.2632168261694294
2016-07-08,1.520999993859348,1.397667440646684,1.2499176778037056,1.1367222188301802,0.8230714625907346,1.2579601727812026
2016-07-11,1.5249815839481624,1.4028872989203516,1.2559799730053594,1.1449634809023375,0.8260759198449193,1.2635156385620412
2016-07-12,1.5585806386856778,1.4397625112528474,1.2830008375005875,1.1641188902115436,0.8353734144245204,1.2882416967651034
2016-07-13,1.5695329641588094,1.4477419927327007,1.2925949109217045,1.1711075436526468,0.8394396328714222,1.2962103072494238
2016-07-14,1.5671993439514489,1.4446109332140529,1.2916898951127829,1.1682682318934228,0.8365740367028042,1.2935708997941868
2016-07-15,1.567875370418797,1.4478436410623072,1.2898582876116191,1.1645876629693206,0.8351924797332746,1.2926558180065737
2016-07-18,1.557186754574285,1.4461050646073055,1.2823260440355857,1.1570256685667937,0.8304468420188754,1.28592046505991
2016-07-19,1.5563835057190119,1.4430382596954052,1.284437740469064,1.1546006550281134,0.8328065404033036,1.285856211976962
2016-07-20,1.554029165589974,1.4406205579876457,1.2808869100451903,1.1507864785532413,0.8308483665407608,1.282873627561937
2016-07-21,1.5606968251919495,1.4481690944949828,1.2855923928190707,1.1583249745428488,0.8345613832036504,1.2890870916254626
2016-07-22,1.5460414267887068,1.4345464561865273,1.2756389041856955,1.1473235313498023,0.8238581419429762,1.2764907660129505
2016-07-25,1.551179337040614,1.4366470746652948,1.28251976904481,1.1487523944478166,0.8210081011886989,1.2785301963615685
2016-07-26,1.5694053486223327,1.4561365342029278,1.2989309076563613,1.1656468720135176,0.8337904428229658,1.2960113964318116
2016-07-27,1.533620743843954,1.42649907930463,1.2576307850088873,1.1188232331295542,0.797766136586218,1.2550006889986374
2016-07-28,1.538094652621023,1.440334754069711,1.270257699532001,1.1216429757200561,0.7956658000066343,1.26065443575966
2016-07-29,1.5308103199202368,1.4363042403269495,1.2629321428010742,1.1116143775887792,0.7877218665447538,1.252534383931122
2016-08-01,1.508581762248437,1.42199953277635,1.239365725634663,1.090244521190436,0.7744318540740431,1.2356971129649417
2016-08-02,1.5235134052333716,1.4334565614818904,1.2485551112732531,1.0979415756867077,0.779206906858806,1.2452418250535355
2016-08-03,1.5238806346545613,1.4376681854384334,1.2518595298777153,1.1040165301721554,0.7862874107793102,1.2503225133338645
2016-08-04,1.5396330085086316,1.4427141346441175,1.2532129490810393,1.1038705967068323,0.7857928254355497,1.2538871399265998
2016-08-05,1.528833970049292,1.4370965172112267,1.2528983352038365,1.1038814675958581,0.7812834468328745,1.2496413944131934
2016-08-08,1.5468531884046928,1.4568018499974817,1.2704915925267146,1.1208024665523917,0.7932422134381221,1.2671736161071347
2016-08-09,1.5631067529276144,1.4669411059438677,1.277904343494335,1.1301009100154933,0.7989427780224948,1.2770111740952774
2016-08-10,1.556592508064908,1.4615412308580322,1.276484087682301,1.1278178659131093,0.7972008578277939,1.2736453678783894
2016-08-11,1.5280630295862774,1.4502232612635553,1.2637476697661898,1.1180075008089745,0.7874792589795078,1.259119593314193
2016-08-12,1.5503482592100046,1.4692799583525602,1.2838331264006355,1.1336938030161932,0.7949443967722916,1.2760275642188488
2016-08-15,1.596979577060166,1.5074401523579188,1.312940565901955,1.1590129996043386,0.8128021736693753,1.3075666055271213
2016-08-16,1.6122020439263476,1.5140723721638685,1.3117092522490836,1.1605289084169603,0.8151851566580047,1.312092101575145
2016-08-17,1.610388981430913,1.5169158435169436,1.3134518511652242,1.1606789299088094,0.8173190135468901,1.3133528398888537
2016-08-18,1.6067312871764083,1.5156500356928433,1.3131908174747393,1.156615865415477,0.8115968914537515,1.3097278700756796
2016-08-19,1.6103466111175861,1.5223096714630229,1.3191236423271955,1.1539973787044766,0.8080602538696843,1.31092131956755
2016-08-22,1.5867175009383498,1.5096973527323643,1.303439115040038,1.144456548011361,0.8007500505452173,1.2972320433717686
2016-08-23,1.5854962590564758,1.5141955596314827,1.303402480885587,1.1479500308449502,0.8013108789429143,1.2987658153956885
2016-08-24,1.5890033167846782,1.5143030814172607,1.3020218108634063,1.1457706829926964,0.8009589115962749,1.2984838684752797
2016-08-25,1.578368790218664,1.503481162163956,1.293017215850004,1.140054880100478,0.7929672188713855,1.2892085733285104
2016-08-26,1.5815419655908167,1.5033760116377182,1.2948282797127049,1.1425193366309212,0.7969227752056326,1.291913356773618
2016-08-29,1.5858539085920589,1.5092091679896527,1.2949748959887795,1.145815199055423,0.79663458683725,1.2943041966443132
2016-08-30,1.591895662063904,1.51288502215093,1.2970402617297037,1.1452778742592038,0.7952522050652782,1.2957713076222608
2016-08-31,1.5915999245209462,1.5183028398753913,1.3000405102454777,1.1454200583815877,0.7967850481453183,1.2977770926630015
2016-09-01,1.5733571157311104,1.5056958308297748,1.2880054184857834,1.13145679024111,0.789608885762654,1.2877912230334096
2016-09-02,1.5690084835679392,1.5022538611015812,1.2854018317070552,1.1297780828671713,0.790458149447807,1.2858610493761988
2016-09-05,1.5731924045879953,1.5087348814446226,1.29049319887156,1.136130372774894,0.7949322130831963,1.2915712429447161
2016-09-06,1.5920647290796,1.5288279659447548,1.3052187674757434,1.1512455943755275,0.8019393958370717,1.3067721121819733
2016-09-07,1.5897364999155108,1.5265338541224858,1.3071633543614471,1.1518719925376013,0.7998883795498664,1.3058585606044648
2016-09-08,1.5929011827223167,1.5302562916753484,1.3089417271857706,1.1550830857664554,0.8028067946812056,1.309050246473707
2016-09-09,1.581462580723697,1.518776141929365,1.30052275207404,1.1460480934902115,0.796214813882918,1.2993252560350173
2016-09-12,1.5418960563939685,1.4776915110854025,1.269294873546154,1.1125918847104594,0.7741445176067114,1.2647696366727164
2016-09-13,1.5464664508105974,1.4798307174060683,1.2750699299555641,1.1168114644287137,0.7776579930741909,1.2691424461398708
2016-09-14,1.54131378820538,1.4698244114307122,1.267541985745729,1.1087245878727081,0.7755531728723258,1.2625622621727157
2016-09-19,1.5559172651157414,1.4856094076191544,1.282288290425156,1.1205323172187227,0.7836405832417492,1.2759233838048742
2016-09-20,1.5539730013655726,1.4818979568531303,1.280124797731245,1.120124024042379,0.7855860089404914,1.2750752263999707
2016-09-21,1.556577546685983,1.4835661510118252,1.2808329670417762,1.124165392801888,0.7893028896137882,1.278055484669344
2016-09-22,1.565527835998892,1.4892417743699367,1.2879216640674047,1.1298767920765262,0.7927725715420487,1.284342545024756
2016-09-23,1.5600182322314367,1.4836901040890556,1.2846603475791434,1.127729081349104,0.7874234240445416,1.2796095605668831
2016-09-26,1.5267635477634376,1.455421051242228,1.2575122497387885,1.105239066962637,0.7692975963499972,1.2528735522800638
2016-09-27,1.5338712534914833,1.4647227914898273,1.2667205331422218,1.113681041866243,0.775472392305012,1.2613953097510648
2016-09-28,1.533365121332,1.4625818613177022,1.2660323982579813,1.1091225536566967,0.7754842834989191,1.259780304628226
2016-09-29,1.537381533279785,1.4690192009841696,1.2705357716884838,1.1151632202586088,0.7785760538852565,1.2648181582157407
2016-09-30,1.5452087857496526,1.4779700589833746,1.2742165329771595,1.11938267374053,0.7821016032171477,1.2704846461891977
2016-10-10,1.5682197110724572,1.5016086433506912,1.2948501226798972,1.1357118265293231,0.7965664234319416,1.2937948503187369
2016-10-11,1.5761784520842634,1.5114741195089485,1.300695648531951,1.1390188413923052,0.8040342886690355,1.3011555880143488
2016-10-12,1.578498063304104,1.5091516786802668,1.300442835512624,1.1379046609293026,0.8033057267872463,1.3005977654546115
2016-10-13,1.5786540033420646,1.5106296055442128,1.3044271039679698,1.1378208663150462,0.8044843525998364,1.302037646353686
2016-10-14,1.5750613197402967,1.5140892919961506,1.3078898255717615,1.1362582335691038,0.8001956470962773,1.3009868175916761
2016-10-17,1.5698392943357269,1.5034190125526754,1.2985582769853092,1.1296643208670099,0.791655430150976,1.2921470225873
2016-10-18,1.5995581983162308,1.5265767306404343,1.317952510451619,1.147320320238144,0.8044376951137443,1.3130915419307756
2016-10-19,1.602386943512129,1.5236483160873417,1.3190403563226736,1.1467738760810962,0.8017273716453888,1.3122590623828265
2016-10-20,1.6057750758987577,1.5288033692351342,1.3190713191045582,1.148573113164859,0.8008140913223385,1.3138209336678255
2016-10-21,1.5982591957243704,1.526832715535598,1.3191990034605585,1.1494776193999268,0.8004069443727694,1.312351119734265
2016-10-24,1.6139792737149665,1.5485222945114336,1.3354872601900223,1.1660490943918862,0.8082028369031732,1.3282423457559145
2016-10-25,1.6195050209907031,1.5519359758726219,1.3377767282492479,1.1691720007972124,0.8095042571586661,1.3313320889102491
2016-10-26,1.6171732755996346,1.541395247415129,1.3291674865400298,1.1627932545818713,0.8043271633183078,1.3242711217590957
2016-10-27,1.6137235018994662,1.5385725247718198,1.3269981786261489,1.161687197174414,0.8008760887179894,1.321400522381142
2016-10-28,1.6002895748298935,1.5308539771593295,1.3191619158353016,1.1544638629119128,0.7952691928086386,1.3128204912886101
2016-10-31,1.6060792077925408,1.5286821753583182,1.3187733023717647,1.1550094661244614,0.7968921505146502,1.31398048805799
2016-11-01,1.6152093914686325,1.5373493344799551,1.3235292221055315,1.1607126802718337,0.8031405060627068,1.3241791992181111
2016-11-02,1.6034345900318558,1.5262363187650934,1.316037157241302,1.1523542411552978,0.7962010910714693,1.3146396034977745
2016-11-03,1.6093639210153732,1.5334490574724091,1.3249408968881713,1.162935049300972,0.8063348645975813,1.324393929021631
2016-11-04,1.6018315385545774,1.5276426083598458,1.3199933437925624,1.1579423054989764,0.8053317585024986,1.3196954286883456
2016-11-07,1.5995514686643206,1.530875159690146,1.3222506908269707,1.1656547870399503,0.81147853721808,1.3241021173931367
2016-11-08,1.6064650738457449,1.5371416831598577,1.32962281425821,1.1727541877918237,0.8119932302806326,1.3295880908815367
2016-11-09,1.5972304999787859,1.5239801319258692,1.3238952079444215,1.1624459941028007,0.8079793149630261,1.3209852715600747
2016-11-10,1.6175386101078628,1.5421847547284417,1.339332980005716,1.185857487797258,0.8212018122722008,1.3402255926129294
2016-11-11,1.625284130042901,1.5530776881143393,1.3525193868780154,1.2070668231321333,0.8334092695319512,1.3548200766718181
2016-11-14,1.629884747878204,1.5629892186597927,1.3577806462764896,1.2165273420196838,0.8422807411739646,1.3633784463821987
2016-11-15,1.6341108904827084,1.567808327410435,1.3586775832248144,1.2125299819952937,0.8381230312607919,1.362864352904261
2016-11-16,1.6351016061112018,1.5710617931403248,1.3608692558877888,1.2131484649255044,0.8351081879371447,1.3631934770112564
2016-11-17,1.6297293192160018,1.5699943958260285,1.3667958281166248,1.213036364261246,0.8374966378312059,1.3640543675768848
2016-11-18,1.6240046118298046,1.5587926361306108,1.3561713110337654,1.2027670651300437,0.8287493214743679,1.3538699941631227
2016-11-21,1.6279447675290037,1.565497341838926,1.362493908176499,1.2081127129416327,0.8310908048212123,1.3589224440575192
2016-11-22,1.6376532099586194,1.5783472454927499,1.3755461848218218,1.219399193572093,0.8416897521632896,1.3713828942956476
2016-11-23,1.6353242966556456,1.5745492690842022,1.3706498523195987,1.2139447837396862,0.8369049637615368,1.366570511336053
2016-11-24,1.6300468812581734,1.5709860078832187,1.3704198647968162,1.218052771723001,0.838125913098196,1.3663477380410212
2016-11-25,1.6370090009284177,1.5788802851010042,1.3766413047741295,1.2216674686577118,0.8397546773733171,1.3714706981532099
2016-11-28,1.6399622865297152,1.5852941182684288,1.385426850781541,1.2259277866601028,0.8444394544440397,1.3773170730059596
2016-11-29,1.6406292291068538,1.5890952732775363,1.3821549839953102,1.2185034935033372,0.8362294953868079,1.3730926687675882
2016-11-30,1.6286411240616192,1.5804445521963504,1.3700134986106551,1.2045703156464123,0.8238440837323578,1.3599711307274127
2016-12-01,1.635417069736129,1.5845419765957067,1.3784875201150908,1.212125079375238,0.8328690556917183,1.3714834144038055
2016-12-02,1.6135456535035655,1.5611465029135743,1.3603005195063047,1.1999013479454261,0.8202645519223395,1.3532233576168373
2016-12-05,1.6103940276479654,1.5564349321249875,1.3536711987730023,1.1880425217231643,0.8028235839995025,1.3421187116253332
2016-12-06,1.618394234114276,1.5583285614500912,1.3538153225094949,1.1838141236048176,0.7987477339556659,1.3414935471745792
2016-12-07,1.6343358102201422,1.568955469944528,1.3658147166438632,1.1954252317924492,0.8113143046794399,1.3552083124254215
2016-12-08,1.6271739327291241,1.558658819807788,1.3608746753670142,1.1905306299448448,0.8063272115291649,1.3484878970365548
2016-12-09,1.6203719729932293,1.5551426111813456,1.3588783032243144,1.191868157058289,0.8121788475564325,1.3486207505324863
2016-12-12,1.5487116708386202,1.4972623255817163,1.3068470718671,1.1561264372291586,0.7818536569345919,1.298142933808272
2016-12-13,1.5527834809327776,1.4993000852028198,1.314249820189812,1.1618715868734066,0.7869756963543337,1.3036469613935617
2016-12-14,1.5414797571180314,1.491376827124034,1.3070046363638865,1.1541490142783781,0.7787701390027785,1.294475871165508
2016-12-15,1.5505815071187623,1.498369910665822,1.3079768009159505,1.148821082098249,0.7774321537466131,1.2957768161282819
2016-12-16,1.558879482095124,1.5091034325507409,1.3131734770873815,1.1504433468507915,0.7784335752975662,1.3007468989836188
2016-12-19,1.5527850569234012,1.506109647333094,1.3138093819991716,1.1500524580991334,0.7771076302890524,1.2988062670103981
2016-12-20,1.5483302390494151,1.5014226001973832,1.3096538224243333,1.1443976127474,0.7729043043834619,1.2937494568397128
2016-12-21,1.5587479413692618,1.5193929155161232,1.321647960820201,1.1607410616116443,0.7846216853973521,1.3085651887749858
2016-12-22,1.5580187471762905,1.5227527036996942,1.3209281477441062,1.160991350776193,0.7838474943610891,1.3086703976832077
2016-12-23,1.5392461180000558,1.5127406783760307,1.3082406614900974,1.1510634662900754,0.7742648245690281,1.2958306531030221
2016-12-26,1.5438283279957143,1.515386870161823,1.3127445355487148,1.1500615813534065,0.7765172691618711,1.2984856031416168
2016-12-27,1.5461320369184386,1.5120966486884535,1.310347149686682,1.149253645745219,0.7749942007192732,1.2971455747943947
2016-12-28,1.541420406971042,1.5083001755026069,1.3050452153992267,1.146019743781872,0.7707791712540274,1.2925075621371094
2016-12-29,1.5388326249044006,1.505291109946633,1.3014588660872617,1.1420876890389218,0.7726171857617952,1.290584183123257
2016-12-30,1.5451644032119651,1.5065175032727438,1.3057579835838788,1.1436369515223614,0.7736601908176135,1.29341426332697
2017-01-03,1.5538747653156502,1.51616113077134,1.314150132188332,1.1517966659932197,0.7835881065340629,1.3063027721053433
2017-01-04,1.5772947773637886,1.5316548933569276,1.3278540627082833,1.1628830429610166,0.7915841903990274,1.3208225657198793
2017-01-05,1.5822923311003205,1.5317980621567973,1.3324806352957634,1.1677611970035269,0.792092944217609,1.3238836188576193
2017-01-06,1.5751845680531877,1.5226282684666124,1.3257174715383468,1.164749415924144,0.7884164164633725,1.3178517832680139
2017-01-09,1.5842682932626289,1.5283008027415013,1.338095369892253,1.1757923489957078,0.7970007610071254,1.3281906668463173
2017-01-10,1.5810788966348135,1.5271774439120955,1.33147836447972,1.1721165364412987,0.7919748049268394,1.3236323834594728
2017-01-11,1.5722845489380781,1.5181585504657045,1.3206153302936838,1.1621882925772795,0.7811755801077375,1.3125776460759377
2017-01-12,1.5547738862610256,1.5071047057014222,1.3078704091240914,1.152589855796509,0.7737828595803385,1.3005483633679906
2017-01-13,1.5347120314158946,1.494251518033392,1.3004129561388644,1.1493329458351782,0.7677125133605808,1.2907038529179893
2017-01-16,1.503318049061513,1.4692864903027902,1.286900659878715,1.1386192547568383,0.7569267406779655,1.2723883228405153
2017-01-17,1.5096130066528175,1.4753965881129498,1.2948503974297911,1.1453388325839107,0.7646246416614476,1.2801803449805988
2017-01-18,1.5049961712991071,1.4757104931331793,1.2969012115761236,1.1491093370241656,0.7677567085973236,1.2817458816433231
2017-01-19,1.5020167979820436,1.468316305759535,1.2924212712231655,1.146462190439939,0.7601028524456953,1.2759171177474822
2017-01-20,1.5216064154110276,1.4831471256198854,1.3058307007606933,1.158801143232007,0.769042282575224,1.2902225442004425
2017-01-23,1.5392356853662288,1.4937761342382951,1.3154986822184949,1.1649640224158329,0.7749031500055151,1.3003202129927414
2017-01-24,1.5313541144658864,1.4958496435136244,1.3138131921381946,1.1680164588197628,0.7745840256651703,1.2995754431678423
2017-01-25,1.537298713844188,1.499318551760052,1.3178610073449184,1.1692402628608982,0.7768224103641851,1.303017081210728
2017-01-26,1.5551185679468464,1.5075188725339128,1.324125554951669,1.1742274561188388,0.7809591016330257,1.3112097624825576
2017-02-03,1.5395648502466985,1.5007551814401272,1.3149986971805403,1.1676491744609412,0.7800701378011022,1.3066677334495422
2017-02-06,1.5541805032444975,1.513727134966086,1.3238682630551495,1.174482369914212,0.7809159267980003,1.3149817877684296
2017-02-07,1.5519258802488314,1.5125710543889348,1.3240132351204097,1.1750420979123666,0.782555104482135,1.3151055377086198
2017-02-08,1.5681144909787705,1.5228029220693875,1.3326227308440464,1.1819429807203408,0.7878277126965176,1.3246578191132334
2017-02-09,1.5838079748729121,1.5304167528450967,1.341592369664387,1.1851595243874447,0.792614322181229,1.3327458221389064
2017-02-10,1.5833444948426925,1.5338272094312324,1.3513497931686327,1.1884601308088627,0.7989101407829815,1.3380501187685159
2017-02-13,1.5939787617452181,1.5442235359918384,1.3653583229341695,1.1968508665509752,0.8034162201116907,1.3478250432021264
2017-02-14,1.595980261529462,1.5448945105962841,1.3682731448037142,1.1978434798244362,0.8065073478358257,1.35011552373012
2017-02-15,1.5785841849222462,1.5317355462677433,1.3615445934505102,1.1885657637498692,0.7949775861180817,1.3375795574394944
2017-02-16,1.58968800817176,1.5413314651902579,1.3746464819139281,1.1997040060576516,0.8011013475952622,1.3482741821316748
2017-02-17,1.5815719647348134,1.5301036824323377,1.3638309752315068,1.1890918876319265,0.7937165592038992,1.337941180204445
2017-02-20,1.5933630633658615,1.548591362774585,1.3860453968977928,1.2094356872926684,0.8073113090693211,1.3566823140556152
2017-02-21,1.6086610170112634,1.5559028648329323,1.3944186153172453,1.2185518335268326,0.8111866529558168,1.365556908210138
2017-02-22,1.6183403316541045,1.5626887881945501,1.4007582014888302,1.223290364338727,0.8152283229779685,1.372056488751105
2017-02-23,1.6221985920388549,1.5658380483818304,1.3960231851436726,1.2212460788494468,0.8099108679696353,1.3700936678542852
2017-02-24,1.6307416783900852,1.5719577449798,1.39532600773879,1.2199448967700206,0.806145970209575,1.3709084686444644
2017-02-27,1.6216944915040246,1.5613295453761231,1.3859186461215585,1.2065723596709208,0.7988331558478355,1.3601890351927834
2017-02-28,1.628943556590512,1.5689413573743196,1.3931907216665582,1.211428535607392,0.801762247731797,1.3662486680378298
2017-03-01,1.6254332474575728,1.567350775706563,1.3898626943220942,1.2124471901538885,0.8044885152681274,1.3690895923565243
2017-03-02,1.6177975816277876,1.5584515487110613,1.380183953347044,1.2057023056501337,0.8010653351212247,1.3616557022742282
2017-03-03,1.6162739358584246,1.5616874510735512,1.3798374972033554,1.205682219150556,0.8035139039289808,1.3627188053774484
2017-03-06,1.629537863146371,1.573303483592753,1.3909858695567283,1.2196844517846865,0.8118771189894848,1.3751836273882296
2017-03-07,1.630518960070687,1.5775446691063755,1.3942155811606893,1.2191378691854946,0.8109786534531752,1.3763009563973836
2017-03-08,1.6283573616095761,1.570315034297375,1.389857186352634,1.2142155127913135,0.8076267900229268,1.3715717029491807
2017-03-09,1.6153151294150532,1.55424435540272,1.3786509386416963,1.2040250044928584,0.7996599410595023,1.3593501230185867
2017-03-10,1.6120128056424383,1.5534590724119792,1.3795686767788862,1.2052781675940858,0.8052847069339856,1.3610229825284101
2017-03-13,1.6255371781454033,1.565013620060902,1.3916078426938567,1.2188863374653742,0.8132442340864193,1.3734682793459827
2017-03-14,1.6230190479359945,1.5611931136679686,1.3907002558840724,1.2153490695249074,0.8098013138715995,1.3702354504751133
2017-03-15,1.6236939969854434,1.5618040718953412,1.3906822350307504,1.2166520165520525,0.8120114980648179,1.3714932826730952
2017-03-16,1.6364074931513533,1.5775008927474585,1.4017451370392127,1.2288527726747924,0.8183902230286205,1.3834824829679124
2017-03-17,1.6229180583919027,1.5594107858977673,1.3870042322968739,1.2152343119644329,0.8072760309617525,1.3683033411437637
2017-03-20,1.6267960892721032,1.564337531329469,1.3898776591693611,1.217792302115096,0.8099676590221007,1.3718765776175903
2017-03-21,1.6276119926614812,1.5651970945606881,1.3910870317828055,1.220613397221394,0.8175070855560108,1.3755863230211487
2017-03-22,1.6173460618744033,1.556132338386543,1.3830526093362163,1.21739184633977,0.8189679914952961,1.3704261983254868
2017-03-23,1.6213911330053628,1.55824583352836,1.3840533581102306,1.2211420455367563,0.8216629451604873,1.3734295021499614
2017-03-24,1.6307216800713993,1.5649956274124595,1.3939566794128027,1.2302230926423283,0.8264563630029279,1.3818096066791505
2017-03-27,1.6322689904835739,1.5644913391428588,1.3943674664936352,1.2240371290737484,0.8218285544379894,1.3791362332083363
2017-03-28,1.6266491693286305,1.5588759516002992,1.3890810057930107,1.2221894971658784,0.81941263505517,1.3749223871994027
2017-03-29,1.6221118317083771,1.5568668433655766,1.3872592237200778,1.2208450903561991,0.8219041118705269,1.37396730866791
2017-03-30,1.604197824731411,1.5378531336781838,1.373582643033914,1.204031611794609,0.8077444222611847,1.3563545189661614
2017-03-31,1.6161697381710367,1.5424277371957658,1.3767977109708398,1.2130865092775127,0.812201194404129,1.3633648601822541
2017-04-05,1.6396123032670433,1.5666128616441934,1.3982022001721923,1.2364713779703758,0.8323363836872432,1.3908549204116163
2017-04-06,1.6412390666704793,1.5660111004384336,1.4066927920895422,1.2383011527963474,0.838243722394957,1.3950991662307644
2017-04-07,1.6499608245502755,1.569877673068561,1.4089779013356425,1.236406339811362,0.8399702230827711,1.3978718243554238
2017-04-10,1.63564605123246,1.562333602589019,1.407358289682237,1.2289703382217319,0.835547264986711,1.390627869907522
2017-04-11,1.6494076294712354,1.5794058388405463,1.4234538101807046,1.2377187068575046,0.835453387186569,1.4011364906156807
2017-04-12,1.6482356678830132,1.5734151663576632,1.4172296723299038,1.2318203720151526,0.8314537542048619,1.3959721941618801
2017-04-13,1.6516350035788234,1.5755379568453263,1.4219196884432452,1.2351184267869486,0.8374033103489638,1.4005939353399566
2017-04-14,1.6348004859461833,1.5578795243007244,1.4024404553754375,1.2186223160524852,0.8262110738283249,1.3832766937802086
2017-04-17,1.6179430069355287,1.5423206874243567,1.3899381173417447,1.2078491465486498,0.8260671959440717,1.3727006789208076
2017-04-18,1.598939761382794,1.5263221361975883,1.3730914294257128,1.2025678615625144,0.8313974837005668,1.3638718327792956
2017-04-19,1.5651398422277913,1.506729909698489,1.359552356847146,1.19459509897828,0.8293792003540862,1.3494440229066065
2017-04-20,1.5561438874899962,1.504657792450364,1.3589779354563962,1.2004610098651145,0.8380010033520552,1.3515384723650792
2017-04-21,1.5573846379258773,1.5048937434473235,1.354125960972968,1.1976642248128637,0.8307218124669712,1.3478535545975565
2017-04-24,1.5061309437025197,1.4699191657645372,1.3250355039467456,1.1754319266314963,0.81482762098372,1.3167640896645587
2017-04-25,1.5088918202402597,1.4754383863340168,1.3284173453842096,1.1729383095582542,0.8242641789997445,1.3213990296949543
2017-04-26,1.5098544777959855,1.4735308765299335,1.332214177832978,1.1751033970242208,0.8264968048658338,1.3231849810481904
2017-04-27,1.5129432060834866,1.4740384999670813,1.3354966747148045,1.1790209464512431,0.8320699482297178,1.3271362841049175
2017-04-28,1.525960351767101,1.481967741134559,1.337845534364014,1.1799600453190642,0.8286700710936761,1.3304414826731903
2017-05-02,1.517858729052711,1.4723151380475714,1.3333671091183243,1.1766297365847864,0.8280980937891658,1.3280892659720136
2017-05-03,1.5173089841958174,1.4676186187806703,1.3343188079985877,1.1732639115180379,0.8234451990690695,1.3250740883785392
2017-05-04,1.5073032396034292,1.4565427467568242,1.3233889047244507,1.1684938524859871,0.8219324762110286,1.3175989940091593
2017-05-05,1.4852414195190202,1.4333434838263437,1.305794851305973,1.153427507207455,0.8133413477724087,1.299888679070776
2017-05-08,1.4561213246829001,1.4152356406497242,1.2920263794936981,1.1362486523849786,0.7990848481104713,1.2803235349856577
2017-05-09,1.4723016862016214,1.4210778709471599,1.292874283473497,1.136105717923275,0.8041065164342512,1.285981940055101
2017-05-10,1.4473178812354448,1.399811917135374,1.2696202268458816,1.1237071298994314,0.7953144868576661,1.2675342784470407
2017-05-11,1.4422956055670317,1.3895884013227502,1.2677685141779163,1.1255901309413299,0.8031370538255955,1.2673554200856902
2017-05-12,1.4417766677482486,1.3908257679444684,1.2702828683503788,1.1273100932406228,0.8061256629621818,1.2693219159734916
2017-05-15,1.4412704943097472,1.3935004505042428,1.2757719739363718,1.1340249331972727,0.8110091830206636,1.2738659072160141
2017-05-16,1.4756258360023775,1.4152704917408496,1.2898477664960597,1.1506737768789363,0.828834195209603,1.296088606097958
2017-05-17,1.4849973615878267,1.4180464424867447,1.2918344580758716,1.1506178431424352,0.8257616726313431,1.2976680863130137
2017-05-18,1.4782177603168478,1.4130576907169508,1.2840390844782543,1.1455955217494305,0.819409732010753,1.2908771835630772
2017-05-19,1.4844119639803939,1.4179972382948187,1.2859072225208483,1.1483034133889065,0.8198129257323328,1.2939772012047774
2017-05-22,1.4570359245334046,1.4004658099606897,1.275669926405023,1.1434343799054372,0.8164219301125496,1.2817723504354424
2017-05-23,1.4124887920285538,1.3703170798395086,1.2610072018085867,1.1354135478719383,0.8113045830543756,1.2620529242716363
2017-05-24,1.4249337937143898,1.3758535696697198,1.2660360421506698,1.1364226801041004,0.8149574372358735,1.2676653710200758
2017-05-25,1.4451514540050716,1.3990236636249627,1.2878576686043615,1.1480202835903885,0.8188103630598953,1.283674962202781
2017-05-26,1.4390565757636764,1.4020775789714823,1.288582838130568,1.1476593005102707,0.8161797789612547,1.2823870706608727
2017-05-31,1.4359475357713831,1.400094786489339,1.2902304657708898,1.1531307740453525,0.8173153756330059,1.2833763250012968
2017-06-01,1.3933842968510708,1.374132076473979,1.27404138044341,1.145300001401935,0.8134961969363155,1.2675106967155976
2017-06-02,1.4111573684721068,1.386316212972055,1.2823386519722955,1.1475003826313988,0.8140133285566777,1.2752900123810158
2017-06-05,1.4275938983424694,1.394582036616124,1.2865313569158547,1.1476141098405899,0.8120794194111498,1.2800361275561332
2017-06-06,1.4402099323216684,1.4033592331971232,1.291266369223033,1.1534197518261544,0.8146475660881538,1.286961699858382
2017-06-07,1.466739186960881,1.4305698049966296,1.3165621866346713,1.1722428019358664,0.8272500208312134,1.3099132127389133
