,rank_ic
2024-07-09,-0.05189228359041267
2024-07-16,-0.16370272951322504
2024-07-23,-0.25379353237624636
2024-07-30,-0.30964775082518564
2024-08-06,-0.21107236287367795
2024-08-13,0.0831657938428541
2024-08-20,-0.21039705324464764
2024-08-27,0.009476442263984598
2024-09-03,-0.18525312584571024
2024-09-10,-0.0341882871001002
2024-09-19,0.16617285649319305
2024-09-26,0.07702760294980959
2024-10-10,0.0038185370338436404
2024-10-17,-0.28985958936684214
2024-10-24,-0.008340171097115668
2024-10-31,-0.036217672841768626
2024-11-07,-0.31883620712609656
2024-11-14,-0.28658127250164295
2024-11-21,-0.3469229161915576
2024-11-28,-0.074940857975346
2024-12-05,-0.18390894901744534
2024-12-12,0.043057515521909055
2024-12-19,0.010886935908536335
2024-12-26,-0.21540967140602876
2025-01-03,-0.07396411212682272
2025-01-10,-0.09000298456538952
2025-01-17,-0.09178645008826378
2025-01-24,0.09319515781015277
2025-02-10,0.049348806094545165
2025-02-17,0.08474305084094076
2025-02-24,-0.322473532708246
2025-03-03,0.052696368179737524
2025-03-10,-0.25530068501954506
2025-03-17,-0.20931187555242683
2025-03-24,-0.21581755774733216
2025-03-31,-0.0721670035006294
2025-04-08,-0.2177063107806707
2025-04-15,-0.20479261367905982
2025-04-22,-0.14057653419024907
2025-04-29,-0.13253332893374703
2025-05-09,-0.294183018591632
2025-05-16,-0.10247383775832347
2025-05-23,-0.21832161276496018
2025-05-30,-0.15673713633244118
2025-06-09,-0.019915230366164192
2025-06-16,-0.1629072827864935
2025-06-23,0.013829406111152841
2025-06-30,-0.23158751172414124
2025-07-07,-0.0997692039953872
2025-07-14,-0.09596600819098253
2025-07-21,0.04741021250365303
2025-07-28,-0.3252585817528383
2025-08-04,-0.1179315558201069
2025-08-11,0.23372608536147854
2025-08-18,0.06543358216898063
2025-08-25,0.07072120658113662
2025-09-01,-0.27014435969946415
2025-09-08,0.07661387750919199
2025-09-15,0.11679311255705704
2025-09-22,-0.008802161228540247
2025-09-29,-0.20982048888040186
2025-10-14,-0.43472034682949934
2025-10-21,0.26011217730154873
2025-10-28,-0.3379127628526968
2025-11-04,-0.19927283650174354
2025-11-11,-0.11543024608390177
2025-11-18,-0.062427727952375583
2025-11-25,-0.16068093659104477
2025-12-02,0.2122967544769915
2025-12-09,0.06717185026713238
2025-12-16,-0.05281133470714889
2025-12-23,0.018467709382731297
2025-12-30,0.17568844804071992
2026-01-08,-0.1128059341333796
2026-01-15,-0.18601530310887507
2026-01-22,-0.1951854515626283
2026-01-29,-0.19775950484851781
2026-02-05,0.07731041712888938
2026-02-12,0.15589298534646845
2026-02-27,-0.23937873988696187
2026-03-06,-0.18070189880968077
2026-03-13,0.10933846141328367
2026-03-20,-0.2802264898238886
2026-03-27,-0.12535272013956164
2026-04-03,0.15130043843016547
2026-04-13,0.06596026638982794
