date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2025-01-02,1000000.0,996740.5004439913,,635430.1799999999,0.0,31.771509,3259.37,0.0,361310.33090201754,635430.1695419737,-3259.4995560087264
2025-02-05,1007446.4478988234,1005392.4842231054,0.8680277138593429,190946.56,176932.53,18.25799727455814,2053.9500000000003,0.0,345501.0361839775,659891.4480391279,5392.484223105363
2025-03-03,1033867.9014848167,1031758.2920411717,2.622439319152048,190219.0,190238.19000000003,18.399700264105135,2109.58,0.0,343437.07427902933,688321.2177621424,31758.29204117169
2025-04-01,1050733.6889454578,1048342.3147278696,1.6073554062637108,206993.66999999998,225778.0,20.59378482640736,2391.470000000002,0.0,359890.5423178298,688451.7724100398,48342.31472786958
2025-05-06,1062617.9594887441,1059990.993852981,1.111152241158475,247301.64,245542.37,23.19008471478881,2627.1700000000005,0.0,355923.90650662483,704067.0873463561,59990.9938529809
2025-06-03,1109605.2102559838,1107120.033377804,4.446173580542689,243246.0,232773.84000000003,21.449964167443987,2485.0800000000004,0.0,344385.03186021623,762735.0015175878,107120.0333778041
2025-07-01,1150958.7833521278,1148322.4467546472,3.7215850255310823,245713.23,278761.0,22.784231615683357,2636.3499999999985,0.0,377935.2096155641,770387.2371390831,148322.4467546472
2025-08-01,1187768.0566418779,1185427.297649654,3.2312222929954393,209325.0,253571.27,19.48597065780357,2340.7100000000005,0.0,421322.31064624846,764104.9870034056,185427.2976496541
2025-09-01,1220837.1091834602,1218391.8686245654,2.7808176039365806,242458.0,253298.0,20.303937203038473,2445.3100000000004,0.0,430065.2720113112,788326.5966132542,218391.86862456542
2025-10-09,1220850.4419098296,1218252.0927063646,-0.011472164399672913,279475.56,251911.0,21.762967098931828,2598.499999999998,0.0,400499.39122149104,817752.7014848735,218252.09270636458
2025-11-03,1270318.0217164592,1268129.5622443622,4.0941829557783915,212570.0,252477.0,18.304353400089,2188.380000000003,0.0,438453.35470720794,829676.2075371542,268129.5622443622
2025-12-01,1279620.2245880899,1276974.6699926667,0.6974924338685184,261676.92,303692.76,22.091307605816905,2645.56,0.0,477982.4816706841,798992.1883219825,276974.6699926667
2026-01-05,1278575.4750422686,1276228.0442338954,-0.05846832958523729,280175.1,208640.0,19.11561380386403,2347.47,0.0,404238.74864521617,871989.2955886791,276228.0442338954
2026-02-02,1319540.9696168653,1316955.5723047585,3.1912422121480155,246988.0,309674.33999999997,21.093029804206438,2585.289999999999,0.0,464503.73195817956,852451.840346579,316955.5723047585
2026-03-02,1351029.8782634966,1348601.34225803,2.4029489391118597,250414.77,268860.55,19.21775855421621,2428.400000000002,0.0,480599.5765274969,868001.7657305332,348601.3422580301
2026-04-01,1320368.073979747,1317536.406660615,-2.3034928576744162,324069.0,289713.0,23.242837057926877,2831.619999999998,0.0,443476.9727798215,874059.4338807935,317536.406660615
2026-05-06,1346218.1738342212,1343732.0814130264,1.9882315676426732,280895.0,254697.0,19.89246655594307,2485.95,0.0,415252.70758418203,928479.3738288444,343732.08141302643
2026-06-01,1304513.814273775,1301847.952487022,-3.1169999961570105,293856.18,274696.0,21.791727070230905,2665.6800000000017,0.0,395450.34361299203,906397.60887403,301847.9524870219
2026-07-01,1202927.307368331,1200231.5843954843,-7.80554809779529,283474.0,232675.24,21.45388324125713,2695.830000000001,0.0,347171.58430007123,853060.0000954131,200231.5843954843
2026-08-03,1235008.4609166295,1232284.1510588648,2.6705318440294334,279367.9,279833.0,22.639557448252553,2724.3499999999995,0.0,346584.2521150661,885699.8989437986,232284.15105886478
2026-09-01,1327911.5693699257,1325573.4642102828,7.570438447273498,230386.0,276230.0,19.075667826298922,2337.9500000000003,0.0,390761.2782085981,934812.1860016847,325573.4642102828
