date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2023-01-03,3000000.0,2997273.8918723674,,2610812.7600000002,0.0,43.513546000000005,2725.770000000009,0.0,386461.12865888234,2610812.763213485,-2726.108127632644
2023-02-01,3200009.388541332,3198012.5259799617,6.697373725235201,655728.35,598637.8,19.59941359065482,1996.9199999999942,0.0,327373.72336954536,2870638.8026104164,198012.52597996173
2023-03-01,3302490.6494910643,3300170.160022505,3.1944100660218355,765513.86,819283.0,23.993964377222802,2320.57,0.0,378822.35971147905,2921347.800311026,300170.1600225051
2023-04-03,3212908.960392655,3210396.179947356,-2.720283370919774,834096.8200000001,802822.5,25.47410057644381,2512.840000000007,0.0,345087.656603074,2865308.523344282,210396.17994735623
2023-05-04,3151821.212403327,3149210.9608566216,-1.9058463710151186,812396.5399999999,817897.22,25.862725867576543,2610.220000000012,0.0,349728.79822774325,2799482.1626288784,149210.96085662162
2023-06-01,3188188.441257863,3185846.8123812657,1.1633343075460045,756494.22,704046.9299999999,22.90550224540304,2341.550000000002,0.0,310439.7818902071,2875407.0304910587,185846.81238126568
2023-07-03,3296168.2863386576,3293814.251747538,3.3889714642485247,794156.0700000001,776653.0,23.827804492118865,2354.1400000000003,0.0,319803.57514135627,2974010.6766061815,293814.25174753787
2023-08-01,3429057.144669609,3426248.0398316714,4.02068173740735,900144.58,941379.2000000001,26.85175111273089,2809.380000000008,0.0,369465.35422578326,3056782.6856058883,426248.0398316714
2023-09-01,3314033.032873267,3311524.773862449,-3.3483642934052926,850284.06,862267.0,25.837869493340843,2508.1300000000056,0.0,380768.38493070786,2930756.388931741,311524.773862449
2023-10-09,3285538.847497913,3283147.518503323,-0.8569241451280907,850161.16,809465.45,25.25653609702227,2391.380000000001,0.0,338846.12913290336,2944301.38937042,283147.5185033232
2023-11-01,3349857.246657255,3347613.0426968806,1.9635281031461282,746574.9,748506.29,22.315595559958666,2244.419999999997,0.0,338898.0356067203,3008715.00709016,347613.04269688064
2023-12-01,3519020.8681603414,3516314.7194084954,5.0394616868772335,965822.5,1012726.52,28.112209249761243,2706.350000000003,0.0,383638.32395720755,3132676.3954512877,516314.71940849535
2024-01-02,3532811.508270194,3529858.757474559,0.3851770716456704,1072934.67,1082395.0,30.504453251389798,2952.700000000005,0.0,390272.45168245,3139586.305792109,529858.7574745589
2024-02-01,2934624.61075517,2931563.2452859213,-16.949559551688374,975977.76,826677.83,30.713563557557034,3061.530000000024,0.0,238161.86666828147,2693401.3786176397,-68436.75471407874
2024-03-01,2956189.1371381027,2953504.1929179,0.748438488143166,666551.55,722115.1000000001,23.487445924119275,2684.930000000016,0.0,291040.47050179885,2662463.7224161015,-46495.80708209984
2024-04-01,3237689.2196219685,3234909.5562936976,9.527847092635566,890100.18,903455.55,27.698083545668645,2779.7300000000114,0.0,301673.7697940898,2933235.786499608,234909.55629369756
2024-05-06,3188505.120462743,3185493.2201651637,-1.5275956025537551,944319.0900000001,945994.3300000001,29.642627949201188,3011.700000000024,0.0,301024.5770810617,2884468.643084102,185493.22016516374
2024-06-03,3000852.335735367,2998224.2519218014,-5.878806052949404,785928.9900000001,745538.28,25.517204758172646,2627.98000000001,0.0,270782.9515754483,2727441.300346353,-1775.7480781986378
2024-07-01,2807951.833254103,2805128.018002227,-6.440353278971833,774906.9899999999,707972.9,26.405009381544613,2823.8000000000125,0.0,224278.33614563878,2580849.681856588,-194871.98199777305
2024-08-01,2856222.3100505047,2853197.5866562673,1.7136319036260783,814257.96,816825.13,28.55315365790204,3024.830000000017,0.0,232972.94069040328,2620224.645965864,-146802.4133437327
2024-09-02,2778090.295598612,2775399.281498604,-2.7267058377417497,759910.0,751794.1099999999,27.207612948992782,2691.040000000007,0.0,223568.9376243047,2551830.3438742994,-224600.718501396
2024-10-08,3501673.6623001704,3497489.5561641217,26.017527621309245,1493663.2300000002,1537587.26,43.282881021083504,4184.2300000000205,0.0,264690.1899483019,3232799.36621582,497489.5561641217
2024-11-01,3488399.254442503,3484627.653079414,-0.3677467188440753,1336651.76,1280852.6400000001,37.517270946933444,3771.5499999999975,0.0,205974.05811982194,3278653.594959592,484627.6530794138
2024-12-02,3891059.3768910095,3888008.0430176193,11.57599692414002,1063897.75,1226852.74,29.436077275057286,3051.430000000014,0.0,366705.2298607502,3521302.8131568693,888008.0430176193
2025-01-02,3634809.092448902,3631763.862430152,-6.590628870936877,1069455.0699999998,1038304.8400000001,28.99409372529007,3045.3500000000063,0.0,333145.5033413704,3298618.3590887818,631763.862430152
