date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2022-01-04,1000000.0,997858.3464207404,,665357.93,0.0,33.267896500000006,2141.859999999997,0.0,332500.4203986032,665357.9260221372,-2141.6535792596405
2022-02-07,959728.889864763,958169.7703982012,-3.9773757632934337,227050.66999999998,180096.0,21.21154600531884,1559.2999999999981,0.0,284108.68963787454,674061.0807603267,-41830.22960179881
2022-03-01,996524.7528773112,995398.1935248557,3.885368154662494,133904.03999999998,157294.72999999998,14.610714342980872,1126.6999999999987,0.0,306372.8243836036,689025.369141252,-4601.806475144345
2022-04-01,987674.6795860657,985906.7327949695,-0.95353405216414,219660.0,236765.09,23.106043894498118,1768.0999999999979,0.0,321709.95802311087,664196.7747718586,-14093.267205030541
2022-05-05,911921.5464332915,909843.7601400649,-7.7150272053901015,276195.33999999997,215734.0,26.972130548073707,2077.9199999999983,0.0,259610.56083832966,650233.1993017353,-90156.23985993513
2022-06-01,980545.9310673928,978890.6904763499,7.5888777129883955,207646.03,221890.46,21.902925522949214,1655.4299999999982,0.0,276897.98102565104,701992.7094506989,-21109.309523650096
2022-07-01,1018785.7063614954,1017173.7647274272,3.910863043599666,199424.16,225387.04,20.848898710857274,1612.0999999999983,0.0,307070.39076814224,710103.373959285,17173.76472742716
2022-08-01,1061127.9740699052,1059539.257547006,4.165020204874392,217312.92,238320.37999999998,21.46929075163481,1588.829999999998,0.0,328836.78476078616,730702.4727862198,59539.25754700601
2022-09-01,1056978.5658055188,1055434.4537521736,-0.3874140354493072,205994.0,219710.03,20.137779694499898,1544.189999999998,0.0,341363.2550247173,714071.1987274563,55434.45375217358
2022-10-10,996876.3397086438,995240.1260856871,-5.703274841226735,236292.34,184020.97999999998,21.081517499093447,1636.3399999999979,0.0,287565.1682662099,707674.9578194772,-4759.8739143129205
2022-11-01,1044225.8796868611,1042888.4429369107,4.787620153402172,166032.0,177993.0,16.47272906620381,1337.5699999999988,0.0,298239.28652938653,744649.1564075241,42888.442936910666
2022-12-01,1106414.5832220295,1104688.1822678647,5.925824545233027,209974.25,282943.55,22.275456572732278,1726.4999999999984,0.0,369482.1933182171,735205.9889496476,104688.1822678647
2023-01-03,1089653.45184249,1088099.769218299,-1.5016375947383143,231855.36,208557.0,20.208826909844998,1553.809999999998,0.0,344703.0551757181,743396.7140425809,88099.76921829907
2023-02-01,1145177.3334321228,1143947.3399519618,5.132578125054121,184264.54,182648.7,16.01993111845624,1230.1799999999982,0.0,341857.2196807816,802090.1202711802,143947.33995196177
2023-03-01,1172044.8141729431,1170641.6708548786,2.3335279492880945,187453.82,227978.0,17.722522849655313,1403.2499999999982,0.0,380978.2605761202,789663.4102787584,170641.6708548786
2023-04-03,1147108.921745724,1145483.3904319548,-2.1491017319203776,239192.0,212038.03,19.668142294338406,1625.5799999999977,0.0,352216.22176143876,793267.168670516,145483.39043195476
2023-05-04,1133322.1903755707,1131727.6016828914,-1.2008719518731836,230786.55,229962.41,20.327359859040296,1594.6999999999985,0.0,350352.78540239495,781374.8162804964,131727.60168289137
2023-06-01,1139834.0576475263,1138412.0309934164,0.5906394171693918,211772.41,195899.86,17.882965825805563,1422.1899999999982,0.0,337030.81127246976,801381.2197209466,138412.03099341644
2023-07-03,1171455.9810475016,1169907.4108441062,2.7666063774120397,223818.32,228102.0,19.288830622380637,1548.7399999999982,0.0,347337.06527142425,822570.345572682,169907.41084410623
2023-08-01,1214989.7246411531,1213165.0771808955,3.6975290468139077,251160.45,268893.82999999996,21.401591694678647,1824.6999999999975,0.0,365571.3235467197,847593.7536341758,213165.0771808955
2023-09-01,1181525.3002688086,1179842.5282588638,-2.746744820537139,238188.0,245863.0,20.484157211439893,1682.9099999999976,0.0,371804.98662257707,808037.5416362868,179842.52825886384
2023-10-09,1173108.0754603636,1171490.385888743,-0.707903145553368,238724.13,226083.0,19.81092534111128,1617.829999999998,0.0,357621.0425639874,813869.3433247556,171490.38588874298
2023-11-01,1192781.4748780571,1191271.6966117334,1.6885593737061333,217403.83,220792.6,18.36868023309964,1509.969999999998,0.0,359570.74596312555,831700.9506486079,191271.6966117334
2023-12-01,1238678.7101752695,1236944.1873607372,3.83392729625891,244373.83,288390.35,21.505341765525916,1734.5799999999974,0.0,401979.14109841076,834965.0462623264,236944.18736073724
2024-01-02,1241220.3220440205,1239278.824884446,0.1887423497005436,293667.0,301099.0,23.958921290482476,1941.4499999999969,0.0,407498.16596009524,831780.6589243509,239278.8248844461
2024-02-01,1085367.4294060783,1083145.39708228,-12.598732800645129,344488.77,222720.46000000002,26.129825468891276,2222.25,0.0,283571.10882949183,799574.2882527881,83145.3970822799
2024-03-01,1085403.9139539108,1083630.9155056837,0.044824861437042784,207678.69,217493.45,19.58589491589276,1773.0899999999983,0.0,291612.87238396367,792018.0431217201,83630.91550568375
2024-04-01,1167044.655171537,1165179.639959867,7.52550737407931,249233.85,279456.61,22.650823927653857,1865.1499999999976,0.0,319992.22756266966,845187.4123971974,165179.6399598671
2024-05-06,1148310.898509959,1146257.3788344848,-1.6239780096083734,288029.27,275763.49,24.54878555675009,2053.659999999997,0.0,305834.5561433509,840422.822691134,146257.37883448484
2024-06-03,1088877.7266959625,1087058.5396870992,-5.164532873723271,231968.83999999997,219347.68000000002,20.723930195975854,1819.2199999999975,0.0,293513.0744488439,793545.4652382552,87058.53968709917
2024-07-01,1029461.7788438457,1027546.0450888242,-5.474635672831852,243333.48,182942.0,20.70380313093002,1915.6799999999982,0.0,237249.70989523703,790296.3351935872,27546.045088824234
2024-08-01,1045826.0205863535,1043711.0050867572,1.573161618906882,247616.96999999997,259881.04,24.263022721287133,2115.1799999999994,0.0,249904.92493091937,793806.0801558378,43711.00508675724
2024-09-02,1021605.3102026919,1019715.3601428174,-2.2990698408842825,238971.16,230510.49,22.97764338689921,1890.0099999999975,0.0,239682.74930013032,780032.6108426871,19715.36014281737
2024-10-08,1244714.9592900025,1241596.1512173004,21.759090796024427,467604.02999999997,478690.26,38.01248964420639,3118.960000000031,0.0,248032.30316439466,993563.8480529058,241596.15121730044
2024-11-01,1243040.1961213555,1240290.645577048,-0.10514736526627821,380529.58999999997,423029.9,32.32234534761377,2749.530000000003,0.0,288061.831853504,952228.8137235439,240290.64557704795
