date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2022-01-04,600000.0,598497.2982057328,,270179.43,0.0,22.5149525,1502.9999999999977,0.0,328317.87146770617,270179.42673802667,-1502.7017942671664
2022-02-07,584071.8288460207,582968.3434116911,-2.5946574597073058,104786.44,73407.0,15.2544114610069,1103.719999999999,0.0,295895.9751331664,287072.3682785247,-17031.656588308862
2022-03-01,599877.1787452656,599071.8234634751,2.7623249587691134,55896.17,78032.0,11.162965915800559,805.4499999999994,0.0,317226.4534934523,281845.3699700228,-928.1765365249012
2022-04-01,600886.7998787551,599682.8762390218,0.1019999191439025,100864.0,103754.91,17.026410801609163,1204.1799999999992,0.0,318913.431166014,280769.4450730078,-317.1237609782256
2022-05-05,568611.4032052488,567017.0200906561,-5.4471884128546755,156755.48,93756.0,22.028355269334458,1594.7899999999981,0.0,254505.45423914221,312511.5658515139,-32982.97990934388
2022-06-01,601845.5754870772,600522.9309671837,5.909154344462286,99418.95000000001,130686.92,19.116687018407834,1322.729999999999,0.0,285680.2955358006,314842.6354313831,522.9309671836672
2022-07-01,616593.4947315562,615526.9242703386,2.498487989291265,72341.0,109504.02,14.745940522707684,1066.7699999999993,0.0,324013.31123319734,291513.6130371413,15526.924270338612
2022-08-01,631838.9115975982,630778.6381511572,2.477830502524059,88725.95999999999,96835.66,14.68425073178932,1060.3999999999992,0.0,331768.1355808102,299010.502570347,30778.63815115718
2022-09-01,632936.4366653019,631835.2966754028,0.16751653596620564,91629.8,98477.83,15.017908512393744,1101.2799999999993,0.0,337679.0557060381,294156.2409693647,31835.296675402788
2022-10-10,606358.4264929787,605079.5287744418,-4.234611146566958,130689.88,73707.48999999999,16.854500660787537,1279.2699999999986,0.0,279463.03723590553,325616.49153853627,5079.528774441802
2022-11-01,627776.1675304038,626828.720170335,3.5944351711823863,74564.0,91572.0,13.232104736753476,947.4899999999993,0.0,295523.58969580475,331305.1304745303,26828.72017033503
2022-12-01,656599.533783162,655297.0345338697,4.541641671396079,81525.5,150360.77,17.65812021400087,1302.5799999999997,0.0,363056.36689265235,292240.66764121735,55297.03453386971
2023-01-03,650143.2918588906,649008.5966533587,-0.9596316706948271,105472.48,95373.5,15.446285650794064,1134.799999999999,0.0,351863.17830305797,297145.4183503007,49008.59665335866
2023-02-01,670354.851848382,669491.8248879585,3.1560796482854814,73533.92,82924.75,11.669839456564949,863.0499999999994,0.0,360390.9763669544,309100.8485210041,69491.82488795847
2023-03-01,680394.0870929983,679481.4713553182,1.4921237416202215,65744.76999999999,101879.0,12.318138353919048,912.6799999999993,0.0,395612.58424211445,283868.88711320376,79481.47135531821
2023-04-03,671540.0430654059,670472.2088799424,-1.3259025970797422,105629.0,81917.45,13.963906690053744,1067.9499999999991,0.0,370833.1921687199,299639.01671122253,70472.20887994242
2023-05-04,667070.2165921399,665957.3378959498,-0.673386745072535,108595.71,91750.47,15.016873412780146,1112.9799999999989,0.0,352956.9468429046,313000.3910530452,65957.33789594984
2023-06-01,667279.1435279609,666316.2094705809,0.05388807273525309,88586.47,82447.43,12.815768457540077,963.0299999999992,0.0,346381.59969437815,319934.60977620276,66316.20947058091
2023-07-03,678062.6110803954,677038.4670721806,1.6091845657062676,90769.8,94581.0,13.667675887973685,1024.1899999999994,0.0,350570.4851099779,326467.9819622027,77038.46707218059
2023-08-01,700534.2244262943,699235.284954543,3.2785165041436137,103987.23,123332.54999999999,16.224744778612674,1298.8899999999994,0.0,369241.81132228364,329993.47363225935,99235.28495454299
2023-09-01,687521.5630813717,686375.1705375158,-1.8391684020727328,91933.39,108771.0,14.596225106051373,1146.4899999999989,0.0,385004.0171115602,301371.15342595556,86375.17053751578
2023-10-09,683598.3477093189,682488.4525303403,-0.5662672797635881,116369.88,85748.0,14.783379792920815,1109.9899999999989,0.0,353296.06943427783,329192.38309606246,82488.45253034029
2023-11-01,690565.8482968776,689520.1100529153,1.03029692246146,97684.92,97571.36,14.137412129600301,1045.7099999999994,0.0,352180.9545580048,337339.1554949105,89520.11005291529
2023-12-01,708218.2063705802,706995.3868082794,2.534411469742781,95770.92,131101.66999999998,16.017139065278936,1222.8499999999995,0.0,386352.09400107816,320643.2928072013,106995.38680827944
2024-01-02,707932.7429514029,706651.529451477,-0.048636435713500514,117273.0,117727.0,16.597621902631214,1281.2199999999987,0.0,385524.8805283506,321126.6489231264,106651.52945147699
2024-02-01,650031.2754321236,648364.2325419876,-8.248379077978319,177925.21,88752.23000000001,20.512662242499015,1667.2799999999984,0.0,294717.8650815799,353646.36746040767,48364.232541987556
2024-03-01,645637.4935678166,644491.2893825816,-0.5973406559182992,91697.43,88798.45,13.978113244521559,1146.299999999999,0.0,290672.6854866136,353818.603895968,44491.2893825816
2024-04-01,684539.909427666,683156.8290845447,5.9993890280510165,106816.41,141200.35,18.115580741476656,1383.0999999999985,0.0,323680.74252758204,359476.08655696263,83156.82908454468
2024-05-06,673666.0638516911,672131.3111624033,-1.6139072981113167,134806.3,124322.8,19.232755953181556,1534.8099999999986,0.0,311674.2799057501,360457.0312566532,72131.31116240332
2024-06-03,647375.07283205,645974.8948224534,-3.8915634349356965,119656.42,96042.04999999999,16.65946674903554,1400.3299999999988,0.0,287365.4445353453,358609.4502871081,45974.89482245338
2024-07-01,619228.9806130945,617793.2715909219,-4.362649919897765,123498.21,87204.0,17.01327106746402,1436.0099999999989,0.0,251525.9282902159,366267.343300706,17793.27159092191
2024-08-01,629133.9595186162,627535.5932553901,1.5769549641387437,123243.81999999999,121831.03,19.477159537494984,1598.6099999999988,0.0,249147.41241367636,378388.1808417137,27535.593255390064
2024-09-02,617877.6399670271,616390.8518028826,-1.7759536785305285,119749.0,118805.24,19.30432698719526,1487.0699999999986,0.0,246765.90053665222,369624.95126623043,16390.851802882622
2024-10-08,725593.0237056029,723302.3305482826,17.344754295540632,223297.0,242078.8,32.06865176454745,2290.520000000007,0.0,263426.60653187666,459875.72401640593,123302.3305482826
2024-11-01,725659.4785815155,723696.99302141,0.054563970895582514,169830.0,207426.0,25.994010354377373,1962.189999999999,0.0,299117.5068898519,424579.4861315581,123696.99302140996
2024-12-02,777731.8379253442,776223.6512430297,7.258100935630929,108352.98999999999,200202.26,19.83686631777178,1508.0099999999998,0.0,389510.1281555614,386713.52308746835,176223.65124302974
2025-01-02,748083.109591582,746588.5694624598,-3.817853492754686,155842.2,123493.54,18.67010071598222,1494.5299999999984,0.0,355763.522915703,390825.04654675676,146588.56946245977
2025-02-05,753099.3013152995,751812.4786094786,0.6997038744887218,126326.58,118744.0,16.270801179338534,1286.779999999999,0.0,347029.47903250065,404782.9995769779,151812.47860947857
2025-03-03,770078.2416439238,768820.8192283626,2.262311560768726,117621.0,120090.59,15.434249219439405,1257.229999999999,0.0,348259.60174594057,420561.2174824221,168820.81922836264
2025-04-01,779702.1314969445,778290.545335708,1.2317208210945285,120663.15000000001,147803.0,17.21594306049759,1411.3699999999994,0.0,374030.2896847933,404260.2556509147,178290.54533570795
2025-05-06,787280.2899105591,785760.5781027781,0.9598000145110364,158105.0,143393.64,19.148113058581238,1519.5099999999986,0.0,357822.7021802833,427937.87592249474,185760.57810277806
2025-06-03,817972.6428194197,816463.6364362853,3.907431753275259,152014.0,161737.72999999998,19.178620015857035,1508.6999999999994,0.0,367009.6355578297,449454.00087845564,216463.63643628533
2025-07-01,840916.1031201915,839454.4823219328,2.8159056765832524,157935.82,156944.0,18.722427768456853,1461.2299999999987,0.0,366085.6576225776,473368.8246993552,239454.4823219328
2025-08-01,864299.4993628577,862958.0494630897,2.7998620099264793,124828.0,167062.0,16.88592902201001,1341.079999999999,0.0,407616.2142195037,455341.835243586,262958.0494630897
2025-09-01,880841.8602221548,879522.9445989064,1.9195481340168241,136844.0,152053.3,16.39893112749762,1318.689999999999,0.0,421747.9804519375,457774.96414696897,279522.94459890644
2025-10-09,879495.0506009172,878117.5054070803,-0.1597956256237376,148120.38,158949.0,17.457140878177434,1377.1999999999991,0.0,431631.3649375596,446486.1404695207,278117.5054070803
2025-11-03,907674.69727261,906485.1745323781,3.230509464920295,120769.0,143755.0,14.571519994709798,1189.3599999999992,0.0,453573.39872238255,452911.77580999554,306485.1745323781
2025-12-01,912414.4306452037,910988.9815524252,0.49684287692519646,150602.4,174398.16999999998,17.809920529762962,1425.359999999999,0.0,476038.1127707882,434950.868781637,310988.9815524252
2026-01-05,915261.3969905494,913938.9346203726,0.3238187428919792,173255.0,128882.0,16.505503290833083,1322.3099999999986,0.0,430443.2232576062,483495.7113627664,313938.9346203726
