date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2023-01-03,6000000.0,5997234.484060585,,5551593.94,0.0,46.263282833333335,2765.7899999999872,0.0,445640.5427977336,5551593.941262851,-2765.5159394154325
2023-02-01,6429601.739440618,6426858.034124471,7.163694386233144,1391542.42,1283901.7499999998,20.805675673410885,2743.5600000000118,0.0,335256.15954395273,6091601.874580518,426858.03412447125
2023-03-01,6651593.325191804,6648412.966569604,3.4473288700131555,1658731.23,1723081.0,25.42106879258499,3180.56000000001,0.0,396425.56817393197,6251987.398395672,648412.9665696044
2023-04-03,6460064.005511643,6456691.618914405,-2.8837159878490892,1769356.65,1724888.2899999998,27.044971512811287,3372.3400000000306,0.0,348707.08967709774,6107984.529237308,456691.6189144049
2023-05-04,6327243.688361412,6323674.248285255,-2.0601474947244625,1747845.3499999999,1739140.44,27.555330265010202,3569.2200000000375,0.0,340327.51042624546,5983346.73785901,323674.2482852554
2023-06-01,6415392.08183933,6412247.311517251,1.4006582210652763,1604091.17,1526920.41,24.40234002893804,3144.6400000000253,0.0,295632.3973213771,6116614.914195874,412247.3115172507
2023-07-03,6648503.4157031225,6645156.3796148915,3.6322533549088876,1731684.73,1685724.0,25.70058640511796,3347.050000000021,0.0,311216.03891378315,6333940.340701109,645156.3796148915
2023-08-01,6920665.042881187,6917026.337007364,4.0912499550270764,1924892.01,1949915.6,27.994474418219017,3638.7500000000036,0.0,357272.95816969615,6559753.378837668,917026.3370073643
2023-09-01,6676287.424203775,6672845.319492623,-3.5301443946848643,1811804.12,1841150.33,27.357678136780173,3442.1100000000224,0.0,386917.1910077968,6285928.128484827,672845.3194926232
2023-10-09,6615659.178596929,6612350.729930513,-0.9065786282411614,1801621.0399999998,1755749.91,26.885990148259566,3308.3400000000274,0.0,340938.9264913514,6271411.803439161,612350.7299305126
2023-11-01,6751854.398061439,6748773.793893931,2.063155291293084,1587419.3699999999,1597509.74,23.585587915776454,3080.800000000014,0.0,348722.4293400177,6400051.3645539135,748773.7938939314
2023-12-01,7114332.027529594,7110602.600680222,5.3614007201376435,2098380.5600000005,2134202.05,29.746872887163644,3729.3600000000065,0.0,381990.6631955569,6728611.937484665,1110602.6006802218
2024-01-02,7148908.154402508,7144997.961245976,0.4837193483779201,2272300.8600000003,2308765.0,32.04031833293903,3910.100000000012,0.0,414803.9667484597,6730193.994497517,1144997.9612459764
2024-02-01,5863133.252466592,5859126.565029416,-17.996805642087597,2012046.45,1797190.1400000001,32.4846496401687,4006.8700000000163,0.0,196472.66743523814,5662653.897594178,-140873.43497058377
2024-03-01,5916797.286905991,5913300.491622297,0.9246075501461615,1388701.7000000002,1525310.33,24.6249101388751,3496.7700000000214,0.0,329584.49782465637,5583715.99379764,-86699.5083777029
2024-04-01,6508416.506365302,6504675.436469654,10.000759232262757,1874154.07,1877114.42,28.818595785405087,3741.1500000000324,0.0,328926.18975555757,6175749.2467140965,504675.4364696536
2024-05-06,6411260.392988522,6407326.749400441,-1.496595610649687,2007035.5699999998,1987398.5000000002,31.151706725002082,3933.770000000038,0.0,306869.1298045665,6100457.619595874,407326.7494004406
2024-06-03,6020735.127273935,6017320.086583232,-6.0868858116796325,1638743.4200000002,1575790.7,26.695528469921868,3414.85000000001,0.0,269665.428925513,5747654.657657718,17320.086583231576
2024-07-01,5617899.565918344,5614302.8169309385,-6.69762059942427,1582287.39,1501815.9,27.448900196704116,3596.680000000027,0.0,235758.86344568417,5378543.953485254,-385697.1830690615
2024-08-01,5714871.672914512,5711023.859706349,1.7227614172098171,1688313.39,1678294.26,29.454796561364187,3847.8900000000262,0.0,242256.10226271235,5468767.757443637,-288976.14029365126
2024-09-02,5553035.099293904,5549610.587954828,-2.82634560311259,1585417.55,1565994.4399999997,28.37558140412904,3424.24000000003,0.0,222262.41685427947,5327348.1711005485,-450389.4120451724
2024-10-08,7060924.723282095,7055823.52276021,27.14087611975058,3139670.91,3203654.54,44.91851774799451,5101.220000000003,0.0,284101.2907383115,6771722.232021898,1055823.5227602096
2024-11-01,7034658.978399292,7030036.925013359,-0.36546545791105167,2795020.54,2655104.2699999996,38.73766181655158,4621.69999999998,0.0,141438.84217171554,6888598.082841643,1030036.9250133587
2024-12-02,7884530.787425928,7880478.385369982,12.097254529783385,2288245.8899999997,2538273.71,30.60752586379157,4052.430000000013,0.0,389198.25861048314,7491280.126759498,1880478.3853699816
2025-01-02,7339231.6724250205,7335277.943018562,-6.918367333683417,2257281.8,2188542.34,30.288076044144113,3953.630000000017,0.0,317810.7424618895,7017467.200556673,1335277.9430185622
2025-02-05,7484678.889630513,7481112.669925817,1.9881281669231754,1941415.33,1915305.0,25.76410014959499,3566.510000000021,0.0,290849.6880082859,7190262.981917531,1481112.6699258173
2025-03-03,7800036.165004473,7796375.340562218,4.214114725256857,2070796.6099999999,2039444.0699999998,26.347574505108994,3660.8400000000306,0.0,256250.12166918078,7540125.218893037,1796375.3405622179
2025-04-01,8009463.2501888005,8005428.519389876,2.681415012692079,2270037.26,2347118.49,28.823128378116746,4034.7500000000286,0.0,333286.9898682022,7672141.529521674,2005428.5193898762
2025-05-06,8126986.37378408,8122647.367794688,1.464242021784301,2486446.3899999997,2586552.01,31.210821371402858,4339.110000000024,0.0,432963.63851474214,7689683.729279946,2122647.367794688
2025-06-03,8623295.402791504,8619127.521157641,6.112294808358132,2675280.92,2521821.2199999997,30.134083881190083,4167.920000000014,0.0,308054.2002682574,8311073.320889384,2619127.521157641
2025-07-01,9089362.543201802,9084938.330702111,5.404384706004528,2794956.04,2796594.0,30.758757907517303,4424.350000000025,0.0,354976.9179820567,8729961.412720054,3084938.330702111
2025-08-01,9556408.800996067,9552315.250361491,5.144524955991203,2577908.0,2652493.25,27.365935043794032,4093.5600000000027,0.0,445110.7646505408,9107204.48571095,3552315.250361491
2025-09-01,10015220.611440072,10010837.667782513,4.800118143124199,2835547.26,2803114.09,28.150460028604527,4383.0200000000295,0.0,412150.5884849873,9598687.079297526,4010837.6677825134
2025-10-09,10070384.548532557,10065721.59995009,0.5482451517939246,3051061.46,3013820.23,30.112463236986148,4663.030000000034,0.0,380696.7823408338,9685024.817609256,4065721.59995009
2025-11-03,10618017.678312425,10613870.90646667,5.445703033544036,2669854.0,2745241.77,25.499560907025387,4146.920000000009,0.0,454980.8989004286,10158890.007566242,4613870.90646667
2025-12-01,10753035.21543359,10748341.667512089,1.266934205535608,3274570.17,3315202.3899999997,30.64145345000752,4693.360000000031,0.0,493293.49877706944,10255048.16873502,4748341.667512089
2026-01-05,10851247.85055234,10846889.909425506,0.9168692712038462,3100685.42,2950877.0,27.88417748513582,4357.900000000013,0.0,341229.21995891246,10505660.689466594,4846889.909425506
2026-02-02,11403672.163968144,11399004.91942336,5.090076645085961,3383033.0,3379552.58,29.650911928911583,4667.060000000013,0.0,334839.499600701,11064165.41982266,5399004.91942336
2026-03-02,11817663.534770532,11812818.66508134,3.630262014826058,3344156.63,3502201.5999999996,28.9666320667207,4844.830000000008,0.0,489035.550493209,11323783.114588132,5812818.665081341
2026-04-01,11371381.042216226,11366385.41086904,-3.779227184210965,3830752.13,3758462.41,33.369801398023064,4995.570000000003,0.0,412408.0909534258,10953977.319915613,5366385.41086904
