date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2026-09-01,600000.0,598662.77,,222641.0,0,37.107,1337.67,0.0,376021.77,222641.0,-1337.23
