date,code,shares,close,value
2026-09-01,sz.000089,200,6.65,1330.0
2026-09-01,sh.601333,500,3.12,1560.0
2026-09-01,sz.002817,200,6.88,1376.0
2026-09-01,sz.000717,700,2.35,1645.0
2026-09-01,sz.000719,100,12.12,1212.0
2026-09-01,sz.000848,200,8.42,1684.0
2026-09-01,sh.603399,100,14.89,1489.0
2026-09-01,sh.600135,200,7.6,1520.0
2026-09-01,sh.603669,300,5.38,1614.0
2026-09-01,sh.600094,400,3.97,1588.0
2026-09-01,sh.600510,200,7.0,1400.0
2026-09-01,sz.002811,100,13.81,1381.0
2026-09-01,sz.002216,100,11.96,1196.0
2026-09-01,sz.002322,100,12.9,1290.0
2026-09-01,sz.002452,100,11.63,1163.0
2026-09-01,sz.000090,400,3.54,1416.0
2026-09-01,sh.600228,100,9.14,914.0
2026-09-01,sh.601163,100,12.48,1248.0
2026-09-01,sh.603282,100,17.32,1732.0
2026-09-01,sz.002232,100,14.68,1468.0
2026-09-01,sz.000905,100,8.785,878.52
2026-09-01,sz.002647,100,11.79,1179.0
2026-09-01,sh.605369,100,16.7,1670.0
2026-09-01,sz.002492,200,6.06,1212.0
2026-09-01,sz.002016,300,4.72,1416.0
2026-09-01,sz.002795,200,7.4,1480.0
2026-09-01,sz.002788,100,11.04,1104.0
2026-09-01,sh.600322,600,2.75,1650.0
2026-09-01,sh.603836,100,9.5,950.0
2026-09-01,sh.601319,200,7.91,1582.0
2026-09-01,sh.603903,100,14.08,1408.0
2026-09-01,sz.000839,600,2.82,1692.0
2026-09-01,sh.601512,200,8.37,1674.0
2026-09-01,sh.603877,100,12.9,1290.0
2026-09-01,sz.000929,100,9.48,948.0
2026-09-01,sz.002316,300,4.6,1380.0
2026-09-01,sh.600648,100,9.22,922.0
2026-09-01,sh.600846,100,11.96,1196.0
2026-09-01,sh.603808,100,8.89,889.0
2026-09-01,sh.600780,200,6.4,1280.0
2026-09-01,sh.600573,100,10.17,1017.0
2026-09-01,sz.002461,100,8.85,885.0
2026-09-01,sz.002848,100,13.99,1399.0
2026-09-01,sh.603073,100,17.26,1726.0
2026-09-01,sh.603861,100,11.65,1165.0
2026-09-01,sh.603778,100,9.77,977.0
2026-09-01,sh.600679,100,10.2,1020.0
2026-09-01,sz.002778,100,16.6,1660.0
2026-09-01,sh.601011,500,3.11,1555.0
2026-09-01,sh.603558,100,12.14,1214.0
2026-09-01,sh.601101,100,14.6,1460.0
2026-09-01,sz.000755,300,4.91,1473.0
2026-09-01,sz.002890,100,15.3,1530.0
2026-09-01,sh.603551,100,9.51,951.0
2026-09-01,sh.600661,100,9.1,910.0
2026-09-01,sh.600556,300,5.03,1509.0
2026-09-01,sz.000411,100,10.16,1016.0
2026-09-01,sh.600125,300,5.53,1659.0
2026-09-01,sh.600052,400,4.02,1608.0
2026-09-01,sh.603926,100,17.12,1712.0
2026-09-01,sh.600004,200,7.81,1562.0
2026-09-01,sz.002586,400,4.34,1736.0
2026-09-01,sz.000686,200,8.21,1642.0
2026-09-01,sz.001216,100,14.84,1484.0
2026-09-01,sh.603515,100,15.59,1559.0
2026-09-01,sh.605266,100,16.08,1608.0
2026-09-01,sh.600467,700,2.48,1736.0
2026-09-01,sz.000631,500,3.01,1505.0
2026-09-01,sh.603387,100,9.52,952.0
2026-09-01,sh.600616,300,4.46,1338.0
2026-09-01,sz.002253,100,10.16,1016.0
2026-09-01,sh.603331,100,12.76,1276.0
2026-09-01,sh.600261,500,3.28,1640.0
2026-09-01,sz.002839,300,4.41,1323.0
2026-09-01,sz.002818,100,10.86,1086.0
2026-09-01,sh.600108,400,3.92,1568.0
2026-09-01,sz.001282,100,16.15,1615.0
2026-09-01,sz.002344,400,4.08,1632.0
2026-09-01,sh.601619,400,4.08,1632.0
2026-09-01,sz.000692,300,4.35,1305.0
2026-09-01,sz.002047,500,3.45,1725.0
2026-09-01,sz.002275,100,12.53,1253.0
2026-09-01,sh.600697,100,11.42,1142.0
2026-09-01,sz.002135,200,6.6,1320.0
2026-09-01,sz.002693,100,9.15,915.0
2026-09-01,sz.002780,100,14.22,1422.0
2026-09-01,sh.600517,300,5.19,1557.0
2026-09-01,sh.603335,200,6.63,1326.0
2026-09-01,sz.002677,200,6.79,1358.0
2026-09-01,sz.000790,400,4.28,1712.0
2026-09-01,sh.600382,200,6.52,1304.0
2026-09-01,sz.000419,300,5.13,1539.0
2026-09-01,sz.002571,100,10.74,1074.0
2026-09-01,sz.000952,200,6.63,1326.0
2026-09-01,sh.603007,300,5.12,1536.0
2026-09-01,sz.000563,500,3.08,1540.0
2026-09-01,sh.603519,100,17.12,1712.0
2026-09-01,sz.002069,400,3.81,1524.0
2026-09-01,sh.600784,200,8.16,1632.0
2026-09-01,sz.002713,100,9.45,945.0
2026-09-01,sz.000791,200,7.29,1458.0
2026-09-01,sz.000890,100,9.16,916.0
2026-09-01,sh.603232,100,15.69,1569.0
2026-09-01,sh.600777,400,4.08,1632.0
2026-09-01,sh.601113,400,3.53,1412.0
2026-09-01,sz.002021,600,2.73,1638.0
2026-09-01,sh.600743,700,2.26,1582.0
2026-09-01,sz.000863,400,4.21,1684.0
2026-09-01,sz.001366,100,13.18,1318.0
2026-09-01,sh.600067,500,2.91,1455.0
2026-09-01,sh.603839,200,6.88,1376.0
2026-09-01,sz.002214,100,15.79,1579.0
2026-09-01,sh.603182,100,14.12,1412.0
2026-09-01,sh.600526,300,4.76,1428.0
2026-09-01,sh.600189,200,8.05,1610.0
2026-09-01,sh.603917,100,13.32,1332.0
2026-09-01,sz.002159,100,14.16,1416.0
2026-09-01,sz.000159,200,5.96,1192.0
2026-09-01,sz.002753,200,6.88,1376.0
2026-09-01,sz.002199,100,12.36,1236.0
2026-09-01,sh.600858,300,5.1,1530.0
2026-09-01,sz.002200,200,7.19,1438.0
2026-09-01,sz.002513,300,5.64,1692.0
2026-09-01,sz.000750,400,3.87,1548.0
2026-09-01,sz.002350,100,14.87,1487.0
2026-09-01,sz.002702,300,5.32,1596.0
2026-09-01,sz.002627,200,7.26,1452.0
2026-09-01,sh.600927,100,13.08,1308.0
2026-09-01,sh.603966,200,7.57,1514.0
2026-09-01,sh.600719,200,7.24,1448.0
2026-09-01,sz.000017,100,11.75,1175.0
2026-09-01,sz.000529,300,5.11,1533.0
2026-09-01,sh.603819,100,15.54,1554.0
2026-09-01,sz.002060,500,3.25,1625.0
2026-09-01,sh.600791,200,7.33,1466.0
2026-09-01,sh.600883,200,8.27,1654.0
2026-09-01,sh.603536,100,9.92,992.0
2026-09-01,sz.000978,200,6.42,1284.0
2026-09-01,sz.001278,100,16.56,1656.0
2026-09-01,sh.600847,100,13.08,1308.0
2026-09-01,sh.603648,100,9.45,945.0
2026-09-01,sz.000697,100,8.75,875.0
2026-09-01,sz.002659,300,4.75,1425.0
2026-09-01,sz.000925,100,9.15,915.0
2026-09-01,sz.000509,400,3.5,1400.0
2026-09-01,sh.601107,200,5.95,1190.0
2026-09-01,sh.600676,200,6.91,1382.0
2026-09-01,sh.600713,300,5.34,1602.0
2026-09-01,sz.002250,100,15.19,1519.0
2026-09-01,sz.002633,100,15.01,1501.0
2026-09-01,sh.603329,100,10.62,1062.0
2026-09-01,sh.603730,100,10.33,1033.0
2026-09-01,sh.600308,500,3.34,1670.0
2026-09-01,sh.603768,100,11.86,1186.0
2026-09-01,sh.603042,100,14.33,1433.0
2026-09-01,sz.002136,100,13.13,1313.0
2026-09-01,sh.603711,100,11.9,1190.0
2026-09-01,sh.603499,100,13.18,1318.0
2026-09-01,sz.002948,200,6.3,1260.0
2026-09-01,sh.601326,400,3.64,1456.0
2026-09-01,sz.002950,100,9.23,923.0
2026-09-01,sz.002524,400,4.13,1652.0
2026-09-01,sh.600653,900,1.76,1584.0
2026-09-01,sh.600819,300,5.77,1731.0
2026-09-01,sz.002188,300,5.79,1737.0
2026-09-01,sh.603122,100,12.37,1237.0
2026-09-01,sz.002283,200,8.21,1642.0
2026-09-01,sz.002005,600,2.5,1500.0
2026-09-01,sh.603788,100,13.93,1393.0
2026-09-01,sh.605005,100,16.24,1624.0
2026-09-01,sh.600824,400,3.8,1520.0
2026-09-01,sz.002919,100,17.36,1736.0
2026-09-01,sh.603660,100,10.76,1076.0
2026-09-01,sh.605018,100,12.01,1201.0
2026-09-01,sz.002529,200,7.24,1448.0
2026-09-01,sh.600307,1100,1.52,1672.0
2026-09-01,sh.600165,500,3.22,1610.0
2026-09-01,sz.002219,700,2.23,1561.0
2026-09-01,sh.600748,400,3.9,1560.0
2026-09-01,sz.002331,200,7.3,1460.0
2026-09-01,sh.603066,100,9.25,925.0
2026-09-01,sz.000659,500,2.94,1470.0
2026-09-01,sh.600807,600,2.74,1644.0
2026-09-01,sz.002076,700,2.19,1533.0
2026-09-01,sz.002412,100,11.16,1116.0
2026-09-01,sh.603017,100,10.11,1011.0
2026-09-01,sh.600960,400,4.1,1640.0
2026-09-01,sz.002672,400,3.8,1520.0
2026-09-01,sh.600665,400,3.58,1432.0
2026-09-01,sz.002758,100,9.3,930.0
2026-09-01,sh.605268,100,9.77,977.0
2026-09-01,sz.000571,200,6.13,1226.0
2026-09-01,sh.600936,300,5.22,1566.0
2026-09-01,sh.600202,300,5.26,1578.0
2026-09-01,sh.600490,200,7.85,1570.0
2026-09-01,sh.601825,100,9.04,904.0
2026-09-01,sh.601577,100,9.87,987.0
2026-09-01,sh.600078,100,11.17,1117.0
2026-09-01,sz.002956,100,16.97,1697.0
2026-09-01,sh.603937,100,12.01,1201.0
2026-09-01,sz.000718,800,2.0,1600.0
2026-09-01,sh.603676,100,9.28,928.0
2026-09-01,sh.603888,100,16.76,1676.0
2026-09-01,sh.603170,100,12.58,1258.0
2026-09-01,sz.002658,200,7.79,1558.0
2026-09-01,sh.600545,400,4.3,1720.0
2026-09-01,sz.000820,400,3.69,1476.0
2026-09-01,sh.601368,300,4.63,1389.0
2026-09-01,sh.600235,200,5.98,1196.0
2026-09-01,sz.002652,400,4.16,1664.0
2026-09-01,sh.603165,100,14.8,1480.0
2026-09-01,sz.002014,100,11.53,1153.0
2026-09-01,sz.002972,100,12.64,1264.0
2026-09-01,sh.601588,900,1.78,1602.0
2026-09-01,sh.600901,200,6.65,1330.0
2026-09-01,sh.603766,100,14.9,1490.0
2026-09-01,sz.002772,100,12.01,1201.0
2026-09-01,sh.600358,300,5.24,1572.0
2026-09-01,sz.002445,500,3.44,1720.0
2026-09-01,sh.600966,300,4.9,1470.0
2026-09-01,sz.001299,100,10.13,1013.0
2026-09-01,sh.600995,100,12.74,1274.0
2026-09-01,sh.600173,200,6.26,1252.0
2026-09-01,sh.600546,100,13.77,1377.0
2026-09-01,sh.603095,100,16.55,1655.0
2026-09-01,sh.605599,100,14.97,1497.0
2026-09-01,sz.000637,300,4.35,1305.0
2026-09-01,sz.002474,200,6.6,1320.0
2026-09-01,sh.600908,300,5.7,1710.0
2026-09-01,sh.601068,300,4.65,1395.0
2026-09-01,sh.603709,100,12.65,1265.0
2026-09-01,sz.002748,100,12.31,1231.0
2026-09-01,sz.000518,400,3.98,1592.0
2026-09-01,sh.605388,200,6.31,1262.0
2026-09-01,sh.603289,100,8.92,892.0
2026-09-01,sh.603637,100,15.09,1509.0
2026-09-01,sh.605055,100,10.05,1005.0
2026-09-01,sh.600683,100,10.42,1042.0
2026-09-01,sz.002062,200,8.19,1638.0
2026-09-01,sz.002441,200,8.42,1684.0
2026-09-01,sz.002099,300,5.6,1680.0
2026-09-01,sz.002775,400,3.7,1480.0
2026-09-01,sz.002641,400,4.01,1604.0
2026-09-01,sz.002256,500,3.4,1700.0
2026-09-01,sh.603408,100,12.18,1218.0
2026-09-01,sh.603880,100,9.62,962.0
2026-09-01,sh.605167,100,14.58,1458.0
2026-09-01,sh.600814,200,7.05,1410.0
2026-09-01,sh.603687,100,16.3,1630.0
2026-09-01,sh.600854,300,4.75,1425.0
2026-09-01,sz.000751,300,5.28,1584.0
2026-09-01,sz.002806,100,14.8,1480.0
2026-09-01,sh.600222,200,8.58,1716.0
2026-09-01,sh.600834,200,7.91,1582.0
2026-09-01,sh.603316,100,13.86,1386.0
2026-09-01,sh.600621,100,13.68,1368.0
2026-09-01,sh.603803,100,11.36,1136.0
2026-09-01,sh.603111,200,6.33,1266.0
2026-09-01,sz.002374,500,3.21,1605.0
2026-09-01,sh.600790,500,3.45,1725.0
2026-09-01,sh.600724,300,5.14,1542.0
2026-09-01,sz.002887,100,9.76,976.0
2026-09-01,sh.600058,100,9.92,992.0
2026-09-01,sz.000809,400,3.48,1392.0
2026-09-01,sh.600251,100,11.59,1159.0
2026-09-01,sh.603023,300,4.38,1314.0
2026-09-01,sz.000430,200,7.14,1428.0
2026-09-01,sz.002500,300,5.46,1638.0
2026-09-01,sz.002394,100,10.95,1095.0
2026-09-01,sz.002072,100,9.08,908.0
2026-09-01,sz.002191,400,3.7,1480.0
2026-09-01,sz.002968,100,9.76,976.0
2026-09-01,sh.603116,200,6.51,1302.0
2026-09-01,sh.600640,100,11.47,1147.0
2026-09-01,sh.603053,100,8.89,889.0
2026-09-01,sz.000691,100,10.51,1051.0
2026-09-01,sh.600369,400,4.15,1660.0
2026-09-01,sh.600300,500,3.32,1660.0
2026-09-01,sh.601968,300,4.69,1407.0
2026-09-01,sh.601857,100,11.43,1143.0
2026-09-01,sz.002960,200,8.65,1730.0
2026-09-01,sh.603909,100,9.91,991.0
2026-09-01,sh.603682,100,11.03,1103.0
2026-09-01,sh.600097,100,9.37,937.0
2026-09-01,sz.002836,100,10.05,1005.0
2026-09-01,sh.600865,100,9.71,971.0
2026-09-01,sz.000557,400,3.77,1508.0
2026-09-01,sz.002678,300,5.25,1575.0
2026-09-01,sz.002884,100,15.97,1597.0
2026-09-01,sh.600531,100,13.51,1351.0
2026-09-01,sz.002737,100,11.89,1189.0
2026-09-01,sh.600783,100,15.94,1594.0
2026-09-01,sz.003003,100,11.43,1143.0
2026-09-01,sh.603103,100,15.98,1598.0
2026-09-01,sh.603138,100,13.31,1331.0
2026-09-01,sz.001338,100,9.35,935.0
2026-09-01,sh.601187,200,7.45,1490.0
2026-09-01,sz.000573,400,3.9,1560.0
2026-09-01,sz.000899,100,9.48,948.0
2026-09-01,sh.600295,100,13.68,1368.0
2026-09-01,sz.000889,400,4.07,1628.0
2026-09-01,sh.601963,100,11.45,1145.0
2026-09-01,sh.605155,100,14.47,1447.0
2026-09-01,sh.603107,100,12.17,1217.0
2026-09-01,sz.002662,500,3.32,1660.0
2026-09-01,sz.000908,200,6.47,1294.0
2026-09-01,sh.600408,500,3.18,1590.0
2026-09-01,sz.002091,200,7.79,1558.0
2026-09-01,sz.002478,200,7.26,1452.0
2026-09-01,sz.002861,100,16.33,1633.0
2026-09-01,sh.601518,600,2.83,1698.0
2026-09-01,sh.600081,100,10.42,1042.0
2026-09-01,sh.600236,100,9.88,988.0
2026-09-01,sz.002638,300,4.71,1413.0
2026-09-01,sh.600716,400,3.73,1492.0
2026-09-01,sh.603237,100,15.88,1588.0
2026-09-01,sh.600928,400,3.58,1432.0
2026-09-01,sh.603020,100,10.49,1049.0
2026-09-01,sh.600769,100,14.95,1495.0
2026-09-01,sh.600639,100,9.52,952.0
2026-09-01,sh.603013,100,14.79,1479.0
2026-09-01,sh.600429,300,4.8,1440.0
2026-09-01,sh.600231,900,1.78,1602.0
2026-09-01,sh.600382,200,6.52,1304.0
2026-09-01,sh.603648,100,9.45,945.0
2026-09-01,sz.000820,400,3.69,1476.0
2026-09-01,sz.003000,100,9.82,982.0
2026-09-01,sh.603777,100,14.06,1406.0
2026-09-01,sz.000697,100,8.75,875.0
2026-09-01,sh.600982,300,4.93,1479.0
2026-09-01,sz.002956,100,16.97,1697.0
2026-09-01,sh.603637,100,15.09,1509.0
2026-09-01,sh.600653,900,1.76,1584.0
2026-09-01,sz.002099,300,5.6,1680.0
2026-09-01,sz.002806,100,14.8,1480.0
2026-09-01,sz.002950,100,9.23,923.0
2026-09-01,sh.603331,100,12.76,1276.0
2026-09-01,sh.600449,100,12.43,1243.0
2026-09-01,sh.600078,100,11.17,1117.0
2026-09-01,sh.601665,200,7.13,1426.0
2026-09-01,sh.600769,100,14.95,1495.0
2026-09-01,sh.600716,400,3.73,1492.0
2026-09-01,sh.603798,100,13.29,1329.0
2026-09-01,sz.001299,100,10.13,1013.0
2026-09-01,sz.002729,100,14.29,1429.0
2026-09-01,sz.002627,200,7.26,1452.0
2026-09-01,sh.600517,300,5.19,1557.0
2026-09-01,sz.000529,300,5.11,1533.0
2026-09-01,sh.603329,100,10.62,1062.0
2026-09-01,sz.002076,700,2.19,1533.0
2026-09-01,sz.002890,100,15.3,1530.0
2026-09-01,sz.002905,200,8.37,1674.0
2026-09-01,sz.002775,400,3.7,1480.0
2026-09-01,sh.600834,200,7.91,1582.0
2026-09-01,sz.002301,200,8.19,1638.0
2026-09-01,sh.603660,100,10.76,1076.0
2026-09-01,sh.600640,100,11.47,1147.0
2026-09-01,sz.000430,200,7.14,1428.0
2026-09-01,sh.605069,100,10.69,1069.0
2026-09-01,sh.603909,100,9.91,991.0
2026-09-01,sh.600935,700,2.37,1659.0
2026-09-01,sz.000573,400,3.9,1560.0
2026-09-01,sz.000755,300,4.91,1473.0
2026-09-01,sz.000779,100,10.14,1014.0
2026-09-01,sh.600510,200,7.0,1400.0
2026-09-01,sh.600648,100,9.22,922.0
2026-09-01,sh.603013,100,14.79,1479.0
2026-09-01,sh.600858,300,5.1,1530.0
2026-09-01,sh.600743,700,2.26,1582.0
2026-09-01,sh.600966,300,4.9,1470.0
2026-09-01,sh.605369,100,16.7,1670.0
2026-09-01,sz.002658,200,7.79,1558.0
2026-09-01,sh.600780,200,6.4,1280.0
2026-09-01,sz.002758,100,9.3,930.0
2026-09-01,sh.600195,200,6.85,1370.0
2026-09-01,sz.002069,400,3.81,1524.0
2026-09-01,sh.603122,100,12.37,1237.0
2026-09-01,sh.600883,200,8.27,1654.0
2026-09-01,sh.603711,100,11.9,1190.0
2026-09-01,sh.603053,100,8.89,889.0
2026-09-01,sz.002817,200,6.88,1376.0
2026-09-01,sz.002884,100,15.97,1597.0
2026-09-01,sh.600545,400,4.3,1720.0
2026-09-01,sh.603880,100,9.62,962.0
2026-09-01,sz.002188,300,5.79,1737.0
2026-09-01,sz.000637,300,4.35,1305.0
2026-09-01,sh.600222,200,8.58,1716.0
2026-09-01,sh.603007,300,5.12,1536.0
2026-09-01,sh.601918,100,10.82,1082.0
2026-09-01,sz.000631,500,3.01,1505.0
2026-09-01,sz.002016,300,4.72,1416.0
2026-09-01,sz.002678,300,5.25,1575.0
2026-09-01,sh.600676,200,6.91,1382.0
2026-09-01,sh.600228,100,9.14,914.0
2026-09-01,sh.603095,100,16.55,1655.0
2026-09-01,sh.603282,100,17.32,1732.0
2026-09-01,sh.603676,100,9.28,928.0
2026-09-01,sz.000751,300,5.28,1584.0
2026-09-01,sz.002058,100,16.94,1694.0
2026-09-01,sh.605155,100,14.47,1447.0
2026-09-01,sh.600814,200,7.05,1410.0
2026-09-01,sz.000557,400,3.77,1508.0
2026-09-01,sh.600251,100,11.59,1159.0
2026-09-01,sz.000791,200,7.29,1458.0
2026-09-01,sh.600807,600,2.74,1644.0
2026-09-01,sh.605507,100,15.44,1544.0
2026-09-01,sh.603558,100,12.14,1214.0
2026-09-01,sh.600621,100,13.68,1368.0
2026-09-01,sz.002275,100,12.53,1253.0
2026-09-01,sh.603708,100,9.57,957.0
2026-09-01,sh.603803,100,11.36,1136.0
2026-09-01,sz.002647,100,11.79,1179.0
2026-09-01,sh.603488,200,8.35,1670.0
2026-09-01,sz.000972,400,3.93,1572.0
2026-09-01,sz.002492,200,6.06,1212.0
2026-09-01,sh.603967,100,11.71,1171.0
2026-09-01,sh.603037,100,10.48,1048.0
2026-09-01,sh.601333,500,3.12,1560.0
2026-09-01,sh.600125,300,5.53,1659.0
2026-09-01,sh.600490,200,7.85,1570.0
2026-09-01,sz.002060,500,3.25,1625.0
2026-09-01,sh.600097,100,9.37,937.0
2026-09-01,sz.000908,200,6.47,1294.0
2026-09-01,sh.603888,100,16.76,1676.0
2026-09-01,sh.600165,500,3.22,1610.0
2026-09-01,sh.601368,300,4.63,1389.0
2026-09-01,sh.600724,300,5.14,1542.0
2026-09-01,sh.600683,100,10.42,1042.0
2026-09-01,sz.002968,100,9.76,976.0
2026-09-01,sh.603073,100,17.26,1726.0
2026-09-01,sz.002283,200,8.21,1642.0
2026-09-01,sh.603289,100,8.92,892.0
2026-09-01,sz.002960,200,8.65,1730.0
2026-09-01,sz.002737,100,11.89,1189.0
2026-09-01,sh.603206,100,14.17,1417.0
2026-09-01,sz.002861,100,16.33,1633.0
2026-09-01,sz.000719,100,12.12,1212.0
2026-09-01,sz.000717,700,2.35,1645.0
2026-09-01,sh.603316,100,13.86,1386.0
2026-09-01,sz.002059,300,4.77,1431.0
2026-09-01,sh.600790,500,3.45,1725.0
2026-09-01,sh.603408,100,12.18,1218.0
2026-09-01,sz.000626,100,9.32,932.0
2026-09-01,sh.603937,100,12.01,1201.0
2026-09-01,sh.603399,100,14.89,1489.0
2026-09-01,sh.603111,200,6.33,1266.0
2026-09-01,sh.603766,100,14.9,1490.0
2026-09-01,sz.000691,100,10.51,1051.0
2026-09-01,sz.002972,100,12.64,1264.0
2026-09-01,sh.600854,300,4.75,1425.0
2026-09-01,sz.001338,100,9.35,935.0
2026-09-01,sh.600960,400,4.1,1640.0
2026-09-01,sz.002232,100,14.68,1468.0
2026-09-01,sz.000518,400,3.98,1592.0
2026-09-01,sh.601101,100,14.6,1460.0
2026-09-01,sz.000156,200,7.11,1422.0
2026-09-01,sz.002662,500,3.32,1660.0
2026-09-01,sz.002780,100,14.22,1422.0
2026-09-01,sz.000042,100,8.71,871.0
2026-09-01,sh.600236,100,9.88,988.0
2026-09-01,sh.603515,100,15.59,1559.0
2026-09-01,sh.600783,100,15.94,1594.0
2026-09-01,sz.002216,100,11.96,1196.0
2026-09-01,sz.000978,200,6.42,1284.0
2026-09-01,sz.000952,200,6.63,1326.0
2026-09-01,sz.002091,200,7.79,1558.0
2026-09-01,sh.601619,400,4.08,1632.0
2026-09-01,sz.003003,100,11.43,1143.0
2026-09-01,sz.002474,200,6.6,1320.0
2026-09-01,sh.603107,100,12.17,1217.0
2026-09-01,sz.002445,500,3.44,1720.0
2026-09-01,sz.002713,100,9.45,945.0
2026-09-01,sz.002935,100,15.88,1588.0
2026-09-01,sh.603335,200,6.63,1326.0
2026-09-01,sz.002500,300,5.46,1638.0
2026-09-01,sh.600791,200,7.33,1466.0
2026-09-01,sh.601827,200,8.21,1642.0
2026-09-01,sh.603730,100,10.33,1033.0
2026-09-01,sh.600573,100,10.17,1017.0
2026-09-01,sz.002672,400,3.8,1520.0
2026-09-01,sz.002374,500,3.21,1605.0
2026-09-01,sh.601518,600,2.83,1698.0
2026-09-01,sh.601577,100,9.87,987.0
2026-09-01,sz.002394,100,10.95,1095.0
2026-09-01,sh.603551,100,9.51,951.0
2026-09-01,sh.600202,300,5.26,1578.0
2026-09-01,sh.600824,400,3.8,1520.0
2026-09-01,sz.002702,300,5.32,1596.0
2026-09-01,sz.002331,200,7.3,1460.0
2026-09-01,sh.600847,100,13.08,1308.0
2026-09-01,sz.002452,100,11.63,1163.0
2026-09-01,sz.002586,400,4.34,1736.0
2026-09-01,sh.603687,100,16.3,1630.0
2026-09-01,sz.002677,200,6.79,1358.0
2026-09-01,sz.000599,300,4.87,1461.0
2026-09-01,sh.600308,500,3.34,1670.0
2026-09-01,sz.002478,200,7.26,1452.0
2026-09-01,sz.002524,400,4.13,1652.0
2026-09-01,sh.600936,300,5.22,1566.0
2026-09-01,sz.000899,100,9.48,948.0
2026-09-01,sh.600897,100,15.11,1511.0
2026-09-01,sh.603190,100,17.03,1703.0
2026-09-01,sh.601512,200,8.37,1674.0
2026-09-01,sz.002763,200,7.75,1550.0
2026-09-01,sh.600067,500,2.91,1455.0
2026-09-01,sz.000411,100,10.16,1016.0
2026-09-01,sh.603966,200,7.57,1514.0
2026-09-01,sz.000925,100,9.15,915.0
2026-09-01,sz.002191,400,3.7,1480.0
2026-09-01,sz.002234,200,8.34,1668.0
2026-09-01,sz.002774,100,15.8,1580.0
