date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2022-01-04,3000000.0,2993593.9976095646,,2603312.84,0.0,43.388547333333335,6406.280000000002,0.0,390281.15626299824,2603312.8413465666,-6406.002390435431
2022-02-07,2843013.809577871,2838497.334855836,-5.180951821709156,783311.77,688395.0,25.88286354856852,4516.449999999999,0.0,291214.0982941268,2547283.236561709,-161502.66514416412
2022-03-01,2979390.82474612,2975827.0846778797,4.838114453576492,544496.7,575398.03,18.794021930564085,3563.7500000000014,0.0,318551.69124218664,2657275.393435693,-24172.9153221203
2022-04-01,2923476.7974454635,2918213.8076560213,-1.936042497848789,851095.84,859619.44,29.258232551987827,5262.980000000001,0.0,321812.3011275172,2596401.506528504,-81786.19234397868
2022-05-05,2626846.2844740194,2621161.08172169,-10.179265314796492,892702.29,846876.76,33.11155015582346,5685.250000000003,0.0,272118.34484748496,2349042.736874205,-378838.91827831
2022-06-01,2876653.067738811,2871894.75933115,9.565748528692763,767213.2,753640.04,26.43442229888821,4758.349999999995,0.0,272124.84704060585,2599769.9122905442,-128105.24066885002
2022-07-01,3018223.8119269903,3013378.3139282465,4.926488136008422,781995.2399999999,790888.15,26.056440608951885,4845.520000000005,0.0,305526.84559102776,2707851.4683372187,13378.313928246498
2022-08-01,3185877.669388249,3180763.5491431053,5.554736836101237,844613.87,850126.0199999999,26.597692470807004,5114.229999999998,0.0,315317.7828116456,2865445.76633146,180763.54914310528
2022-09-01,3164456.356292214,3159578.6281044753,-0.666032564550012,802394.8,801548.26,25.343106041116908,4877.97,0.0,310817.5510024425,2848761.077102033,159578.62810447533
2022-10-10,2926712.1653540717,2921697.0954932254,-7.52890054690496,813434.07,767056.9199999999,27.001134732509524,5015.120000000003,0.0,259809.9908131958,2661887.1046800297,-78302.90450677462
2022-11-01,3124814.0737403873,3120712.669047606,6.81164292702916,620105.0,641814.0,20.191905345739325,4101.4400000000005,0.0,277608.1349574732,2843104.534090133,120712.66904760618
2022-12-01,3349249.004881812,3343709.3104360984,7.145696032840698,914274.48,992109.4400000001,28.459871410296532,5539.790000000003,0.0,349903.40019619407,2993805.910239904,343709.31043609837
2023-01-03,3284199.464300939,3279065.800272627,-1.9332873812239582,883909.7699999999,870129.5,26.704213447847902,5133.909999999998,0.0,331224.37165390915,2947841.4286187175,279065.8002726268
2023-02-01,3510513.886110281,3506323.2815308925,6.930555685688633,689583.6799999999,698673.23,19.77284458968792,4190.6100000000015,0.0,336123.3191304533,3170199.962400439,506323.2815308925
2023-03-01,3621373.1126069804,3616383.8359721815,3.1389163406870813,832694.72,898959.0,23.90880014505609,4989.110000000001,0.0,397398.3103471524,3218985.525625029,616383.8359721815
