date,nav,涨幅%,较本金盈亏
2023-07-24,6706249.54,0.2499,706249.54
2023-07-25,6807502.33,1.5098,807502.33
2023-07-26,6816457.87,0.1316,816457.87
2023-07-27,6782011.48,-0.5053,782011.48
2023-07-28,6828764.32,0.6894,828764.32
2023-07-31,6883834.58,0.8064,883834.58
2023-08-01,6871475.98,-0.1795,871475.98
2023-08-02,6871672.42,0.0029,871672.42
2023-08-03,6855434.84,-0.2363,855434.84
2023-08-04,6834328.34,-0.3079,834328.34
2023-08-07,6790117.22,-0.6469,790117.22
2023-08-08,6783710.18,-0.0944,783710.18
2023-08-09,6720225.2,-0.9358,720225.2
2023-08-10,6749273.21,0.4322,749273.21
2023-08-11,6653621.62,-1.4172,653621.62
2023-08-14,6679242.58,0.3851,679242.58
2023-08-15,6655302.97,-0.3584,655302.97
2023-08-16,6615149.69,-0.6033,615149.69
2023-08-17,6700763.69,1.2942,700763.69
2023-08-18,6630695.73,-1.0457,630695.73
2023-08-21,6599535.01,-0.4699,599535.01
2023-08-22,6585790.4,-0.2083,585790.4
2023-08-23,6509473.91,-1.1588,509473.91
2023-08-24,6496162.62,-0.2045,496162.62
2023-08-25,6399800.62,-1.4834,399800.62
2023-08-28,6477650.05,1.2164,477650.05
2023-08-29,6652230.37,2.6951,652230.37
2023-08-30,6664825.1,0.1893,664825.1
2023-08-31,6627193.98,-0.5646,627193.98
2023-09-01,6623506.73,-0.0556,623506.73
2023-09-04,6727420.19,1.5689,727420.19
2023-09-05,6698569.3,-0.4289,698569.3
2023-09-06,6729808.22,0.4664,729808.22
2023-09-07,6640255.86,-1.3307,640255.86
2023-09-08,6636854.94,-0.0512,636854.94
2023-09-11,6678001.68,0.62,678001.68
2023-09-12,6669142.99,-0.1327,669142.99
2023-09-13,6618023.79,-0.7665,618023.79
2023-09-14,6583756.51,-0.5178,583756.51
2023-09-15,6605420.17,0.329,605420.17
2023-09-18,6675498.9,1.0609,675498.9
2023-09-19,6614216.53,-0.918,614216.53
2023-09-20,6573627.86,-0.6137,573627.86
2023-09-21,6532770.11,-0.6215,532770.11
2023-09-22,6616395.47,1.2801,616395.47
2023-09-25,6588697.29,-0.4186,588697.29
2023-09-26,6551015.41,-0.5719,551015.41
2023-09-27,6563788.83,0.195,563788.83
2023-09-28,6633044.54,1.0551,633044.54
2023-10-09,6558171.52,-1.1288,558171.52
2023-10-10,6540953.7,-0.2625,540953.7
2023-10-11,6530809.15,-0.1551,530809.15
2023-10-12,6563455.16,0.4999,563455.16
2023-10-13,6505818.45,-0.8781,505818.45
2023-10-16,6506635.23,0.0126,506635.23
2023-10-17,6502783.6,-0.0592,502783.6
2023-10-18,6401727.13,-1.554,401727.13
2023-10-19,6363399.32,-0.5987,363399.32
2023-10-20,6338165.13,-0.3966,338165.13
2023-10-23,6197336.82,-2.2219,197336.82
2023-10-24,6385381.26,3.0343,385381.26
2023-10-25,6489350.06,1.6282,489350.06
2023-10-26,6504026.91,0.2262,504026.91
2023-10-27,6594586.91,1.3924,594586.91
2023-10-30,6643645.64,0.7439,643645.64
2023-10-31,6641922.49,-0.0259,641922.49
2023-11-01,6688690.92,0.7041,688690.92
2023-11-02,6649522.82,-0.5856,649522.82
2023-11-03,6689299.32,0.5982,689299.32
2023-11-06,6771650.26,1.2311,771650.26
2023-11-07,6803532.16,0.4708,803532.16
2023-11-08,6807870.6,0.0638,807870.6
2023-11-09,6784633.99,-0.3413,784633.99
2023-11-10,6796134.88,0.1695,796134.88
2023-11-13,6865365.36,1.0187,865365.36
2023-11-14,6874454.79,0.1324,874454.79
2023-11-15,6907022.11,0.4737,907022.11
2023-11-16,6879762.79,-0.3947,879762.79
2023-11-17,6939101.05,0.8625,939101.05
2023-11-20,7015920.03,1.107,1015920.03
2023-11-21,7016181.37,0.0037,1016181.37
2023-11-22,7002330.02,-0.1974,1002330.02
2023-11-23,7052118.25,0.711,1052118.25
2023-11-24,7004194.72,-0.6796,1004194.72
2023-11-27,6992994.9,-0.1599,992994.9
2023-11-28,7055777.8,0.8978,1055777.8
2023-11-29,7034549.63,-0.3009,1034549.63
2023-11-30,7013932.95,-0.2931,1013932.95
2023-12-01,7042215.83,0.4032,1042215.83
2023-12-04,7070657.23,0.4039,1070657.23
2023-12-05,6998821.26,-1.016,998821.26
2023-12-06,7051877.38,0.7581,1051877.38
2023-12-07,7030023.28,-0.3099,1030023.28
2023-12-08,6906200.3,-1.7613,906200.3
2023-12-11,6976449.86,1.0172,976449.86
2023-12-12,7044117.22,0.9699,1044117.22
2023-12-13,7043495.53,-0.0088,1043495.53
2023-12-14,7073884.25,0.4314,1073884.25
2023-12-15,7072289.71,-0.0225,1072289.71
2023-12-18,6989855.74,-1.1656,989855.74
2023-12-19,6965721.65,-0.3453,965721.65
2023-12-20,6910036.42,-0.7994,910036.42
2023-12-21,6957093.56,0.681,957093.56
2023-12-22,6852431.33,-1.5044,852431.33
2023-12-25,6799154.08,-0.7775,799154.08
2023-12-26,6736201.46,-0.9259,736201.46
2023-12-27,6784635.91,0.719,784635.91
2023-12-28,6884726.25,1.4752,884726.25
2023-12-29,6988980.25,1.5143,988980.25
2024-01-02,7069171.25,1.1474,1069171.25
2024-01-03,7065484.48,-0.0522,1065484.48
2024-01-04,7071792.34,0.0893,1071792.34
2024-01-05,6978086.87,-1.3251,978086.87
2024-01-08,6867450.12,-1.5855,867450.12
2024-01-09,6931471.34,0.9322,931471.34
2024-01-10,6892619.87,-0.5605,892619.87
2024-01-11,6970661.83,1.1323,970661.83
2024-01-12,6941376.25,-0.4201,941376.25
2024-01-15,6958489.94,0.2465,958489.94
2024-01-16,6931021.42,-0.3947,931021.42
2024-01-17,6798218.3,-1.9161,798218.3
2024-01-18,6711721.13,-1.2724,711721.13
2024-01-19,6643569.34,-1.0154,643569.34
2024-01-22,6267908.45,-5.6545,267908.45
2024-01-23,6234949.31,-0.5258,234949.31
2024-01-24,6355235.74,1.9292,355235.74
2024-01-25,6597549.26,3.8128,597549.26
2024-01-26,6642863.92,0.6868,642863.92
2024-01-29,6432109.18,-3.1726,432109.18
2024-01-30,6223516.45,-3.243,223516.45
2024-01-31,5929620.91,-4.7223,-70379.09
2024-02-01,5785729.05,-2.4267,-214270.95
2024-02-02,5509268.6,-4.7783,-490731.4
2024-02-05,5041545.57,-8.4897,-958454.43
2024-02-06,4932730.98,-2.1584,-1067269.02
2024-02-07,4728254.76,-4.1453,-1271745.24
2024-02-08,5042056.37,6.6367,-957943.63
2024-02-19,5267325.67,4.4678,-732674.33
2024-02-20,5352716.04,1.6211,-647283.96
2024-02-21,5487987.92,2.5272,-512012.08
2024-02-22,5612712.41,2.2727,-387287.59
2024-02-23,5780475.05,2.989,-219524.95
2024-02-26,5883885.48,1.789,-116114.52
2024-02-27,6036190.38,2.5885,36190.38
2024-02-28,5628557.97,-6.7531,-371442.03
2024-02-29,5803208.98,3.1029,-196791.02
2024-03-01,5834276.64,0.5354,-165723.36
2024-03-04,5827563.9,-0.1151,-172436.1
2024-03-05,5713803.07,-1.9521,-286196.93
2024-03-06,5796695.51,1.4507,-203304.49
2024-03-07,5814795.89,0.3123,-185204.11
2024-03-08,5848552.16,0.5805,-151447.84
2024-03-11,5962245.35,1.944,-37754.65
2024-03-12,6064438.44,1.714,64438.44
2024-03-13,6078285.88,0.2283,78285.88
2024-03-14,6071883.7,-0.1053,71883.7
2024-03-15,6171728.07,1.6444,171728.07
2024-03-18,6292168.51,1.9515,292168.51
2024-03-19,6307773.75,0.248,307773.75
2024-03-20,6404383.08,1.5316,404383.08
2024-03-21,6446571.7,0.6587,446571.7
2024-03-22,6348697.28,-1.5182,348697.28
2024-03-25,6213095.6,-2.1359,213095.6
2024-03-26,6232405.88,0.3108,232405.88
2024-03-27,6087773.25,-2.3207,87773.25
2024-03-28,6205951.0,1.9412,205951.0
2024-03-29,6281838.84,1.2228,281838.84
2024-04-01,6412914.74,2.0866,412914.74
2024-04-02,6459821.25,0.7314,459821.25
2024-04-03,6448360.3,-0.1774,448360.3
2024-04-08,6305300.89,-2.2185,305300.89
2024-04-09,6395659.28,1.4331,395659.28
2024-04-10,6268728.8,-1.9846,268728.8
2024-04-11,6293176.48,0.39,293176.48
2024-04-12,6263683.66,-0.4686,263683.66
2024-04-15,5956317.37,-4.9071,-43682.63
2024-04-16,5547009.17,-6.8718,-452990.83
2024-04-17,5854044.92,5.5352,-145955.08
2024-04-18,5852189.0,-0.0317,-147811.0
2024-04-19,5826375.73,-0.4411,-173624.27
2024-04-22,5758184.22,-1.1704,-241815.78
2024-04-23,5820568.96,1.0834,-179431.04
2024-04-24,5913571.66,1.5978,-86428.34
2024-04-25,5976438.0,1.0631,-23562.0
2024-04-26,6017583.14,0.6885,17583.14
2024-04-29,6188778.89,2.8449,188778.89
2024-04-30,6177278.22,-0.1858,177278.22
2024-05-06,6311703.03,2.1761,311703.03
2024-05-07,6359393.75,0.7556,359393.75
2024-05-08,6294403.75,-1.022,294403.75
2024-05-09,6377590.83,1.3216,377590.83
2024-05-10,6327752.46,-0.7815,327752.46
2024-05-13,6219448.77,-1.7116,219448.77
2024-05-14,6298847.34,1.2766,298847.34
2024-05-15,6274515.37,-0.3863,274515.37
2024-05-16,6333442.42,0.9391,333442.42
2024-05-17,6409511.56,1.2011,409511.56
2024-05-20,6402580.64,-0.1081,402580.64
2024-05-21,6338958.59,-0.9937,338958.59
2024-05-22,6355511.83,0.2611,355511.83
2024-05-23,6200365.93,-2.4411,200365.93
2024-05-24,6163186.78,-0.5996,163186.78
2024-05-27,6188241.64,0.4065,188241.64
2024-05-28,6120082.7,-1.1014,120082.7
2024-05-29,6147823.21,0.4533,147823.21
2024-05-30,6071251.65,-1.2455,71251.65
2024-05-31,6090929.61,0.3241,90929.61
2024-06-03,5921752.68,-2.7775,-78247.32
2024-06-04,5837066.67,-1.4301,-162933.33
2024-06-05,5703981.04,-2.28,-296018.96
2024-06-06,5444344.53,-4.5518,-555655.47
2024-06-07,5636979.02,3.5382,-363020.98
2024-06-11,5625367.14,-0.206,-374632.86
2024-06-12,5732631.89,1.9068,-267368.11
2024-06-13,5672071.28,-1.0564,-327928.72
2024-06-14,5693918.77,0.3852,-306081.23
2024-06-17,5627472.0,-1.167,-372528.0
2024-06-18,5709800.37,1.463,-290199.63
2024-06-19,5690449.87,-0.3389,-309550.13
2024-06-20,5573394.03,-2.0571,-426605.97
2024-06-21,5563018.9,-0.1862,-436981.1
2024-06-24,5352418.68,-3.7857,-647581.32
2024-06-25,5397615.8,0.8444,-602384.2
2024-06-26,5548186.83,2.7896,-451813.17
2024-06-27,5470855.78,-1.3938,-529144.22
2024-06-28,5473632.5,0.0508,-526367.5
2024-07-01,5521145.0,0.868,-478855.0
2024-07-02,5583121.79,1.1225,-416878.21
2024-07-03,5558589.33,-0.4394,-441410.67
2024-07-04,5380628.08,-3.2016,-619371.92
2024-07-05,5451602.94,1.3191,-548397.06
2024-07-08,5301685.36,-2.75,-698314.64
2024-07-09,5347276.14,0.8599,-652723.86
2024-07-10,5276288.54,-1.3275,-723711.46
2024-07-11,5463135.26,3.5413,-536864.74
2024-07-12,5462906.49,-0.0042,-537093.51
2024-07-15,5380677.13,-1.5052,-619322.87
2024-07-16,5364414.13,-0.3022,-635585.87
2024-07-17,5317749.95,-0.8699,-682250.05
2024-07-18,5308303.37,-0.1776,-691696.63
2024-07-19,5330886.27,0.4254,-669113.73
2024-07-22,5362259.04,0.5885,-637740.96
2024-07-23,5311508.33,-0.9464,-688491.67
2024-07-24,5222959.59,-1.6671,-777040.41
2024-07-25,5264207.32,0.7897,-735792.68
2024-07-26,5352537.47,1.6779,-647462.53
2024-07-29,5394311.55,0.7805,-605688.45
2024-07-30,5446922.49,0.9753,-553077.51
2024-07-31,5593961.52,2.6995,-406038.48
2024-08-01,5610563.65,0.2968,-389436.35
2024-08-02,5561432.5,-0.8757,-438567.5
2024-08-05,5460549.97,-1.814,-539450.03
2024-08-06,5565475.36,1.9215,-434524.64
2024-08-07,5564920.63,-0.01,-435079.37
2024-08-08,5575739.83,0.1944,-424260.17
2024-08-09,5537463.27,-0.6865,-462536.73
2024-08-12,5506692.53,-0.5557,-493307.47
2024-08-13,5535017.58,0.5144,-464982.42
2024-08-14,5517171.98,-0.3224,-482828.02
2024-08-15,5555281.25,0.6907,-444718.75
2024-08-16,5521526.18,-0.6076,-478473.82
2024-08-19,5508665.34,-0.2329,-491334.66
2024-08-20,5415753.39,-1.6867,-584246.61
2024-08-21,5408039.02,-0.1424,-591960.98
2024-08-22,5338073.48,-1.2937,-661926.52
2024-08-23,5300899.54,-0.6964,-699100.46
2024-08-26,5382033.51,1.5306,-617966.49
2024-08-27,5326833.16,-1.0256,-673166.84
2024-08-28,5358008.42,0.5852,-641991.58
2024-08-29,5409578.24,0.9625,-590421.76
2024-08-30,5493417.59,1.5498,-506582.41
2024-09-02,5447571.15,-0.8346,-552428.85
2024-09-03,5484059.25,0.6698,-515940.75
2024-09-04,5445793.57,-0.6978,-554206.43
2024-09-05,5499325.04,0.983,-500674.96
2024-09-06,5413609.85,-1.5586,-586390.15
2024-09-09,5425083.27,0.2119,-574916.73
2024-09-10,5466048.75,0.7551,-533951.25
2024-09-11,5429469.54,-0.6692,-570530.46
2024-09-12,5434374.64,0.0903,-565625.36
2024-09-13,5387126.67,-0.8694,-612873.33
2024-09-18,5349544.16,-0.6976,-650455.84
2024-09-19,5498295.22,2.7806,-501704.78
2024-09-20,5497345.06,-0.0173,-502654.94
2024-09-23,5521113.95,0.4324,-478886.05
2024-09-24,5692348.45,3.1014,-307651.55
2024-09-25,5763604.94,1.2518,-236395.06
2024-09-26,5933158.47,2.9418,-66841.53
2024-09-27,6141559.47,3.5125,141559.47
2024-09-30,6639398.57,8.1061,639398.57
2024-10-08,6919400.69,4.2173,919400.69
2024-10-09,6374311.12,-7.8777,374311.12
2024-10-10,6445890.37,1.1229,445890.37
2024-10-11,6271099.01,-2.7117,271099.01
2024-10-14,6408539.85,2.1917,408539.85
2024-10-15,6335753.41,-1.1358,335753.41
2024-10-16,6392453.57,0.8949,392453.57
2024-10-17,6340386.42,-0.8145,340386.42
2024-10-18,6449221.09,1.7165,449221.09
2024-10-21,6505086.86,0.8662,505086.86
2024-10-22,6612015.48,1.6438,612015.48
2024-10-23,6660298.95,0.7302,660298.95
2024-10-24,6696489.72,0.5434,696489.72
2024-10-25,6847544.52,2.2557,847544.52
2024-10-28,7068612.48,3.2284,1068612.48
2024-10-29,6940925.95,-1.8064,940925.95
2024-10-30,6972569.17,0.4559,972569.17
2024-10-31,7075250.78,1.4727,1075250.78
2024-11-01,6887025.85,-2.6603,887025.85
2024-11-04,6990904.51,1.5083,990904.51
2024-11-05,7131525.71,2.0115,1131525.71
2024-11-06,7172450.34,0.5739,1172450.34
2024-11-07,7357436.6,2.5791,1357436.6
2024-11-08,7344115.63,-0.1811,1344115.63
2024-11-11,7451969.96,1.4686,1451969.96
2024-11-12,7428255.29,-0.3182,1428255.29
2024-11-13,7445591.78,0.2334,1445591.78
2024-11-14,7280757.92,-2.2138,1280757.92
2024-11-15,7184935.83,-1.3161,1184935.83
2024-11-18,7076872.75,-1.504,1076872.75
2024-11-19,7224005.69,2.0791,1224005.69
2024-11-20,7393202.55,2.3421,1393202.55
2024-11-21,7450074.56,0.7692,1450074.56
2024-11-22,7234316.41,-2.8961,1234316.41
2024-11-25,7413068.05,2.4709,1413068.05
2024-11-26,7371794.68,-0.5568,1371794.68
2024-11-27,7416263.18,0.6032,1416263.18
2024-11-28,7477637.92,0.8276,1477637.92
2024-11-29,7557610.46,1.0695,1557610.46
2024-12-02,7712164.05,2.045,1712164.05
2024-12-03,7742949.73,0.3992,1742949.73
2024-12-04,7646766.45,-1.2422,1646766.45
2024-12-05,7747762.54,1.3208,1747762.54
2024-12-06,7829308.35,1.0525,1829308.35
2024-12-09,7865407.57,0.4611,1865407.57
2024-12-10,7886418.38,0.2671,1886418.38
2024-12-11,8005392.76,1.5086,2005392.76
2024-12-12,8153983.9,1.8561,2153983.9
2024-12-13,8039045.56,-1.4096,2039045.56
2024-12-16,8044296.38,0.0653,2044296.38
2024-12-17,7686777.97,-4.4444,1686777.97
2024-12-18,7689813.64,0.0395,1689813.64
2024-12-19,7655113.54,-0.4512,1655113.54
2024-12-20,7722073.74,0.8747,1722073.74
2024-12-23,7371656.18,-4.5379,1371656.18
2024-12-24,7419919.71,0.6547,1419919.71
2024-12-25,7267711.13,-2.0514,1267711.13
2024-12-26,7351532.94,1.1533,1351532.94
2024-12-27,7452111.08,1.3681,1452111.08
2024-12-30,7369365.82,-1.1104,1369365.82
2024-12-31,7245822.21,-1.6764,1245822.21
2025-01-02,7172634.09,-1.0101,1172634.09
2025-01-03,6902715.0,-3.7632,902715.0
2025-01-06,6894277.84,-0.1222,894277.84
2025-01-07,7056306.06,2.3502,1056306.06
2025-01-08,7054116.11,-0.031,1054116.11
2025-01-09,7075369.71,0.3013,1075369.71
2025-01-10,6890185.14,-2.6173,890185.14
2025-01-13,6918238.03,0.4071,918238.03
2025-01-14,7203471.12,4.1229,1203471.12
2025-01-15,7208189.41,0.0655,1208189.41
2025-01-16,7254897.98,0.648,1254897.98
2025-01-17,7258269.07,0.0465,1258269.07
2025-01-20,7356384.7,1.3518,1356384.7
2025-01-21,7319534.3,-0.5009,1319534.3
2025-01-22,7247500.84,-0.9841,1247500.84
2025-01-23,7254752.48,0.1001,1254752.48
2025-01-24,7277928.12,0.3195,1277928.12
2025-01-27,7284770.18,0.094,1284770.18
2025-02-05,7311118.64,0.3617,1311118.64
2025-02-06,7408180.85,1.3276,1408180.85
2025-02-07,7474973.4,0.9016,1474973.4
2025-02-10,7603838.85,1.724,1603838.85
2025-02-11,7581825.8,-0.2895,1581825.8
2025-02-12,7613557.83,0.4185,1613557.83
2025-02-13,7553585.94,-0.7877,1553585.94
2025-02-14,7533535.92,-0.2654,1533535.92
2025-02-17,7646584.64,1.5006,1646584.64
2025-02-18,7502399.4,-1.8856,1502399.4
2025-02-19,7616792.08,1.5247,1616792.08
2025-02-20,7687803.37,0.9323,1687803.37
2025-02-21,7672978.36,-0.1928,1672978.36
2025-02-24,7706535.69,0.4373,1706535.69
2025-02-25,7672055.28,-0.4474,1672055.28
2025-02-26,7776403.92,1.3601,1776403.92
2025-02-27,7773324.54,-0.0396,1773324.54
2025-02-28,7598836.85,-2.2447,1598836.85
2025-03-03,7613047.72,0.187,1613047.72
2025-03-04,7707894.79,1.2458,1707894.79
2025-03-05,7695814.14,-0.1567,1695814.14
2025-03-06,7800605.19,1.3617,1800605.19
2025-03-07,7786187.15,-0.1848,1786187.15
2025-03-10,7862960.0,0.986,1862960.0
2025-03-11,7912231.06,0.6266,1912231.06
2025-03-12,7974023.91,0.781,1974023.91
2025-03-13,7936034.9,-0.4764,1936034.9
2025-03-14,8038687.11,1.2935,2038687.11
2025-03-17,8091503.37,0.657,2091503.37
2025-03-18,8137818.02,0.5724,2137818.02
2025-03-19,8121651.75,-0.1987,2121651.75
2025-03-20,8159756.96,0.4692,2159756.96
2025-03-21,8066431.32,-1.1437,2066431.32
2025-03-24,7886507.72,-2.2305,1886507.72
2025-03-25,7863251.52,-0.2949,1863251.52
2025-03-26,7974289.3,1.4121,1974289.3
2025-03-27,7910096.01,-0.805,1910096.01
2025-03-28,7798369.03,-1.4125,1798369.03
2025-03-31,7713709.94,-1.0856,1713709.94
2025-04-01,7809814.65,1.2459,1809814.65
2025-04-02,7830637.47,0.2666,1830637.47
2025-04-03,7839112.1,0.1082,1839112.1
2025-04-07,7144946.55,-8.8552,1144946.55
2025-04-08,7002580.1,-1.9925,1002580.1
2025-04-09,7149065.39,2.0919,1149065.39
2025-04-10,7375448.04,3.1666,1375448.04
2025-04-11,7417620.91,0.5718,1417620.91
2025-04-14,7577801.27,2.1595,1577801.27
2025-04-15,7588629.49,0.1429,1588629.49
2025-04-16,7496962.9,-1.2079,1496962.9
2025-04-17,7586994.53,1.2009,1586994.53
2025-04-18,7566328.55,-0.2724,1566328.55
2025-04-21,7664395.03,1.2961,1664395.03
2025-04-22,7723485.58,0.771,1723485.58
2025-04-23,7732172.44,0.1125,1732172.44
2025-04-24,7714350.41,-0.2305,1714350.41
2025-04-25,7727541.93,0.171,1727541.93
2025-04-28,7623492.75,-1.3465,1623492.75
2025-04-29,7702293.7,1.0337,1702293.7
2025-04-30,7729361.9,0.3514,1729361.9
2025-05-06,7914974.87,2.4014,1914974.87
2025-05-07,7991307.29,0.9644,1991307.29
2025-05-08,8077022.51,1.0726,2077022.51
2025-05-09,8034193.34,-0.5303,2034193.34
2025-05-12,8088546.3,0.6765,2088546.3
2025-05-13,8108305.84,0.2443,2108305.84
2025-05-14,8142901.15,0.4267,2142901.15
2025-05-15,8135714.9,-0.0883,2135714.9
2025-05-16,8179071.83,0.5329,2179071.83
2025-05-19,8306693.94,1.5603,2306693.94
2025-05-20,8377202.67,0.8488,2377202.67
2025-05-21,8351947.2,-0.3015,2351947.2
2025-05-22,8266388.34,-1.0244,2266388.34
2025-05-23,8172598.85,-1.1346,2172598.85
2025-05-26,8259757.16,1.0665,2259757.16
2025-05-27,8327926.11,0.8253,2327926.11
2025-05-28,8327302.48,-0.0075,2327302.48
2025-05-29,8437300.4,1.3209,2437300.4
2025-05-30,8322603.71,-1.3594,2322603.71
2025-06-03,8394818.42,0.8677,2394818.42
2025-06-04,8492840.65,1.1677,2492840.65
2025-06-05,8481023.48,-0.1391,2481023.48
2025-06-06,8538190.29,0.6741,2538190.29
2025-06-09,8633519.7,1.1165,2633519.7
