date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2021-01-04,3000000.0,2993492.4058722984,,2720261.02,0.0,45.33768366666667,6507.9400000000005,0.0,273231.3941507991,2720261.0117214993,-6507.594127701595
2021-02-01,2724591.653852696,2720287.0368377757,-9.126643130898849,699490.26,633525.74,24.462674950116927,4304.41,0.0,202962.26471437424,2517324.7721234015,-279712.9631622243
2021-03-01,2899676.2608590284,2895627.922041456,6.44567587277507,649579.83,660434.4600000001,22.588974977708524,4048.4999999999977,0.0,209768.55495474488,2685859.3670867113,-104372.07795854378
2021-04-01,2999268.385501315,2994536.8694406464,3.415803068008061,755943.26,781115.28,25.623891270121984,4731.560000000002,0.0,230209.04712187432,2764327.822318772,-5463.1305593536235
2021-05-06,3036975.514552899,3031883.996642609,1.2471754007469915,837929.14,848878.0700000001,27.771169077870063,5091.59,0.0,240060.58659634832,2791823.410046261,31883.996642609127
2021-06-01,3179556.981125907,3174602.404118544,4.707251584624461,850760.68,855685.7600000001,26.834657314361664,4954.670000000005,0.0,255409.58353835595,2919192.820580188,174602.40411854396
2021-07-01,3158103.7271874286,3152920.0260430747,-0.6829950751420011,893375.8,848111.29,27.571720887568006,5183.789999999999,0.0,237469.28424511827,2915450.7417979566,152920.02604307467
2021-08-02,3152040.964147686,3146575.6237317096,-0.20122306493537412,877345.3200000001,878382.58,27.850651688385497,5465.3099999999995,0.0,243519.23780104585,2903056.385930664,146575.62373170955
2021-09-01,3321459.815982087,3316645.050122144,5.404905100889934,806165.9400000001,799729.0,24.174535128692654,4814.619999999996,0.0,232962.2341003327,3083682.8160218117,316645.05012214417
2021-10-08,3421507.096902491,3416536.8300480405,3.0118320898468554,826017.7200000001,834815.97,24.270498978411613,4970.4699999999975,0.0,237428.9121088487,3179107.9179391917,416536.8300480405
2021-11-01,3264050.257300443,3259882.3477566876,-4.58518347917678,658329.76,651160.0,20.059276922454973,4167.749999999998,0.0,227767.93626870375,3032114.411487984,259882.34775668755
2021-12-01,3581102.9731569863,3575659.7654372607,9.686773447449038,903573.66,932244.51,25.63202152745696,5443.340000000004,0.0,251138.58657028773,3324521.178866973,575659.7654372607
