date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2023-01-03,6000000.0,5988907.093148689,,5551593.94,0.0,46.263282833333335,11093.28,0.0,437313.1518858349,5551593.941262854,-11092.906851311214
2023-02-01,6421274.348528717,6414551.252679129,7.107209260557368,1383273.42,1285747.75,20.782643951441997,6723.040000000003,0.0,333064.3780312499,6081486.874647879,414551.25267912913
2023-03-01,6639236.543921176,6630968.732987781,3.3738522272818816,1653235.12,1724590.0,25.438354979931432,8268.109999999999,0.0,396151.4452380198,6234817.287749762,630968.732987781
2023-04-03,6443407.402808314,6434804.765371753,-2.9583002954025495,1768378.65,1717604.8099999998,27.050776414360033,8602.599999999999,0.0,336897.2361093693,6097907.5292623835,434804.7653717529
2023-05-04,6305855.834873548,6297120.759429215,-2.1396765086560188,1732225.3499999999,1736027.44,27.500254373239642,8734.939999999999,0.0,335859.02159057953,5961261.737838636,297120.75942921545
2023-06-01,6388593.592974378,6380784.320266146,1.3286002291071464,1593729.2999999998,1521264.41,24.3793384621116,7809.100000000005,0.0,291162.26871682284,6089622.051549323,380784.3202661462
2023-07-03,6615187.3164453795,6606796.239872303,3.542071135178726,1717295.73,1675602.0,25.644759306854723,8391.059999999996,0.0,305873.6791550873,6300922.560717216,606796.2398723029
2023-08-01,6880928.476399338,6871475.982307344,4.006173837141924,1910850.01,1943836.11,28.00992724471019,9452.71,0.0,354067.60368202336,6517408.37862532,871475.9823073437
2023-09-01,6632371.546093724,6623506.728389284,-3.6086752621493634,1802299.1199999999,1827535.33,27.36452884743669,8864.809999999994,0.0,374174.6000408819,6249332.128348402,623506.7283892836
2023-10-09,6566734.58746168,6558171.516925404,-0.9864142084108352,1783742.41,1748566.91,26.89547805650987,8562.919999999996,0.0,333637.3396178628,6224534.1773075415,558171.5169254038
2023-11-01,6696570.5130290575,6688690.917988954,1.9901797433431678,1582191.37,1592281.62,23.70222925170164,7879.819999999996,0.0,336595.5534549145,6352095.36453404,688690.9179889541
2023-12-01,7052158.151728002,7042215.834532012,5.285412659632205,2070571.5600000003,2114803.05,29.67442391358205,9942.259999999998,0.0,372060.89720100845,6670154.937331004,1042215.8345320122
2024-01-02,7079902.388160835,7069171.24829366,0.38276892380193495,2265062.74,2286515.0,32.14435376687712,10730.889999999998,0.0,383041.37862251565,6686129.869671144,1069171.2482936596
2024-02-01,5795369.825509466,5785729.054931771,-18.155483129252005,1987083.45,1791181.38,32.597271129870094,9641.120000000003,0.0,178023.15729872824,5607705.897633043,-214270.945068229
2024-03-01,5842031.776629191,5834276.642086271,0.8390919570130606,1353791.8,1505427.33,24.471102172348573,7755.160000000004,0.0,321903.5502945112,5512373.09179176,-165723.3579137288
2024-04-01,6422116.1600534,6412914.7431000145,9.917906477722816,1844156.45,1851612.2999999998,28.77376131086104,9201.560000000012,0.0,320280.3886214354,6092634.354478579,412914.7431000145
2024-05-06,6321442.779467886,6311703.032935303,-1.578248179170172,1964550.24,1961828.6900000002,31.056034729547193,9739.879999999997,0.0,309281.6679231064,6002421.365012196,311703.0329353027
2024-06-03,5929911.8385783,5921752.679321271,-6.178211357207697,1615867.6300000001,1549352.81,26.688596105324763,8159.269999999999,0.0,263201.83788012195,5658550.84144115,-78247.32067872863
2024-07-01,5529195.918825469,5521144.999787033,-6.765018757591124,1551108.91,1479474.9,27.405285094724647,8050.5300000000025,0.0,232995.4215143113,5288149.578272722,-478855.0002129674
2024-08-01,5619240.866832635,5610563.647531628,1.6195670961013375,1650376.83,1639378.25,29.27223763816265,8677.269999999988,0.0,233355.76611553226,5377207.881416095,-389436.3524683723
2024-09-02,5455668.970933285,5447571.147735644,-2.905100272192651,1559721.55,1546091.3699999996,28.46408879045953,8097.650000000009,0.0,214440.93118552983,5233130.216550115,-552428.8522643559
2024-10-08,6933780.203919402,6919400.689868564,27.01808755163675,3059149.91,3146396.86,44.748655044561694,14379.54000000001,0.0,290175.1500245044,6629225.539844059,919400.6898685638
2024-11-01,6899602.758839917,6887025.848734141,-0.4678850464871265,2744537.54,2588387.2699999996,38.646607612063924,12576.910000000013,0.0,123210.05992983448,6763815.788804307,887025.8487341413
2024-12-02,7723204.164193697,7712164.048641375,11.981052750933085,2234082.3,2488383.71,30.573230420958485,11040.119999999988,0.0,368199.77758173057,7343964.271059644,1712164.0486413753
2025-01-02,7183115.80464091,7172634.091095595,-6.995830925573054,2205337.5,2152564.16,30.334340824523682,10481.53,0.0,306235.0928263493,6866398.998269245,1172634.0910955947
2025-02-05,7320138.535314714,7311118.640296652,1.9307348937955382,1872341.69,1864507.0,25.52443968083551,9019.680000000006,0.0,292037.7695953905,7019080.870701262,1311118.640296652
