date,nav,涨幅%,较本金盈亏
2021-08-19,1059266.26,-0.2019,59266.26
2021-08-20,1054887.97,-0.4133,54887.97
2021-08-23,1071250.71,1.5511,71250.71
2021-08-24,1076671.47,0.506,76671.47
2021-08-25,1085782.94,0.8463,85782.94
2021-08-26,1086270.37,0.0449,86270.37
2021-08-27,1082690.79,-0.3295,82690.79
2021-08-30,1080663.97,-0.1872,80663.97
2021-08-31,1086336.2,0.5249,86336.2
2021-09-01,1085589.29,-0.0688,85589.29
2021-09-02,1090160.98,0.4211,90160.98
2021-09-03,1095082.05,0.4514,95082.05
2021-09-06,1102149.25,0.6454,102149.25
2021-09-07,1111400.23,0.8394,111400.23
2021-09-08,1124201.84,1.1518,124201.84
2021-09-09,1130053.04,0.5205,130053.04
2021-09-10,1122741.64,-0.647,122741.64
2021-09-13,1133356.63,0.9455,133356.63
2021-09-14,1120919.63,-1.0974,120919.63
2021-09-15,1131515.6,0.9453,131515.6
2021-09-16,1126296.56,-0.4612,126296.56
2021-09-17,1122913.04,-0.3004,122913.04
2021-09-22,1126531.61,0.3222,126531.61
2021-09-23,1133060.09,0.5795,133060.09
2021-09-24,1116109.52,-1.496,116109.52
2021-09-27,1089623.48,-2.3731,89623.48
2021-09-28,1096771.08,0.656,96771.08
2021-09-29,1075038.29,-1.9815,75038.29
2021-09-30,1093202.71,1.6897,93202.71
2021-10-08,1113980.81,1.9007,113980.81
2021-10-11,1116312.32,0.2093,116312.32
2021-10-12,1107457.85,-0.7932,107457.85
2021-10-13,1102274.41,-0.468,102274.41
2021-10-14,1105225.22,0.2677,105225.22
2021-10-15,1094643.81,-0.9574,94643.81
2021-10-18,1102551.67,0.7224,102551.67
2021-10-19,1102748.36,0.0178,102748.36
2021-10-20,1096136.52,-0.5996,96136.52
2021-10-21,1090232.08,-0.5387,90232.08
2021-10-22,1080750.44,-0.8697,80750.44
2021-10-25,1080520.38,-0.0213,80520.38
2021-10-26,1075045.83,-0.5067,75045.83
2021-10-27,1058904.32,-1.5015,58904.32
2021-10-28,1047437.23,-1.0829,47437.23
2021-10-29,1060273.62,1.2255,60273.62
2021-11-01,1066777.34,0.6134,66777.34
2021-11-02,1052446.29,-1.3434,52446.29
2021-11-03,1058965.47,0.6194,58965.47
2021-11-04,1068504.21,0.9008,68504.21
2021-11-05,1067246.77,-0.1177,67246.77
2021-11-08,1073034.21,0.5423,73034.21
2021-11-09,1079783.14,0.629,79783.14
2021-11-10,1087207.61,0.6876,87207.61
2021-11-11,1095314.3,0.7456,95314.3
2021-11-12,1100702.43,0.4919,100702.43
2021-11-15,1113983.9,1.2066,113983.9
2021-11-16,1109526.2,-0.4002,109526.2
2021-11-17,1120433.84,0.9831,120433.84
2021-11-18,1113209.61,-0.6448,113209.61
2021-11-19,1122460.94,0.831,122460.94
2021-11-22,1125746.07,0.2927,125746.07
2021-11-23,1130610.72,0.4321,130610.72
2021-11-24,1134578.13,0.3509,134578.13
2021-11-25,1135604.47,0.0905,135604.47
2021-11-26,1132175.13,-0.302,132175.13
2021-11-29,1124874.83,-0.6448,124874.83
2021-11-30,1136675.66,1.0491,136675.66
2021-12-01,1151038.52,1.2636,151038.52
2021-12-02,1145484.51,-0.4825,145484.51
2021-12-03,1149828.37,0.3792,149828.37
2021-12-06,1139385.15,-0.9082,139385.15
2021-12-07,1139838.48,0.0398,139838.48
2021-12-08,1147027.96,0.6307,147027.96
2021-12-09,1154498.21,0.6513,154498.21
2021-12-10,1163313.22,0.7635,163313.22
2021-12-13,1165228.44,0.1646,165228.44
2021-12-14,1172659.27,0.6377,172659.27
2021-12-15,1178834.7,0.5266,178834.7
2021-12-16,1191561.29,1.0796,191561.29
2021-12-17,1195632.79,0.3417,195632.79
2021-12-20,1199822.31,0.3504,199822.31
2021-12-21,1220434.23,1.7179,220434.23
2021-12-22,1215867.51,-0.3742,215867.51
2021-12-23,1202439.4,-1.1044,202439.4
2021-12-24,1187955.22,-1.2046,187955.22
2021-12-27,1195459.93,0.6317,195459.93
2021-12-28,1197112.29,0.1382,197112.29
2021-12-29,1198233.87,0.0937,198233.87
2021-12-30,1206317.69,0.6746,206317.69
2021-12-31,1211974.29,0.4689,211974.29
2022-01-04,1233425.75,1.77,233425.75
2022-01-05,1224960.61,-0.6863,224960.61
2022-01-06,1235825.97,0.887,235825.97
2022-01-07,1221204.72,-1.1831,221204.72
2022-01-10,1230696.83,0.7773,230696.83
2022-01-11,1234185.57,0.2835,234185.57
2022-01-12,1247746.19,1.0988,247746.19
2022-01-13,1247999.8,0.0203,247999.8
2022-01-14,1235081.2,-1.0351,235081.2
2022-01-17,1245681.3,0.8583,245681.3
2022-01-18,1228336.13,-1.3924,228336.13
2022-01-19,1238976.48,0.8662,238976.48
2022-01-20,1215197.54,-1.9192,215197.54
2022-01-21,1213943.26,-0.1032,213943.26
2022-01-24,1205870.97,-0.665,205870.97
2022-01-25,1170816.09,-2.907,170816.09
2022-01-26,1178951.49,0.6948,178951.49
2022-01-27,1149903.82,-2.4639,149903.82
2022-01-28,1168668.22,1.6318,168668.22
2022-02-07,1179628.29,0.9378,179628.29
2022-02-08,1201430.56,1.8482,201430.56
2022-02-09,1210136.68,0.7246,210136.68
2022-02-10,1211686.9,0.1281,211686.9
2022-02-11,1197209.94,-1.1948,197209.94
2022-02-14,1203782.25,0.549,203782.25
2022-02-15,1201057.73,-0.2263,201057.73
2022-02-16,1216392.54,1.2768,216392.54
2022-02-17,1210251.68,-0.5048,210251.68
2022-02-18,1219050.29,0.727,219050.29
2022-02-21,1233984.12,1.225,233984.12
2022-02-22,1226136.61,-0.6359,226136.61
2022-02-23,1234271.54,0.6635,234271.54
2022-02-24,1212646.94,-1.752,212646.94
2022-02-25,1222033.06,0.774,222033.06
2022-02-28,1218854.12,-0.2601,218854.12
2022-03-01,1228438.82,0.7864,228438.82
2022-03-02,1239101.18,0.868,239101.18
2022-03-03,1246349.95,0.585,246349.95
2022-03-04,1233420.1,-1.0374,233420.1
2022-03-07,1225275.4,-0.6603,225275.4
2022-03-08,1198767.17,-2.1635,198767.17
2022-03-09,1187257.41,-0.9601,187257.41
2022-03-10,1202508.1,1.2845,202508.1
2022-03-11,1209324.56,0.5669,209324.56
2022-03-14,1188144.72,-1.7514,188144.72
2022-03-15,1143831.21,-3.7296,143831.21
2022-03-16,1169858.56,2.2755,169858.56
2022-03-17,1179211.21,0.7995,179211.21
2022-03-18,1197796.13,1.576,197796.13
2022-03-21,1213322.3,1.2962,213322.3
2022-03-22,1215578.65,0.186,215578.65
2022-03-23,1213357.84,-0.1827,213357.84
2022-03-24,1204598.77,-0.7219,204598.77
2022-03-25,1211499.65,0.5729,211499.65
2022-03-28,1211510.9,0.0009,211510.9
2022-03-29,1205600.7,-0.4878,205600.7
2022-03-30,1214284.87,0.7203,214284.87
2022-03-31,1221527.37,0.5964,221527.37
2022-04-01,1215672.18,-0.4793,215672.18
2022-04-06,1233814.33,1.4924,233814.33
2022-04-07,1212397.95,-1.7358,212397.95
2022-04-08,1207041.07,-0.4418,207041.07
2022-04-11,1190442.87,-1.3751,190442.87
2022-04-12,1208696.38,1.5333,208696.38
2022-04-13,1197021.72,-0.9659,197021.72
2022-04-14,1204758.87,0.6464,204758.87
2022-04-15,1189801.97,-1.2415,189801.97
2022-04-18,1194452.42,0.3909,194452.42
2022-04-19,1203650.62,0.7701,203650.62
2022-04-20,1200759.42,-0.2402,200759.42
2022-04-21,1171030.64,-2.4758,171030.64
2022-04-22,1167862.69,-0.2705,167862.69
2022-04-25,1106813.64,-5.2274,106813.64
2022-04-26,1076632.5,-2.7268,76632.5
2022-04-27,1085594.01,0.8324,85594.01
2022-04-28,1072904.44,-1.1689,72904.44
2022-04-29,1103617.73,2.8626,103617.73
2022-05-05,1115011.06,1.0324,115011.06
2022-05-06,1106582.86,-0.7559,106582.86
2022-05-09,1123630.17,1.5405,123630.17
2022-05-10,1133968.54,0.9201,133968.54
2022-05-11,1132334.25,-0.1441,132334.25
2022-05-12,1141451.54,0.8052,141451.54
2022-05-13,1150118.23,0.7593,150118.23
2022-05-16,1156011.09,0.5124,156011.09
2022-05-17,1152549.92,-0.2994,152549.92
2022-05-18,1163766.97,0.9732,163766.97
2022-05-19,1170872.83,0.6106,170872.83
2022-05-20,1180442.47,0.8173,180442.47
2022-05-23,1193902.78,1.1403,193902.78
2022-05-24,1158695.44,-2.9489,158695.44
2022-05-25,1179912.76,1.8311,179912.76
2022-05-26,1186362.26,0.5466,186362.26
2022-05-27,1189407.51,0.2567,189407.51
2022-05-30,1198323.87,0.7496,198323.87
2022-05-31,1204189.42,0.4895,204189.42
2022-06-01,1207247.51,0.254,207247.51
2022-06-02,1212089.27,0.4011,212089.27
2022-06-06,1222356.27,0.847,222356.27
2022-06-07,1217600.06,-0.3891,217600.06
2022-06-08,1216600.51,-0.0821,216600.51
2022-06-09,1202043.21,-1.1966,202043.21
2022-06-10,1215667.0,1.1334,215667.0
2022-06-13,1215185.45,-0.0396,215185.45
2022-06-14,1220715.96,0.4551,220715.96
2022-06-15,1219344.61,-0.1123,219344.61
2022-06-16,1222615.19,0.2682,222615.19
2022-06-17,1223119.33,0.0412,223119.33
2022-06-20,1232952.39,0.8039,232952.39
2022-06-21,1232331.12,-0.0504,232331.12
2022-06-22,1225349.28,-0.5666,225349.28
2022-06-23,1241400.99,1.31,241400.99
2022-06-24,1247483.37,0.49,247483.37
2022-06-27,1255108.26,0.6112,255108.26
2022-06-28,1274246.99,1.5249,274246.99
2022-06-29,1257208.8,-1.3371,257208.8
2022-06-30,1259566.52,0.1875,259566.52
2022-07-01,1254279.24,-0.4198,254279.24
2022-07-04,1255573.84,0.1032,255573.84
2022-07-05,1250002.99,-0.4437,250002.99
2022-07-06,1241540.01,-0.677,241540.01
2022-07-07,1248994.7,0.6004,248994.7
2022-07-08,1254646.31,0.4525,254646.31
2022-07-11,1253120.93,-0.1216,253120.93
2022-07-12,1242228.34,-0.8692,242228.34
2022-07-13,1257647.08,1.2412,257647.08
2022-07-14,1260044.41,0.1906,260044.41
2022-07-15,1240088.95,-1.5837,240088.95
2022-07-18,1272944.94,2.6495,272944.94
2022-07-19,1287189.77,1.119,287189.77
2022-07-20,1292266.77,0.3944,292266.77
2022-07-21,1290553.94,-0.1325,290553.94
2022-07-22,1294713.44,0.3223,294713.44
2022-07-25,1288900.32,-0.449,288900.32
2022-07-26,1298948.16,0.7796,298948.16
2022-07-27,1307971.29,0.6946,307971.29
2022-07-28,1315232.99,0.5552,315232.99
2022-07-29,1313643.72,-0.1208,313643.72
2022-08-01,1313289.79,-0.0269,313289.79
2022-08-02,1271019.74,-3.2186,271019.74
2022-08-03,1265103.37,-0.4655,265103.37
2022-08-04,1280530.13,1.2194,280530.13
2022-08-05,1289445.01,0.6962,289445.01
2022-08-08,1302285.57,0.9958,302285.57
2022-08-09,1305800.36,0.2699,305800.36
2022-08-10,1310051.42,0.3256,310051.42
2022-08-11,1322786.42,0.9721,322786.42
2022-08-12,1324231.1,0.1092,324231.1
2022-08-15,1328015.81,0.2858,328015.81
2022-08-16,1337829.63,0.739,337829.63
2022-08-17,1340665.99,0.212,340665.99
2022-08-18,1340621.45,-0.0033,340621.45
2022-08-19,1337334.57,-0.2452,337334.57
2022-08-22,1345809.19,0.6337,345809.19
2022-08-23,1353833.9,0.5963,353833.9
2022-08-24,1330335.85,-1.7357,330335.85
2022-08-25,1333413.4,0.2313,333413.4
2022-08-26,1326763.41,-0.4987,326763.41
2022-08-29,1336066.13,0.7012,336066.13
2022-08-30,1337237.21,0.0877,337237.21
2022-08-31,1312523.85,-1.8481,312523.85
2022-09-01,1308265.08,-0.3245,308265.08
2022-09-02,1323079.24,1.1324,323079.24
2022-09-05,1333430.49,0.7824,333430.49
2022-09-06,1343808.39,0.7783,343808.39
2022-09-07,1343746.26,-0.0046,343746.26
2022-09-08,1336523.73,-0.5375,336523.73
2022-09-09,1332596.89,-0.2938,332596.89
2022-09-13,1337498.9,0.3679,337498.9
2022-09-14,1329494.23,-0.5985,329494.23
2022-09-15,1310454.76,-1.4321,310454.76
2022-09-16,1280911.72,-2.2544,280911.72
2022-09-19,1268438.38,-0.9738,268438.38
2022-09-20,1284339.74,1.2536,284339.74
2022-09-21,1293681.92,0.7274,293681.92
2022-09-22,1288666.61,-0.3877,288666.61
2022-09-23,1272184.73,-1.279,272184.73
2022-09-26,1250115.96,-1.7347,250115.96
2022-09-27,1271400.89,1.7026,271400.89
2022-09-28,1252823.39,-1.4612,252823.39
2022-09-29,1244763.98,-0.6433,244763.98
2022-09-30,1238382.03,-0.5127,238382.03
2022-10-10,1224087.22,-1.1543,224087.22
2022-10-11,1229365.96,0.4312,229365.96
2022-10-12,1251950.84,1.8371,251950.84
2022-10-13,1264210.28,0.9792,264210.28
2022-10-14,1281465.28,1.3649,281465.28
2022-10-17,1298572.31,1.335,298572.31
2022-10-18,1303019.56,0.3425,303019.56
2022-10-19,1299245.6,-0.2896,299245.6
2022-10-20,1296578.04,-0.2053,296578.04
2022-10-21,1295432.15,-0.0884,295432.15
2022-10-24,1276919.5,-1.4291,276919.5
2022-10-25,1272520.66,-0.3445,272520.66
2022-10-26,1290812.3,1.4374,290812.3
2022-10-27,1294518.81,0.2871,294518.81
2022-10-28,1258455.92,-2.7858,258455.92
2022-10-31,1270187.27,0.9322,270187.27
2022-11-01,1293693.87,1.8506,293693.87
2022-11-02,1304011.95,0.7976,304011.95
2022-11-03,1306584.04,0.1972,306584.04
2022-11-04,1318810.49,0.9358,318810.49
2022-11-07,1331137.82,0.9347,331137.82
2022-11-08,1334124.37,0.2244,334124.37
2022-11-09,1336298.28,0.1629,336298.28
2022-11-10,1338787.61,0.1863,338787.61
2022-11-11,1345792.11,0.5232,345792.11
2022-11-14,1345916.16,0.0092,345916.16
2022-11-15,1359236.52,0.9897,359236.52
2022-11-16,1361454.11,0.1631,361454.11
2022-11-17,1369801.26,0.6131,369801.26
2022-11-18,1361082.37,-0.6365,361082.37
2022-11-21,1361693.08,0.0449,361693.08
2022-11-22,1357756.27,-0.2891,357756.27
2022-11-23,1351455.38,-0.4641,351455.38
2022-11-24,1353831.53,0.1758,353831.53
2022-11-25,1352561.41,-0.0938,352561.41
2022-11-28,1350558.59,-0.1481,350558.59
2022-11-29,1372371.96,1.6151,372371.96
2022-11-30,1372735.7,0.0265,372735.7
2022-12-01,1374114.34,0.1004,374114.34
2022-12-02,1382690.79,0.6241,382690.79
2022-12-05,1395074.03,0.8956,395074.03
2022-12-06,1389132.71,-0.4259,389132.71
2022-12-07,1390778.96,0.1185,390778.96
2022-12-08,1390303.95,-0.0342,390303.95
2022-12-09,1387189.61,-0.224,387189.61
2022-12-12,1382722.68,-0.322,382722.68
2022-12-13,1388743.05,0.4354,388743.05
2022-12-14,1386909.85,-0.132,386909.85
2022-12-15,1386314.01,-0.043,386314.01
2022-12-16,1380385.87,-0.4276,380385.87
2022-12-19,1355855.87,-1.777,355855.87
2022-12-20,1352588.71,-0.241,352588.71
2022-12-21,1348887.83,-0.2736,348887.83
2022-12-22,1334701.77,-1.0517,334701.77
2022-12-23,1331035.28,-0.2747,331035.28
2022-12-26,1341923.87,0.8181,341923.87
2022-12-27,1346301.67,0.3262,346301.67
2022-12-28,1335390.18,-0.8105,335390.18
2022-12-29,1327903.58,-0.5606,327903.58
2022-12-30,1339202.87,0.8509,339202.87
2023-01-03,1352500.77,0.993,352500.77
2023-01-04,1360681.27,0.6048,360681.27
2023-01-05,1362891.34,0.1624,362891.34
2023-01-06,1358739.45,-0.3046,358739.45
2023-01-09,1365167.46,0.4731,365167.46
2023-01-10,1360556.36,-0.3378,360556.36
2023-01-11,1352991.74,-0.556,352991.74
2023-01-12,1354703.83,0.1265,354703.83
2023-01-13,1360396.36,0.4202,360396.36
2023-01-16,1369195.91,0.6468,369195.91
2023-01-17,1367782.92,-0.1032,367782.92
2023-01-18,1375794.47,0.5857,375794.47
2023-01-19,1380032.74,0.3081,380032.74
2023-01-20,1386766.81,0.488,386766.81
2023-01-30,1405386.94,1.3427,405386.94
2023-01-31,1413105.45,0.5492,413105.45
2023-02-01,1427279.16,1.003,427279.16
2023-02-02,1430166.55,0.2023,430166.55
2023-02-03,1428994.88,-0.0819,428994.88
2023-02-06,1431373.98,0.1665,431373.98
2023-02-07,1439099.39,0.5397,439099.39
2023-02-08,1436236.8,-0.1989,436236.8
2023-02-09,1443478.87,0.5042,443478.87
2023-02-10,1445433.52,0.1354,445433.52
2023-02-13,1454758.89,0.6452,454758.89
2023-02-14,1456621.72,0.1281,456621.72
2023-02-15,1457940.59,0.0905,457940.59
2023-02-16,1434744.7,-1.591,434744.7
2023-02-17,1434203.63,-0.0377,434203.63
2023-02-20,1445566.37,0.7923,445566.37
2023-02-21,1449517.96,0.2734,449517.96
2023-02-22,1451498.07,0.1366,451498.07
2023-02-23,1452861.91,0.094,452861.91
2023-02-24,1453179.36,0.0218,453179.36
2023-02-27,1444941.69,-0.5669,444941.69
2023-02-28,1456699.93,0.8138,456699.93
2023-03-01,1462670.02,0.4098,462670.02
2023-03-02,1461187.9,-0.1013,461187.9
2023-03-03,1459346.49,-0.126,459346.49
2023-03-06,1459503.02,0.0107,459503.02
2023-03-07,1440342.31,-1.3128,440342.31
2023-03-08,1448426.28,0.5613,448426.28
2023-03-09,1449382.49,0.066,449382.49
2023-03-10,1433749.01,-1.0786,433749.01
2023-03-13,1434637.29,0.062,434637.29
2023-03-14,1419452.91,-1.0584,419452.91
2023-03-15,1435177.61,1.1078,435177.61
2023-03-16,1420229.92,-1.0415,420229.92
2023-03-17,1424841.46,0.3247,424841.46
2023-03-20,1422453.78,-0.1676,422453.78
2023-03-21,1437054.25,1.0264,437054.25
2023-03-22,1442853.81,0.4036,442853.81
2023-03-23,1439812.12,-0.2108,439812.12
2023-03-24,1440071.62,0.018,440071.62
2023-03-27,1436176.77,-0.2705,436176.77
2023-03-28,1429524.23,-0.4632,429524.23
2023-03-29,1422496.15,-0.4916,422496.15
2023-03-30,1415006.88,-0.5265,415006.88
2023-03-31,1425780.1,0.7614,425780.1
2023-04-03,1429598.75,0.2678,429598.75
2023-04-04,1414715.04,-1.0411,414715.04
2023-04-06,1406093.1,-0.6094,406093.1
2023-04-07,1415582.99,0.6749,415582.99
2023-04-10,1399642.62,-1.1261,399642.62
2023-04-11,1401174.06,0.1094,401174.06
2023-04-12,1409214.06,0.5738,409214.06
2023-04-13,1408607.48,-0.043,408607.48
2023-04-14,1408077.92,-0.0376,408077.92
2023-04-17,1411095.43,0.2143,411095.43
2023-04-18,1405749.59,-0.3788,405749.59
2023-04-19,1401695.51,-0.2884,401695.51
2023-04-20,1393721.94,-0.5689,393721.94
2023-04-21,1371819.7,-1.5715,371819.7
2023-04-24,1370369.63,-0.1057,370369.63
2023-04-25,1353455.48,-1.2343,353455.48
2023-04-26,1368888.02,1.1402,368888.02
2023-04-27,1374141.74,0.3838,374141.74
2023-04-28,1396806.24,1.6494,396806.24
2023-05-04,1410884.76,1.0079,410884.76
2023-05-05,1405847.8,-0.357,405847.8
2023-05-08,1409819.05,0.2825,409819.05
2023-05-09,1396584.13,-0.9388,396584.13
2023-05-10,1401588.21,0.3583,401588.21
2023-05-11,1411813.71,0.7296,411813.71
2023-05-12,1405317.05,-0.4602,405317.05
2023-05-15,1412790.9,0.5318,412790.9
2023-05-16,1405667.36,-0.5042,405667.36
2023-05-17,1418181.07,0.8902,418181.07
2023-05-18,1423305.2,0.3613,423305.2
2023-05-19,1422598.06,-0.0497,422598.06
2023-05-22,1429885.93,0.5123,429885.93
2023-05-23,1423849.4,-0.4222,423849.4
2023-05-24,1423768.95,-0.0057,423768.95
2023-05-25,1424265.95,0.0349,424265.95
2023-05-26,1428354.09,0.287,428354.09
2023-05-29,1421949.34,-0.4484,421949.34
2023-05-30,1427777.05,0.4098,427777.05
2023-05-31,1422498.67,-0.3697,422498.67
2023-06-01,1420237.4,-0.159,420237.4
2023-06-02,1431275.98,0.7772,431275.98
2023-06-05,1438461.44,0.502,438461.44
2023-06-06,1418299.28,-1.4016,418299.28
2023-06-07,1425118.38,0.4808,425118.38
2023-06-08,1424551.37,-0.0398,424551.37
2023-06-09,1425473.22,0.0647,425473.22
2023-06-12,1435460.43,0.7006,435460.43
2023-06-13,1438594.9,0.2184,438594.9
2023-06-14,1439246.12,0.0453,439246.12
2023-06-15,1437076.05,-0.1508,437076.05
2023-06-16,1439829.46,0.1916,439829.46
2023-06-19,1432502.0,-0.5089,432502.0
2023-06-20,1424084.47,-0.5876,424084.47
2023-06-21,1414658.84,-0.6619,414658.84
2023-06-26,1401934.89,-0.8994,401934.89
