date,nav,涨幅%,较本金盈亏
2024-03-13,567538.23,-0.0216,-32461.77
2024-03-14,567894.44,0.0628,-32105.56
2024-03-15,573745.76,1.0304,-26254.24
2024-03-18,579570.46,1.0152,-20429.54
2024-03-19,580496.57,0.1598,-19503.43
2024-03-20,585609.87,0.8809,-14390.13
2024-03-21,587704.53,0.3577,-12295.47
2024-03-22,583167.91,-0.7719,-16832.09
2024-03-25,576984.31,-1.0603,-23015.69
2024-03-26,578554.28,0.2721,-21445.72
2024-03-27,571710.73,-1.1829,-28289.27
2024-03-28,577600.82,1.0303,-22399.18
2024-03-29,580743.29,0.5441,-19256.71
2024-04-01,586036.35,0.9114,-13963.65
2024-04-02,589024.83,0.5099,-10975.17
2024-04-03,588331.57,-0.1177,-11668.43
2024-04-08,581921.43,-1.0895,-18078.57
2024-04-09,586006.08,0.7019,-13993.92
2024-04-10,579997.53,-1.0253,-20002.47
2024-04-11,580582.25,0.1008,-19417.75
2024-04-12,577888.35,-0.464,-22111.65
2024-04-15,562512.25,-2.6607,-37487.75
2024-04-16,542301.05,-3.593,-57698.95
2024-04-17,556473.52,2.6134,-43526.48
2024-04-18,555612.07,-0.1548,-44387.93
2024-04-19,554158.93,-0.2615,-45841.07
2024-04-22,550236.43,-0.7078,-49763.57
2024-04-23,553253.19,0.5483,-46746.81
2024-04-24,557417.62,0.7527,-42582.38
2024-04-25,560471.57,0.5479,-39528.43
2024-04-26,562177.73,0.3044,-37822.27
2024-04-29,571274.45,1.6181,-28725.55
2024-04-30,570425.7,-0.1486,-29574.3
2024-05-06,575339.04,0.8613,-24660.96
2024-05-07,577449.77,0.3669,-22550.23
2024-05-08,574413.74,-0.5258,-25586.26
2024-05-09,578448.5,0.7024,-21551.5
2024-05-10,576532.84,-0.3312,-23467.16
2024-05-13,570944.23,-0.9693,-29055.77
2024-05-14,574869.03,0.6874,-25130.97
2024-05-15,574420.46,-0.078,-25579.54
2024-05-16,578274.04,0.6709,-21725.96
2024-05-17,582591.99,0.7467,-17408.01
2024-05-20,581166.86,-0.2446,-18833.14
2024-05-21,578353.94,-0.484,-21646.06
2024-05-22,579470.97,0.1931,-20529.03
2024-05-23,571382.17,-1.3959,-28617.83
2024-05-24,569897.65,-0.2598,-30102.35
2024-05-27,570560.42,0.1163,-29439.58
2024-05-28,567069.71,-0.6118,-32930.29
2024-05-29,568335.18,0.2232,-31664.82
2024-05-30,563780.51,-0.8014,-36219.49
2024-05-31,563927.09,0.026,-36072.91
2024-06-03,553845.09,-1.7878,-46154.91
2024-06-04,549503.86,-0.7838,-50496.14
2024-06-05,542680.74,-1.2417,-57319.26
2024-06-06,529222.27,-2.48,-70777.73
2024-06-07,539672.69,1.9747,-60327.31
2024-06-11,538037.43,-0.303,-61962.57
2024-06-12,543672.74,1.0474,-56327.26
2024-06-13,539943.27,-0.686,-60056.73
2024-06-14,541268.6,0.2455,-58731.4
2024-06-17,537237.63,-0.7447,-62762.37
2024-06-18,541578.31,0.808,-58421.69
2024-06-19,540572.36,-0.1857,-59427.64
2024-06-20,534870.95,-1.0547,-65129.05
2024-06-21,534561.94,-0.0578,-65438.06
2024-06-24,524450.7,-1.8915,-75549.3
2024-06-25,526424.67,0.3764,-73575.33
2024-06-26,533429.69,1.3307,-66570.31
2024-06-27,530106.01,-0.6231,-69893.99
2024-06-28,529837.33,-0.0507,-70162.67
2024-07-01,531479.52,0.3099,-68520.48
2024-07-02,536182.95,0.885,-63817.05
2024-07-03,535937.13,-0.0458,-64062.87
2024-07-04,526006.66,-1.8529,-73993.34
2024-07-05,530169.97,0.7915,-69830.03
2024-07-08,522008.55,-1.5394,-77991.45
2024-07-09,523493.41,0.2845,-76506.59
2024-07-10,518748.13,-0.9065,-81251.87
2024-07-11,529195.0,2.0139,-70805.0
2024-07-12,529753.77,0.1056,-70246.23
2024-07-15,525337.27,-0.8337,-74662.73
2024-07-16,524723.17,-0.1169,-75276.83
2024-07-17,522837.46,-0.3594,-77162.54
2024-07-18,522736.34,-0.0193,-77263.66
2024-07-19,523515.37,0.149,-76484.63
2024-07-22,525520.29,0.383,-74479.71
2024-07-23,523651.67,-0.3556,-76348.33
2024-07-24,518480.8,-0.9875,-81519.2
2024-07-25,520694.94,0.427,-79305.06
2024-07-26,525809.46,0.9823,-74190.54
2024-07-29,528911.27,0.5899,-71088.73
2024-07-30,532235.96,0.6286,-67764.04
2024-07-31,540155.82,1.488,-59844.18
2024-08-01,540303.19,0.0273,-59696.81
2024-08-02,538179.48,-0.3931,-61820.52
2024-08-05,533755.5,-0.822,-66244.5
2024-08-06,539400.08,1.0575,-60599.92
2024-08-07,539169.26,-0.0428,-60830.74
2024-08-08,540656.77,0.2759,-59343.23
2024-08-09,538748.05,-0.353,-61251.95
2024-08-12,536686.32,-0.3827,-63313.68
2024-08-13,538035.56,0.2514,-61964.44
2024-08-14,536969.83,-0.1981,-63030.17
2024-08-15,539196.47,0.4147,-60803.53
2024-08-16,536901.43,-0.4256,-63098.57
2024-08-19,536470.98,-0.0802,-63529.02
2024-08-20,531430.89,-0.9395,-68569.11
2024-08-21,530851.0,-0.1091,-69149.0
2024-08-22,526957.56,-0.7334,-73042.44
2024-08-23,524702.42,-0.428,-75297.58
2024-08-26,529491.93,0.9128,-70508.07
2024-08-27,526608.08,-0.5446,-73391.92
2024-08-28,528252.8,0.3123,-71747.2
2024-08-29,530496.95,0.4248,-69503.05
2024-08-30,535241.73,0.8944,-64758.27
2024-09-02,531686.24,-0.6643,-68313.76
2024-09-03,533110.78,0.2679,-66889.22
2024-09-04,530615.37,-0.4681,-69384.63
2024-09-05,533736.23,0.5882,-66263.77
2024-09-06,529656.72,-0.7643,-70343.28
2024-09-09,530535.05,0.1658,-69464.95
2024-09-10,532647.09,0.3981,-67352.91
2024-09-11,530430.68,-0.4161,-69569.32
2024-09-12,531246.55,0.1538,-68753.45
2024-09-13,529523.68,-0.3243,-70476.32
2024-09-18,527461.52,-0.3894,-72538.48
2024-09-19,535952.17,1.6097,-64047.83
2024-09-20,536092.62,0.0262,-63907.38
2024-09-23,537613.18,0.2836,-62386.82
2024-09-24,547307.62,1.8032,-52692.38
2024-09-25,551769.24,0.8152,-48230.76
2024-09-26,561734.02,1.806,-38265.98
2024-09-27,572833.34,1.9759,-27166.66
2024-09-30,600024.7,4.7468,24.7
2024-10-08,612912.98,2.148,12912.98
2024-10-09,582959.7,-4.887,-17040.3
2024-10-10,587184.0,0.7246,-12816.0
2024-10-11,578259.75,-1.5198,-21740.25
2024-10-14,585908.24,1.3227,-14091.76
2024-10-15,582032.44,-0.6615,-17967.56
2024-10-16,585698.14,0.6298,-14301.86
2024-10-17,582107.41,-0.6131,-17892.59
2024-10-18,587761.62,0.9713,-12238.38
2024-10-21,590261.08,0.4253,-9738.92
2024-10-22,596234.63,1.012,-3765.37
2024-10-23,599656.63,0.5739,-343.37
2024-10-24,602176.09,0.4201,2176.09
2024-10-25,610872.45,1.4442,10872.45
2024-10-28,623963.07,2.1429,23963.07
2024-10-29,617307.42,-1.0667,17307.42
2024-10-30,619641.43,0.3781,19641.43
2024-10-31,625468.92,0.9405,25468.92
2024-11-01,614084.36,-1.8202,14084.36
2024-11-04,617576.24,0.5686,17576.24
2024-11-05,624127.21,1.0608,24127.21
2024-11-06,626663.24,0.4063,26663.24
2024-11-07,635803.67,1.4586,35803.67
2024-11-08,634424.37,-0.2169,34424.37
2024-11-11,638842.06,0.6963,38842.06
2024-11-12,637560.33,-0.2006,37560.33
2024-11-13,637964.22,0.0633,37964.22
2024-11-14,630245.58,-1.2099,30245.58
2024-11-15,626059.63,-0.6642,26059.63
2024-11-18,622918.78,-0.5017,22918.78
2024-11-19,628577.62,0.9084,28577.62
2024-11-20,636527.86,1.2648,36527.86
2024-11-21,639503.07,0.4674,39503.07
2024-11-22,630548.78,-1.4002,30548.78
2024-11-25,638993.61,1.3393,38993.61
2024-11-26,637235.56,-0.2751,37235.56
2024-11-27,637438.34,0.0318,37438.34
2024-11-28,640578.68,0.4927,40578.68
2024-11-29,643187.74,0.4073,43187.74
2024-12-02,650426.31,1.1254,50426.31
2024-12-03,651795.57,0.2105,51795.57
2024-12-04,648446.29,-0.5139,48446.29
2024-12-05,652468.31,0.6203,52468.31
2024-12-06,656433.57,0.6077,56433.57
2024-12-09,657522.06,0.1658,57522.06
2024-12-10,657935.14,0.0628,57935.14
2024-12-11,663334.55,0.8207,63334.55
2024-12-12,669885.11,0.9875,69885.11
2024-12-13,664812.62,-0.7572,64812.62
2024-12-16,665887.51,0.1617,65887.51
2024-12-17,651436.25,-2.1702,51436.25
2024-12-18,651157.69,-0.0428,51157.69
2024-12-19,649200.6,-0.3006,49200.6
2024-12-20,650840.86,0.2527,50840.86
2024-12-23,637018.99,-2.1237,37018.99
2024-12-24,638284.01,0.1986,38284.01
2024-12-25,632670.2,-0.8795,32670.2
2024-12-26,635286.9,0.4136,35286.9
2024-12-27,639506.39,0.6642,39506.39
2024-12-30,636085.14,-0.535,36085.14
2024-12-31,632158.55,-0.6173,32158.55
2025-01-02,629376.55,-0.4401,29376.55
2025-01-03,617577.7,-1.8747,17577.7
2025-01-06,616825.9,-0.1217,16825.9
2025-01-07,623631.76,1.1034,23631.76
2025-01-08,623601.65,-0.0048,23601.65
2025-01-09,624123.64,0.0837,24123.64
2025-01-10,616543.6,-1.2145,16543.6
2025-01-13,618407.5,0.3023,18407.5
2025-01-14,630189.89,1.9053,30189.89
2025-01-15,630312.29,0.0194,30312.29
2025-01-16,633442.07,0.4965,33442.07
2025-01-17,632561.14,-0.1391,32561.14
2025-01-20,636628.85,0.6431,36628.85
2025-01-21,634291.22,-0.3672,34291.22
2025-01-22,630904.52,-0.5339,30904.52
2025-01-23,630971.69,0.0106,30971.69
2025-01-24,631416.92,0.0706,31416.92
2025-01-27,632312.48,0.1418,32312.48
2025-02-05,632909.36,0.0944,32909.36
2025-02-06,636499.04,0.5672,36499.04
2025-02-07,639791.91,0.5173,39791.91
2025-02-10,645716.68,0.926,45716.68
2025-02-11,644784.67,-0.1443,44784.67
2025-02-12,645948.44,0.1805,45948.44
2025-02-13,644102.75,-0.2857,44102.75
2025-02-14,642220.21,-0.2923,42220.21
2025-02-17,648064.76,0.9101,48064.76
2025-02-18,641432.62,-1.0234,41432.62
2025-02-19,645436.29,0.6242,45436.29
2025-02-20,647617.82,0.338,47617.82
2025-02-21,646198.59,-0.2191,46198.59
2025-02-24,648576.33,0.368,48576.33
2025-02-25,647495.69,-0.1666,47495.69
2025-02-26,652515.74,0.7753,52515.74
2025-02-27,652701.87,0.0285,52701.87
2025-02-28,645912.8,-1.0401,45912.8
2025-03-03,644984.9,-0.1437,44984.9
2025-03-04,648306.87,0.515,48306.87
2025-03-05,646632.88,-0.2582,46632.88
2025-03-06,650308.49,0.5684,50308.49
2025-03-07,648834.95,-0.2266,48834.95
2025-03-10,652897.9,0.6262,52897.9
2025-03-11,655497.88,0.3982,55497.88
2025-03-12,657857.8,0.36,57857.8
2025-03-13,657229.12,-0.0956,57229.12
2025-03-14,661946.91,0.7178,61946.91
2025-03-17,663853.92,0.2881,63853.92
2025-03-18,664984.94,0.1704,64984.94
2025-03-19,664083.01,-0.1356,64083.01
2025-03-20,666116.01,0.3061,66116.01
2025-03-21,662977.15,-0.4712,62977.15
2025-03-24,654827.29,-1.2293,54827.29
2025-03-25,654751.38,-0.0116,54751.38
2025-03-26,659468.22,0.7204,59468.22
2025-03-27,656605.24,-0.4341,56605.24
2025-03-28,650670.29,-0.9039,50670.29
2025-03-31,645745.35,-0.7569,45745.35
2025-04-01,649335.32,0.5559,49335.32
2025-04-02,650219.41,0.1362,50219.41
2025-04-03,652083.09,0.2866,52083.09
2025-04-07,625506.58,-4.0756,25506.58
2025-04-08,621670.28,-0.6133,21670.28
2025-04-09,628731.3,1.1358,28731.3
2025-04-10,637710.12,1.4281,37710.12
2025-04-11,639158.12,0.2271,39158.12
2025-04-14,645385.09,0.9742,45385.09
2025-04-15,645334.96,-0.0078,45334.96
2025-04-16,642371.16,-0.4593,42371.16
2025-04-17,646369.85,0.6225,46369.85
2025-04-18,645529.65,-0.13,45529.65
2025-04-21,648642.6,0.4822,48642.6
2025-04-22,652092.06,0.5318,52092.06
2025-04-23,650770.55,-0.2027,50770.55
2025-04-24,650748.09,-0.0035,50748.09
2025-04-25,651406.87,0.1012,51406.87
2025-04-28,647277.98,-0.6338,47277.98
2025-04-29,650318.88,0.4698,50318.88
2025-04-30,650502.28,0.0282,50502.28
2025-05-06,656878.01,0.9801,56878.01
2025-05-07,660722.35,0.5852,60722.35
2025-05-08,664137.28,0.5168,64137.28
2025-05-09,662696.28,-0.217,62696.28
2025-05-12,664223.22,0.2304,64223.22
2025-05-13,665488.33,0.1905,65488.33
2025-05-14,668029.7,0.3819,68029.7
2025-05-15,668543.61,0.0769,68543.61
2025-05-16,669886.02,0.2008,69886.02
2025-05-19,676568.01,0.9975,76568.01
2025-05-20,678601.51,0.3006,78601.51
2025-05-21,678191.87,-0.0604,78191.87
2025-05-22,674222.0,-0.5854,74222.0
2025-05-23,669905.51,-0.6402,69905.51
2025-05-26,673689.79,0.5649,73689.79
2025-05-27,677034.5,0.4965,77034.5
2025-05-28,677317.4,0.0418,77317.4
2025-05-29,682358.96,0.7443,82358.96
2025-05-30,677743.17,-0.6764,77743.17
2025-06-03,679236.63,0.2204,79236.63
2025-06-04,683385.47,0.6108,83385.47
2025-06-05,682529.79,-0.1252,82529.79
2025-06-06,685505.8,0.436,85505.8
2025-06-09,689892.85,0.64,89892.85
2025-06-10,688023.58,-0.271,88023.58
2025-06-11,690546.77,0.3667,90546.77
2025-06-12,690872.93,0.0472,90872.93
2025-06-13,684726.9,-0.8896,84726.9
2025-06-16,687819.95,0.4517,87819.95
2025-06-17,688420.9,0.0874,88420.9
2025-06-18,684823.89,-0.5225,84823.89
2025-06-19,678913.92,-0.863,78913.92
2025-06-20,677182.66,-0.255,77182.66
2025-06-23,684061.16,1.0158,84061.16
2025-06-24,689837.94,0.8445,89837.94
2025-06-25,690707.65,0.1261,90707.65
2025-06-26,691030.46,0.0467,91030.46
2025-06-27,692647.66,0.234,92647.66
2025-06-30,696839.12,0.6051,96839.12
2025-07-01,696484.06,-0.051,96484.06
2025-07-02,698337.09,0.2661,98337.09
2025-07-03,700618.57,0.3267,100618.57
2025-07-04,698210.62,-0.3437,98210.62
2025-07-07,702433.5,0.6048,102433.5
2025-07-08,705590.47,0.4494,105590.47
2025-07-09,706756.61,0.1653,106756.61
2025-07-10,709913.73,0.4467,109913.73
2025-07-11,711207.18,0.1822,111207.18
2025-07-14,713152.55,0.2735,113152.55
2025-07-15,707176.81,-0.8379,107176.81
2025-07-16,708712.73,0.2172,108712.73
2025-07-17,709971.26,0.1776,109971.26
2025-07-18,710417.07,0.0628,110417.07
2025-07-21,716027.84,0.7898,116027.84
2025-07-22,717289.05,0.1761,117289.05
2025-07-23,714372.47,-0.4066,114372.47
2025-07-24,718491.98,0.5767,118491.98
2025-07-25,717751.5,-0.1031,117751.5
2025-07-28,717666.55,-0.0118,117666.55
2025-07-29,717232.05,-0.0605,117232.05
2025-07-30,717405.73,0.0242,117405.73
2025-07-31,711429.53,-0.833,111429.53
2025-08-01,712394.36,0.1356,112394.36
2025-08-04,714418.26,0.2841,114418.26
2025-08-05,717924.35,0.4908,117924.35
2025-08-06,718755.47,0.1158,118755.47
2025-08-07,718740.7,-0.0021,118740.7
2025-08-08,721262.94,0.3509,121262.94
2025-08-11,724480.78,0.4461,124480.78
2025-08-12,724436.76,-0.0061,124436.76
2025-08-13,724125.0,-0.043,124125.0
2025-08-14,717149.42,-0.9633,117149.42
2025-08-15,719840.64,0.3753,119840.64
2025-08-18,721272.29,0.1989,121272.29
2025-08-19,723711.2,0.3381,123711.2
2025-08-20,726619.36,0.4018,126619.36
2025-08-21,727286.83,0.0919,127286.83
2025-08-22,726275.81,-0.139,126275.81
2025-08-25,727742.42,0.2019,127742.42
2025-08-26,730343.34,0.3574,130343.34
2025-08-27,722257.74,-1.1071,122257.74
2025-08-28,721679.85,-0.08,121679.85
2025-08-29,720596.23,-0.1502,120596.23
2025-09-01,722922.06,0.3228,122922.06
2025-09-02,721788.18,-0.1568,121788.18
2025-09-03,715911.76,-0.8141,115911.76
2025-09-04,718245.62,0.326,118245.62
2025-09-05,721390.63,0.4379,121390.63
2025-09-08,725307.64,0.543,125307.64
2025-09-09,724829.45,-0.0659,124829.45
2025-09-10,726772.38,0.2681,126772.38
2025-09-11,728155.71,0.1903,128155.71
2025-09-12,728701.73,0.075,128701.73
2025-09-15,728716.88,0.0021,128716.88
2025-09-16,732364.05,0.5005,132364.05
2025-09-17,731987.24,-0.0515,131987.24
2025-09-18,725725.64,-0.8554,125725.64
2025-09-19,722624.78,-0.4273,122624.78
2025-09-22,720543.26,-0.288,120543.26
2025-09-23,716640.5,-0.5416,116640.5
2025-09-24,720763.23,0.5753,120763.23
2025-09-25,717937.71,-0.392,117937.71
2025-09-26,719555.84,0.2254,119555.84
2025-09-29,722562.38,0.4178,122562.38
2025-09-30,722373.42,-0.0262,122373.42
2025-10-09,721482.34,-0.1234,121482.34
2025-10-10,725547.25,0.5634,125547.25
2025-10-13,725034.43,-0.0707,125034.43
2025-10-14,726167.54,0.1563,126167.54
2025-10-15,729360.34,0.4397,129360.34
2025-10-16,727715.06,-0.2256,127715.06
2025-10-17,725459.73,-0.3099,125459.73
2025-10-20,730789.4,0.7347,130789.4
2025-10-21,737202.09,0.8775,137202.09
2025-10-22,738960.3,0.2385,138960.3
2025-10-23,741024.19,0.2793,141024.19
2025-10-24,738205.84,-0.3803,138205.84
2025-10-27,738618.92,0.056,138618.92
2025-10-28,739648.87,0.1394,139648.87
2025-10-29,738518.66,-0.1528,138518.66
2025-10-30,735969.9,-0.3451,135969.9
2025-10-31,739092.73,0.4243,139092.73
2025-11-03,742009.39,0.3946,142009.39
2025-11-04,743501.39,0.2011,143501.39
2025-11-05,747571.27,0.5474,147571.27
2025-11-06,747063.28,-0.068,147063.28
2025-11-07,746931.29,-0.0177,146931.29
2025-11-10,750047.15,0.4172,150047.15
2025-11-11,752288.07,0.2988,152288.07
2025-11-12,752483.77,0.026,152483.77
2025-11-13,756126.76,0.4841,156126.76
2025-11-14,757971.19,0.2439,157971.19
2025-11-17,758975.26,0.1325,158975.26
2025-11-18,753500.35,-0.7214,153500.35
2025-11-19,747887.57,-0.7449,147887.57
2025-11-20,745978.12,-0.2553,145978.12
2025-11-21,732419.76,-1.8175,132419.76
2025-11-24,736542.45,0.5629,136542.45
2025-11-25,740880.34,0.589,140880.34
2025-11-26,739772.94,-0.1495,139772.94
2025-11-27,741198.44,0.1927,141198.44
2025-11-28,745299.36,0.5533,145299.36
2025-12-01,744692.35,-0.0814,144692.35
2025-12-02,745453.39,0.1022,145453.39
2025-12-03,744659.49,-0.1065,144659.49
2025-12-04,740701.6,-0.5315,140701.6
2025-12-05,744717.98,0.5422,144717.98
2025-12-08,746413.99,0.2277,146413.99
2025-12-09,744416.15,-0.2677,144416.15
2025-12-10,743313.27,-0.1482,143313.27
2025-12-11,736543.59,-0.9107,136543.59
2025-12-12,734460.92,-0.2828,134460.92
2025-12-15,736601.81,0.2915,136601.81
2025-12-16,732274.02,-0.5875,132274.02
2025-12-17,732594.98,0.0438,132594.98
2025-12-18,736137.88,0.4836,136137.88
2025-12-19,742189.7,0.8221,142189.7
2025-12-22,742264.67,0.0101,142264.67
2025-12-23,739803.75,-0.3315,139803.75
2025-12-24,742499.18,0.3643,142499.18
2025-12-25,745436.05,0.3955,145436.05
2025-12-26,745457.11,0.0028,145457.11
2025-12-29,745169.11,-0.0386,145169.11
2025-12-30,743088.15,-0.2793,143088.15
2025-12-31,742948.29,-0.0188,142948.29
2026-01-05,743887.71,0.1264,143887.71
2026-01-06,747435.63,0.4769,147435.63
2026-01-07,745878.12,-0.2084,145878.12
2026-01-08,749761.21,0.5206,149761.21
2026-01-09,752371.17,0.3481,152371.17
2026-01-12,756278.87,0.5194,156278.87
2026-01-13,755053.71,-0.162,155053.71
2026-01-14,754934.72,-0.0158,154934.72
2026-01-15,754010.89,-0.1224,154010.89
2026-01-16,751952.84,-0.2729,151952.84
2026-01-19,757417.77,0.7268,157417.77
2026-01-20,758971.76,0.2052,158971.76
2026-01-21,760971.75,0.2635,160971.75
2026-01-22,765230.63,0.5597,165230.63
2026-01-23,767904.55,0.3494,167904.55
2026-01-26,767113.56,-0.103,167113.56
2026-01-27,764698.65,-0.3148,164698.65
2026-01-28,763746.82,-0.1245,163746.82
2026-01-29,763890.81,0.0189,163890.81
2026-01-30,765050.77,0.1518,165050.77
2026-02-02,756298.22,-1.144,156298.22
2026-02-03,760895.71,0.6079,160895.71
2026-02-04,766276.84,0.7072,166276.84
2026-02-05,766518.15,0.0315,166518.15
2026-02-06,768576.24,0.2685,168576.24
2026-02-09,773679.14,0.6639,173679.14
2026-02-10,774278.15,0.0774,174278.15
2026-02-11,774040.08,-0.0307,174040.08
2026-02-12,769185.21,-0.6272,169185.21
2026-02-13,766748.18,-0.3168,166748.18
2026-02-24,773862.05,0.9278,173862.05
2026-02-25,776934.09,0.397,176934.09
2026-02-26,775992.12,-0.1212,175992.12
2026-02-27,778172.1,0.2809,178172.1
2026-03-02,769154.71,-1.1588,169154.71
2026-03-03,763026.71,-0.7967,163026.71
2026-03-04,760223.71,-0.3674,160223.71
2026-03-05,763525.23,0.4343,163525.23
2026-03-06,771710.23,1.072,171710.23
2026-03-09,769521.23,-0.2837,169521.23
2026-03-10,772693.23,0.4122,172693.23
2026-03-11,771835.23,-0.111,171835.23
2026-03-12,770811.23,-0.1327,170811.23
2026-03-13,770448.23,-0.0471,170448.23
2026-03-16,771721.23,0.1652,171721.23
2026-03-17,769152.23,-0.3329,169152.23
2026-03-18,770187.23,0.1346,170187.23
2026-03-19,763092.23,-0.9212,163092.23
2026-03-20,754649.23,-1.1064,154649.23
2026-03-23,737912.23,-2.2179,137912.23
2026-03-24,752171.23,1.9323,152171.23
2026-03-25,760507.23,1.1083,160507.23
2026-03-26,757760.23,-0.3612,157760.23
2026-03-27,762278.29,0.5962,162278.29
2026-03-30,763888.29,0.2112,163888.29
2026-03-31,759754.29,-0.5412,159754.29
2026-04-01,759279.57,-0.0625,159279.57
2026-04-02,754873.57,-0.5803,154873.57
2026-04-03,744456.57,-1.38,144456.57
2026-04-07,751863.57,0.995,151863.57
2026-04-08,759617.86,1.0313,159617.86
2026-04-09,753883.86,-0.7549,153883.86
2026-04-10,757106.86,0.4275,157106.86
2026-04-13,757008.86,-0.0129,157008.86
2026-04-14,757825.86,0.1079,157825.86
2026-04-15,754997.86,-0.3732,154997.86
2026-04-16,759740.86,0.6282,159740.86
2026-04-17,756939.86,-0.3687,156939.86
2026-04-20,759134.86,0.29,159134.86
2026-04-21,758930.86,-0.0269,158930.86
2026-04-22,757642.86,-0.1697,157642.86
2026-04-23,756410.86,-0.1626,156410.86
2026-04-24,756959.86,0.0726,156959.86
2026-04-27,760924.86,0.5238,160924.86
2026-04-28,761147.86,0.0293,161147.86
2026-04-29,764950.64,0.4996,164950.64
2026-04-30,766523.64,0.2056,166523.64
2026-05-06,767255.98,0.0955,167255.98
2026-05-07,767442.98,0.0244,167442.98
2026-05-08,771854.98,0.5749,171854.98
2026-05-11,772269.72,0.0537,172269.72
2026-05-12,767993.22,-0.5538,167993.22
2026-05-13,769922.11,0.2512,169922.11
2026-05-14,765557.11,-0.5669,165557.11
2026-05-15,763209.99,-0.3066,163209.99
2026-05-18,763936.99,0.0953,163936.99
2026-05-19,766700.62,0.3618,166700.62
2026-05-20,762214.38,-0.5851,162214.38
2026-05-21,753139.03,-1.1907,153139.03
2026-05-22,757247.76,0.5455,157247.76
2026-05-25,756395.91,-0.1125,156395.91
2026-05-26,751076.17,-0.7033,151076.17
2026-05-27,744538.75,-0.8704,144538.75
2026-05-28,744949.05,0.0551,144949.05
2026-05-29,741167.16,-0.5077,141167.16
2026-06-01,748648.34,1.0094,148648.34
2026-06-02,741755.41,-0.9207,141755.41
2026-06-03,738334.16,-0.4612,138334.16
2026-06-04,733899.69,-0.6006,133899.69
2026-06-05,737307.2,0.4643,137307.2
2026-06-08,729295.72,-1.0866,129295.72
2026-06-09,729458.47,0.0223,129458.47
2026-06-10,726291.06,-0.4342,126291.06
2026-06-11,722743.17,-0.4885,122743.17
2026-06-12,727690.59,0.6845,127690.59
2026-06-15,727524.51,-0.0228,127524.51
2026-06-16,727135.31,-0.0535,127135.31
2026-06-17,721480.82,-0.7776,121480.82
2026-06-18,718231.67,-0.4503,118231.67
2026-06-22,720844.55,0.3638,120844.55
2026-06-23,725033.39,0.5811,125033.39
2026-06-24,714854.68,-1.4039,114854.68
2026-06-25,710250.09,-0.6441,110250.09
2026-06-26,703619.06,-0.9336,103619.06
2026-06-29,703931.02,0.0443,103931.02
2026-06-30,702022.36,-0.2711,102022.36
2026-07-01,708381.25,0.9058,108381.25
2026-07-02,709348.15,0.1365,109348.15
2026-07-03,716126.89,0.9556,116126.89
2026-07-06,715953.46,-0.0242,115953.46
2026-07-07,705469.54,-1.4643,105469.54
2026-07-08,704838.31,-0.0895,104838.31
2026-07-09,702674.24,-0.307,102674.24
2026-07-10,709328.58,0.947,109328.58
2026-07-13,701186.76,-1.1478,101186.76
2026-07-14,708810.48,1.0873,108810.48
2026-07-15,714562.0,0.8114,114562.0
2026-07-16,717259.0,0.3774,117259.0
2026-07-17,707474.49,-1.3642,107474.49
2026-07-20,702821.49,-0.6577,102821.49
2026-07-21,697547.04,-0.7505,97547.04
