date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2022-01-04,600000.0,598092.029065626,,270179.43,0.0,22.5149525,1908.280000000001,0.0,327912.60232759936,270179.4267380266,-1907.970934374025
2022-02-07,583666.5597059138,582295.7841086866,-2.6411060822223553,104786.43999999999,73407.0,15.265003368514426,1371.0099999999998,0.0,295223.4158301621,287072.3682785245,-17704.21589131339
2022-03-01,599204.619442261,598198.3719102038,2.731015445330609,55896.17,78032.0,11.175495453010706,1006.2899999999996,0.0,316353.001940181,281845.3699700228,-1801.6280897961697
2022-04-01,600013.3483254839,598511.237053458,0.052301236169394194,98006.0,104040.91,16.836867926677975,1502.3100000000009,0.0,320885.79203634016,277625.44501711783,-1488.7629465420032
2022-05-05,567412.7640466746,565451.7680815628,-5.523617089405186,156678.48,91747.0,21.89107257900572,1961.390000000001,0.0,254179.2022379914,311272.56584357144,-34548.23191843717
2022-06-01,600166.6429089068,598505.3370319357,5.845515182049099,99418.95,129941.92,19.108098784724724,1661.460000000001,0.0,284238.7016234409,314266.6354084948,-1494.662968064309
2022-07-01,614612.900832548,613256.7805187819,2.4647137751520276,71719.0,110858.02,14.853009085286295,1356.3100000000002,0.0,324258.1674913909,288998.61302739097,13256.78051878186
2022-08-01,629223.7677934757,627873.7751660667,2.3835031444608967,89087.95999999999,97248.66,14.806864388914784,1350.1999999999996,0.0,331774.27263328974,296099.50253277697,27873.775166066713
2022-09-01,630287.5736844409,628896.657490509,0.16291209553571662,92705.8,97477.83,15.087052160036485,1391.1200000000003,0.0,335319.41654133477,293577.2409491742,28896.65749050898
2022-10-10,603481.7873218427,601925.3010795898,-4.288678607156737,128035.87999999999,73707.48999999999,16.714950992581347,1556.8799999999997,0.0,279479.80954243155,322445.4915371582,1925.3010795897571
2022-11-01,624318.9398682673,623137.5708175634,3.524070129620438,73949.0,89406.0,13.082656120801675,1181.4000000000003,0.0,293755.4403253107,329382.13049225276,23137.57081756345
2022-12-01,652810.3844043248,651154.5334200801,4.496111920479784,80613.5,151305.77000000002,17.763141912304388,1655.9699999999996,0.0,362791.8657186233,288362.6677014568,51154.533420080086
2023-01-03,646068.7906233426,644636.0453822964,-1.001066214427837,106511.48,92991.5,15.439762986191822,1432.8300000000004,0.0,347879.62704248616,296756.4183398103,44636.045382296434
2023-02-01,665976.300583042,664868.8046820839,3.138632945631925,72322.62,83725.75,11.71575999501667,1107.46,0.0,358175.26368514326,306693.54099694063,64868.80468208389
2023-03-01,675528.3635078121,674354.6166296965,1.426719358888895,66136.78,101433.0,12.402867818152105,1173.8000000000002,0.0,392297.7295374735,282056.8870922229,74354.61662969645
2023-04-03,666397.1883817461,665087.8392233693,-1.3741697880917392,100841.0,80636.45,13.616312700890369,1309.49,0.0,370783.8226059067,294304.01661746256,65087.83922336926
2023-05-04,661871.8470091029,660445.9975419438,-0.6979291166781532,108064.70999999999,90881.47,15.02905591913353,1425.96,0.0,352256.606513103,308189.3910288408,60445.9975419438
2023-06-01,661942.1662373492,660702.06651195,0.038772128373731896,89943.47,84221.43,13.155597942188699,1240.1700000000005,0.0,345793.4567557248,314908.6097562252,60702.06651194999
2023-07-03,672272.2964453651,670984.7507748888,1.5563269413132463,89948.79999999999,92897.0,13.599087822508515,1287.5800000000006,0.0,348828.7688352036,322155.9819396852,70984.75077488879
2023-08-01,694174.6769367986,692531.1196049128,3.2111562602788135,105183.23,121756.54999999999,16.346014017784587,1643.5499999999997,0.0,364381.64596729743,328149.4736376154,92531.11960491282
2023-09-01,680971.3976816733,679510.2499697192,-1.8801854915374783,91201.39,111161.0,14.858361943609582,1461.2400000000005,0.0,382951.09653257596,296559.15343714325,79510.24996971921
2023-10-09,676889.427157035,675447.2270092661,-0.5979340209561368,117821.88,86711.0,15.108293304199401,1442.3100000000009,0.0,350421.8438737646,325025.3831355015,75447.22700926615
2023-11-01,683374.6227322612,682060.9877903521,0.9791676561276663,95260.92,94423.36,13.878498973345419,1313.55,0.0,348314.83233746415,333746.15545288794,82060.98779035208
2023-12-01,700574.0841478707,698978.5407506251,2.4803578071632915,96347.92,131869.66999999998,16.2878983938999,1595.5999999999995,0.0,382304.2479266215,316674.29282400355,98978.54075062508
2024-01-02,699949.8968525247,698320.131333063,-0.0941959415313387,114725.0,117677.0,16.6013311127729,1629.7800000000002,0.0,383626.4824111604,314693.6489219026,98320.13133306301
2024-02-01,642992.8773736259,640913.6911070959,-8.220648045242617,177528.21000000002,87621.23000000001,20.618380804079177,2079.390000000001,0.0,291673.32354803366,349240.36755906226,40913.69110709592
2024-03-01,637890.9520429962,636504.3846060187,-0.6879719628801739,89164.43,88024.45,13.888649731784941,1386.6499999999996,0.0,289146.7807604853,347357.6038455334,36504.38460601866
2024-04-01,675716.0046798057,673997.2024992291,5.890425706402258,101560.41,139525.35,17.83928146812511,1718.7599999999998,0.0,325400.11592610803,348597.0865731211,73997.20249922911
2024-05-06,664440.4373741936,662565.3588150792,-1.6961262809044086,131082.3,120469.8,18.92962001184864,1875.1600000000003,0.0,312924.3276201487,349641.0311949305,62565.358815079206
2024-06-03,638540.3377589275,636891.6604388776,-3.874892949748532,114622.42,92337.04999999999,16.20566922415282,1648.8799999999987,0.0,289646.2101123174,347245.45032656024,36891.66043887765
2024-07-01,610764.1232909817,608974.0653910511,-4.383413503732914,123747.74,83681.0,16.98108419354359,1790.4000000000017,0.0,249647.19356112316,359326.87182992796,8974.065391051117
2024-08-01,620446.8953781903,618525.3472986227,1.5684217851606341,118215.14,120917.02,19.27096112345265,1921.8599999999985,0.0,251051.16651539656,367474.18078322615,18525.347298622713
2024-09-02,609191.0345736557,607362.8298740326,-1.8046984611611805,113703.0,117668.24,18.990039812546314,1828.5299999999988,0.0,253231.8784919509,354130.9513820817,7362.829874032643
2024-10-08,712435.1648389837,709489.4295937074,16.814759596147155,221257.0,232157.8,31.82147810618497,2945.5600000000004,0.0,261340.70558836267,448148.7240053448,109489.42959370743
2024-11-01,711868.5777652028,709352.8798544493,-0.019246197837829992,164762.0,204929.0,25.966239524195995,2515.339999999999,0.0,299049.39373485773,410303.4861195916,109352.8798544493
2024-12-02,761305.7248139081,759440.1462441288,7.06098019929895,101099.98999999999,190506.26,19.15171792982902,1865.4499999999998,0.0,386641.6232475957,372798.52299653314,159440.14624412882
2025-01-02,731280.4244865451,729448.4070084724,-3.9491906483984263,147330.2,119178.54,18.22206167949348,1831.999999999999,0.0,356727.36055026075,372721.0464582116,129448.40700847236
2025-02-05,735846.1389704337,734258.9447079371,0.6594760716790216,120617.58,111971.0,15.804158483825749,1587.1700000000026,0.0,346628.94508011517,387629.9996278219,134258.94470793707
2025-03-03,752055.707713201,750471.0056485985,2.2079487158457534,112931.0,116505.59,15.253962415740114,1584.56,0.0,348636.7882729583,401834.21737564023,150471.00564859854
2025-04-01,760053.3181845298,758316.2672285367,1.045378371834338,116267.15000000001,137556.0,16.697720010372713,1736.8600000000004,0.0,368231.0116221017,390085.25560643495,158316.26722853666
2025-05-06,767332.0118619219,765391.580479756,0.9330293384154809,153669.0,140990.64,19.200270251009858,1940.1800000000023,0.0,353635.7045176232,411755.8759621328,165391.580479756
2025-06-03,796177.6450594295,794221.1458886558,3.766642610678983,144793.0,160627.72999999998,19.180438680691815,1956.1399999999992,0.0,368486.1449330954,425735.0009555604,194221.1458886558
2025-07-01,818270.2741486593,816312.3054733323,2.7814872090768494,156317.82,157676.0,19.18643692187669,1957.5399999999988,0.0,369248.4807936407,447063.8246796916,216312.3054733323
2025-08-01,840002.6033010392,838292.4496817783,2.692614586484887,120819.0,153093.0,16.304235184723336,1709.8099999999984,0.0,400408.61440458416,437883.83527719416,238292.44968177832
2025-09-01,855482.8377026087,853725.7229381278,1.8410368913865494,131486.0,151030.3,16.51209630100207,1756.8700000000008,0.0,418431.7588606295,435293.9640774983,253725.72293812782
2025-10-09,853181.4926989367,851437.9286375002,-0.2679776700125869,136207.38,150692.0,16.81350231194235,1743.2099999999998,0.0,431578.7881455901,419859.14049191005,251437.92863750015
2025-11-03,880436.4099709829,878944.4365792137,3.2305946231136806,115984.0,132755.0,14.125892408754304,1491.8200000000004,0.0,447000.6606768908,431943.7759023229,278944.4365792137
2025-12-01,884775.692461278,882986.7587619709,0.45990645307336653,135912.0,166023.16999999998,17.062808832376128,1788.7099999999987,0.0,475417.29123830725,407569.46752366365,282986.7587619709
2026-01-05,886546.0394303261,884860.5728100663,0.21221315376491745,164944.53999999998,112637.0,15.655224187700812,1685.170000000001,0.0,421524.8612342006,463335.7115758657,284860.5728100663
2026-02-02,906463.5394033807,904642.5703733534,2.235606170186233,143277.0,163990.43,16.948692178079128,1820.6999999999998,0.0,440512.65037448186,464129.91999887157,304642.57037335343
2026-03-02,923160.9125959495,921520.6215159891,1.8657148906523258,128647.0,152255.78,15.214182932100917,1640.0800000000002,0.0,462541.6209041218,458979.0006118673,321520.62151598907
2026-04-01,908339.7158789933,906243.8080698245,-1.6577831346880512,188776.0,164605.0,19.45202845490665,2095.639999999998,0.0,436310.80822494073,469932.99984488374,306243.8080698245
2026-05-06,921347.3463475646,919538.1674466722,1.4669738163687995,160214.0,150376.0,16.855206737787388,1809.1500000000015,0.0,425082.16735365015,494456.00009302207,319538.1674466722
2026-06-01,894645.7119540959,892730.1953095644,-2.9153735088068067,171903.51,147235.0,17.83602747633663,1915.34,0.0,399503.6897566699,493226.50555289444,292730.19530956435
2026-07-01,837409.7735996082,835404.8212302856,-6.421354893165743,180967.0,125220.0,18.281790447934128,2004.5699999999997,0.0,344493.82083657157,490911.000393714,235404.82123028557
2026-08-03,859201.3727177121,857249.743047961,2.614890561141947,151701.0,172916.0,18.89062391585889,1951.2599999999986,0.0,364741.74330441194,492507.9997435491,257249.74304796103
2026-09-01,910066.6103804025,908383.6599705676,5.9648798191294095,135591.0,160800.0,16.28402781836542,1682.8400000000008,0.0,388335.65963210614,520048.0003384614,308383.65997056756
