date,pre_nav,post_nav,月涨幅%,买入额,卖出额,换手率%,费用,分红入账,期末现金,期末持仓,较本金盈亏
2025-01-02,6000000.0,5988676.615041172,,5594956.93,0.0,46.62464108333333,11323.119999999992,0.0,393719.6886698956,5594956.926371276,-11323.384958827868
2025-02-05,6105338.177310673,6097552.056467343,1.8180217170638224,1583315.47,1500156.46,25.25226154923847,7785.890000000002,0.0,304946.2196841516,5792605.836783191,97552.05646734312
2025-03-03,6357104.437336101,6348804.111660443,4.120539732442485,1662827.61,1646495.51,26.028541395072217,8300.510000000002,0.0,280642.7688341221,6068161.342826321,348804.11166044325
2025-04-01,6523411.051518185,6514077.270260332,2.603217168038663,1830735.6,1907647.03,28.653587827567378,9333.959999999994,0.0,351411.4759137124,6162665.794346619,514077.27026033215
2025-05-06,6613473.1283292975,6603337.247283122,1.3702627911753584,2011187.65,2074123.2400000002,30.886274206666624,10135.989999999998,0.0,407271.09493863716,6196066.152344485,603337.2472831216
2025-06-03,7010784.286902753,7000642.694714553,6.016737182322451,2178172.23,2038583.15,30.073349909492737,10141.760000000004,0.0,283489.79877646436,6717152.895938088,1000642.6947145527
2025-07-01,7380302.798597944,7369470.327556077,5.2684824654740225,2244242.13,2277943.0,30.63685361838468,10832.59999999999,0.0,346226.6842794227,7023243.643276655,1369470.3275560774
2025-08-01,7748101.824833527,7738000.271535051,5.000765694122666,2067112.0,2154335.42,27.241816869712476,10101.479999999996,0.0,438921.1545222259,7299079.117012825,1738000.271535051
2025-09-01,8108996.293587823,8098069.229990517,4.65325595528876,2306095.23,2273562.09,28.238126854376276,10927.409999999996,0.0,398532.9252390947,7699536.304751422,2098069.229990517
2025-10-09,8146091.867943131,8134452.6598025225,0.4492852404529124,2474599.08,2449036.59,30.220845466865608,11639.410000000002,0.0,370323.3363037209,7764129.323498801,2134452.6598025225
2025-11-03,8577052.05130422,8566922.675479392,5.316522620064856,2122492.99,2186274.33,25.117996802554167,10129.519999999988,0.0,426438.18087067036,8140484.494608721,2566922.6754793916
2025-12-01,8676914.029597042,8664925.629668728,1.1439691695810827,2564810.4,2664445.88,30.13315714644027,11988.49,0.0,515962.6354688888,8148962.9941998385,2664925.6296687275
2026-01-05,8746613.118215697,8735376.987013955,0.8130636125023516,2490390.17,2348203.0,27.659810172254822,11236.330000000002,0.0,364253.31548161287,8371123.671532342,2735376.9870139547
2026-02-02,9176813.513579534,9164535.942135299,4.912884192168621,2700443.0,2687413.1900000004,29.355811698838792,12277.790000000015,0.0,340327.1539445427,8824208.788190756,3164535.9421352986
2026-03-02,9498044.154545328,9485518.581095038,3.5024429058537976,2677220.41,2797497.83,28.820239993199294,12525.510000000015,0.0,448869.60894853063,9036648.972146507,3485518.581095038
2026-04-01,9133138.371035704,9119486.252614899,-3.8588541612227134,3057418.13,3002695.05,33.17651027394201,13652.080000000009,0.0,381013.1271331861,8738473.125481712,3119486.2526148986
2026-05-06,9461191.704297071,9448986.723624913,3.613147296708008,2635897.37,2660078.0,27.987887443368685,12205.100000000015,0.0,398199.90145574603,9050786.822169166,3448986.723624913
2026-06-01,9076522.798136981,9064630.401825793,-4.067698823601152,2573584.0700000003,2594627.71,28.47021868914829,11892.34000000001,0.0,429350.3090525567,8635280.092773236,3064630.401825793
2026-07-01,8182041.060998931,8171101.853274458,-9.857308118942843,2334293.0,2208292.69,27.759489692938573,10939.039999999999,0.0,372910.8502488413,7798191.0030256165,2171101.853274458
2026-08-03,8355772.0055410825,8344280.444395789,2.1194031628908316,2413316.2,2431569.0,28.991248186206747,11491.339999999998,0.0,404716.24910026026,7939564.1952955285,2344280.444395789
2026-09-01,9184964.663817395,9174217.473675322,9.94617852084463,2282549.79,2303047.0,24.962517319550386,10747.33000000001,0.0,420163.1970764611,8754054.276598861,3174217.473675322
